           IM.1            DS1          E(DS)
           0.01     5.8046e-14     5.8046e-14
       0.025101    3.07198e-09    3.07198e-09
       0.040202    4.31419e-07    4.31419e-07
       0.055303    9.95017e-06    9.95017e-06
       0.070404    9.29948e-05    9.29948e-05
      0.0855051    0.000495842    0.000495842
       0.100606     0.00176098     0.00176098
       0.115707     0.00324708     0.00324708
       0.130808     0.00538546     0.00538546
       0.145909     0.00825258     0.00825258
        0.16101      0.0118984      0.0118984
       0.176111      0.0163475      0.0163475
       0.191212      0.0216048      0.0216048
       0.206313      0.0315355      0.0315355
       0.221414      0.0501895      0.0501895
       0.236515      0.0727096      0.0727096
       0.251616      0.0982264      0.0982264
       0.266717       0.125872       0.125872
       0.281818       0.154826       0.154826
       0.296919       0.184379       0.184379
        0.31202       0.208601       0.208601
       0.327121       0.231465       0.231465
       0.342222       0.254272       0.254272
       0.357323       0.276895       0.276895
       0.372424       0.299311       0.299311
       0.387525       0.321421       0.321421
       0.402626       0.341152       0.341152
       0.417727       0.351119       0.351119
       0.432828       0.361214       0.361214
       0.447929       0.371437       0.371437
        0.46303       0.381796       0.381796
       0.478131       0.392292       0.392292
       0.493232       0.402919       0.402919
       0.508333       0.410159       0.410159
       0.523434       0.414515       0.414515
       0.538535       0.418795       0.418795
       0.553636       0.423003       0.423003
       0.568737       0.427143       0.427143
       0.583838       0.431207       0.431207
       0.598939       0.435199       0.435199
        0.61404       0.446673       0.446673
       0.629141       0.458694       0.458694
       0.644242       0.470687       0.470687
       0.659343       0.482649       0.482649
       0.674444       0.494574       0.494574
       0.689545       0.506456       0.506456
       0.704646       0.517194       0.517194
       0.719747       0.525312       0.525312
       0.734848       0.533224       0.533224
       0.749949       0.540933       0.540933
       0.765051       0.548262       0.548262
       0.780152       0.555584       0.555584
       0.795253        0.56271        0.56271
       0.810354       0.568335       0.568335
       0.825455       0.573698       0.573698
       0.840556       0.578961       0.578961
       0.855657       0.584318       0.584318
       0.870758       0.589782       0.589782
       0.885859       0.595251       0.595251
        0.90096       0.600507       0.600507
       0.916061       0.601222       0.601222
       0.931162       0.601802       0.601802
       0.946263       0.602234       0.602234
       0.961364       0.602577       0.602577
       0.976465       0.602822       0.602822
       0.991566       0.602962       0.602962
        1.00667       0.596203       0.596203
        1.02177        0.57997        0.57997
        1.03687       0.562521       0.562521
        1.05197       0.543808       0.543808
        1.06707       0.523784       0.523784
        1.08217       0.502405       0.502405
        1.09727       0.478787       0.478787
        1.11237       0.480837       0.480837
        1.12747       0.487263       0.487263
        1.14258       0.493435       0.493435
        1.15768       0.499352       0.499352
        1.17278       0.505018       0.505018
        1.18788        0.51042        0.51042
        1.20298       0.516902       0.516902
        1.21808       0.528697       0.528697
        1.23318       0.540481       0.540481
        1.24828       0.552018       0.552018
        1.26338        0.56398        0.56398
        1.27848       0.575677       0.575677
        1.29359       0.587323       0.587323
        1.30869       0.601202       0.601202
        1.32379       0.616138       0.616138
        1.33889        0.63034        0.63034
        1.35399       0.643821       0.643821
        1.36909       0.656617       0.656617
        1.38419       0.668761       0.668761
        1.39929       0.680283       0.680283
        1.41439       0.669835       0.669835
        1.42949       0.657559       0.657559
         1.4446       0.644455       0.644455
         1.4597       0.630463       0.630463
         1.4748       0.615555       0.615555
         1.4899       0.599709       0.599709
          1.505       0.588552       0.588552
         1.5201       0.588552       0.588552
         1.5352       0.588552       0.588552
         1.5503       0.588552       0.588552
         1.5654       0.588552       0.588552
        1.58051       0.588552       0.588552
        1.59561       0.588552       0.588552
        1.61071       0.588552       0.588552
        1.62581       0.588552       0.588552
        1.64091       0.588552       0.588552
        1.65601       0.588552       0.588552
        1.67111       0.588552       0.588552
        1.68621       0.588552       0.588552
        1.70131       0.588552       0.588552
        1.71641       0.588552       0.588552
        1.73152       0.588552       0.588552
        1.74662       0.588552       0.588552
        1.76172       0.588552       0.588552
        1.77682       0.588552       0.588552
        1.79192       0.588552       0.588552
        1.80702       0.588552       0.588552
        1.82212       0.588552       0.588552
        1.83722       0.588552       0.588552
        1.85232       0.588552       0.588552
        1.86742       0.588552       0.588552
        1.88253       0.588552       0.588552
        1.89763       0.588552       0.588552
        1.91273       0.588552       0.588552
        1.92783       0.588552       0.588552
        1.94293       0.588552       0.588552
        1.95803       0.588552       0.588552
        1.97313       0.588552       0.588552
        1.98823       0.588552       0.588552
        2.00333       0.588552       0.588552
        2.01843       0.588552       0.588552
        2.03354       0.588552       0.588552
        2.04864       0.588552       0.588552
        2.06374       0.588552       0.588552
        2.07884       0.588552       0.588552
        2.09394       0.588552       0.588552
        2.10904       0.588552       0.588552
        2.12414       0.588552       0.588552
        2.13924       0.588552       0.588552
        2.15434       0.588552       0.588552
        2.16944       0.588552       0.588552
        2.18455       0.588552       0.588552
        2.19965       0.588552       0.588552
        2.21475       0.588552       0.588552
        2.22985       0.588552       0.588552
        2.24495       0.588552       0.588552
        2.26005       0.588552       0.588552
        2.27515       0.588552       0.588552
        2.29025       0.588552       0.588552
        2.30535       0.588552       0.588552
        2.32045       0.588552       0.588552
        2.33556       0.588552       0.588552
        2.35066       0.588552       0.588552
        2.36576       0.588552       0.588552
        2.38086       0.588552       0.588552
        2.39596       0.588552       0.588552
        2.41106       0.588552       0.588552
        2.42616       0.588552       0.588552
        2.44126       0.588552       0.588552
        2.45636       0.588552       0.588552
        2.47146       0.588552       0.588552
        2.48657       0.588552       0.588552
        2.50167       0.588552       0.588552
        2.51677       0.588552       0.588552
        2.53187       0.588552       0.588552
        2.54697       0.588552       0.588552
        2.56207       0.588552       0.588552
        2.57717       0.588552       0.588552
        2.59227       0.588552       0.588552
        2.60737       0.588552       0.588552
        2.62247       0.588552       0.588552
        2.63758       0.588552       0.588552
        2.65268       0.588552       0.588552
        2.66778       0.588552       0.588552
        2.68288       0.588552       0.588552
        2.69798       0.588552       0.588552
        2.71308       0.588552       0.588552
        2.72818       0.588552       0.588552
        2.74328       0.588552       0.588552
        2.75838       0.588552       0.588552
        2.77348       0.588552       0.588552
        2.78859       0.588552       0.588552
        2.80369       0.588552       0.588552
        2.81879       0.588552       0.588552
        2.83389       0.588552       0.588552
        2.84899       0.588552       0.588552
        2.86409       0.588552       0.588552
        2.87919       0.588552       0.588552
        2.89429       0.588552       0.588552
        2.90939       0.588552       0.588552
        2.92449       0.588552       0.588552
         2.9396       0.588552       0.588552
         2.9547       0.588552       0.588552
         2.9698       0.588552       0.588552
         2.9849       0.588552       0.588552
            3.0       0.588552       0.588552
