           IM.1            DS1          E(DS)
           0.01    7.21596e-14    7.21596e-14
       0.025101    3.39414e-09    3.39414e-09
       0.040202    4.31339e-07    4.31339e-07
       0.055303    9.18371e-06    9.18371e-06
       0.070404    8.11173e-05    8.11173e-05
      0.0855051    0.000417953    0.000417953
       0.100606      0.0014641      0.0014641
       0.115707     0.00283468     0.00283468
       0.130808     0.00488609     0.00488609
       0.145909     0.00772638     0.00772638
        0.16101      0.0114299      0.0114299
       0.176111      0.0160413      0.0160413
       0.191212      0.0215774      0.0215774
       0.206313      0.0299145      0.0299145
       0.221414      0.0428014      0.0428014
       0.236515      0.0578491      0.0578491
       0.251616      0.0747744      0.0747744
       0.266717      0.0932693      0.0932693
       0.281818       0.113015       0.113015
       0.296919       0.133711       0.133711
        0.31202       0.144463       0.144463
       0.327121       0.152712       0.152712
       0.342222       0.161149       0.161149
       0.357323       0.169839       0.169839
       0.372424       0.178638       0.178638
       0.387525       0.187711       0.187711
       0.402626       0.198156       0.198156
       0.417727        0.21416        0.21416
       0.432828       0.230195       0.230195
       0.447929       0.246211       0.246211
        0.46303       0.262147       0.262147
       0.478131       0.277961       0.277961
       0.493232       0.293611       0.293611
       0.508333       0.305116       0.305116
       0.523434       0.313355       0.313355
       0.538535       0.321582       0.321582
       0.553636       0.329788       0.329788
       0.568737       0.337979       0.337979
       0.583838       0.346151       0.346151
       0.598939       0.354298       0.354298
        0.61404       0.360739       0.360739
       0.629141       0.367122       0.367122
       0.644242       0.373578       0.373578
       0.659343       0.380107       0.380107
       0.674444       0.386758       0.386758
       0.689545       0.393418       0.393418
       0.704646       0.399559       0.399559
       0.719747       0.404301       0.404301
       0.734848       0.409015       0.409015
       0.749949       0.413655       0.413655
       0.765051       0.418218       0.418218
       0.780152       0.422699       0.422699
       0.795253       0.427098       0.427098
       0.810354       0.431454       0.431454
       0.825455       0.436002       0.436002
       0.840556       0.440773       0.440773
       0.855657       0.445822       0.445822
       0.870758       0.450936       0.450936
       0.885859       0.456383       0.456383
        0.90096       0.461914       0.461914
       0.916061       0.466594       0.466594
       0.931162       0.471208       0.471208
       0.946263        0.47576        0.47576
       0.961364       0.480147       0.480147
       0.976465       0.484679       0.484679
       0.991566       0.489047       0.489047
        1.00667        0.48704        0.48704
        1.02177       0.476895       0.476895
        1.03687       0.466565       0.466565
