              t           Rate
         0.0001      0.0780975
         0.0049      0.0559075
         0.0097      0.0523891
         0.0145      0.0503974
         0.0193       0.049044
         0.0241      0.0479737
         0.0289      0.0470771
         0.0337      0.0463459
         0.0385      0.0457202
         0.0433      0.0451714
         0.0481      0.0446831
         0.0529      0.0442434
         0.0577      0.0438438
         0.0625      0.0434776
         0.0673      0.0431399
         0.0721       0.042823
         0.0769      0.0425307
         0.0817       0.042257
         0.0865      0.0419998
         0.0913      0.0417571
         0.0961      0.0415274
         0.1009      0.0413095
         0.1057      0.0411022
         0.1105      0.0409046
         0.1153      0.0407158
         0.1201      0.0405351
         0.1249      0.0403618
         0.1297      0.0401954
         0.1345      0.0400354
         0.1393      0.0398812
         0.1441      0.0397325
         0.1489      0.0395889
         0.1537      0.0394541
         0.1585      0.0393198
         0.1633      0.0391897
         0.1681      0.0390635
         0.1729      0.0389378
         0.1777      0.0388189
         0.1825      0.0387034
         0.1873       0.038591
         0.1921      0.0384815
         0.1969       0.038375
         0.2017      0.0382711
         0.2065      0.0381697
         0.2113      0.0380709
         0.2161      0.0379743
         0.2209        0.03788
         0.2257      0.0377878
         0.2305      0.0376976
         0.2353      0.0376094
         0.2401      0.0375231
         0.2449      0.0374386
         0.2497      0.0373558
         0.2545      0.0372837
         0.2593      0.0372041
         0.2641       0.037126
         0.2689      0.0370494
         0.2737      0.0369742
         0.2785      0.0369003
         0.2833      0.0368278
         0.2881      0.0367566
         0.2929      0.0366866
         0.2977      0.0366178
         0.3025      0.0365502
         0.3073      0.0364837
         0.3121      0.0363753
         0.3169      0.0363106
         0.3217      0.0362469
         0.3265      0.0361842
         0.3313      0.0361225
         0.3361      0.0360617
         0.3409      0.0360018
         0.3457      0.0359429
         0.3505      0.0358847
         0.3553      0.0358274
         0.3601      0.0358168
         0.3649      0.0357613
         0.3697      0.0357066
         0.3745      0.0356527
         0.3793      0.0355995
         0.3841      0.0355469
         0.3889      0.0354951
         0.3937      0.0354439
         0.3985      0.0353934
         0.4033      0.0353436
         0.4081      0.0352943
         0.4129      0.0352456
         0.4177      0.0351976
         0.4225      0.0351501
         0.4273      0.0351032
         0.4321      0.0350568
         0.4369       0.035011
         0.4417      0.0349657
         0.4465      0.0349209
         0.4513      0.0348766
         0.4561      0.0348328
         0.4609      0.0347895
         0.4657      0.0347466
         0.4705      0.0347043
         0.4753       0.034644
         0.4801      0.0346025
         0.4849      0.0345614
         0.4897      0.0345208
         0.4945      0.0344806
         0.4993      0.0344408
         0.5041      0.0344014
         0.5089      0.0343624
         0.5137      0.0343238
         0.5185      0.0342855
         0.5233      0.0342477
         0.5281      0.0342102
         0.5329       0.034173
         0.5377      0.0341362
         0.5425      0.0340997
         0.5473      0.0340636
         0.5521      0.0340278
         0.5569      0.0339924
         0.5617      0.0339572
         0.5665      0.0339224
         0.5713      0.0338879
         0.5761      0.0338537
         0.5809      0.0338197
         0.5857      0.0337861
         0.5905      0.0337528
         0.5953      0.0337197
         0.6001       0.033687
         0.6049      0.0336545
         0.6097      0.0336222
         0.6145      0.0335903
         0.6193      0.0335586
         0.6241      0.0335271
         0.6289      0.0334959
         0.6337       0.033465
         0.6385      0.0334343
         0.6433      0.0334038
         0.6481      0.0333736
         0.6529      0.0333436
         0.6577      0.0333139
         0.6625      0.0332844
         0.6673      0.0332551
         0.6721       0.033226
         0.6769      0.0331971
         0.6817      0.0331685
         0.6865        0.03314
         0.6913      0.0331118
         0.6961      0.0330838
         0.7009       0.033056
         0.7057      0.0330283
         0.7105      0.0330009
         0.7153      0.0329737
         0.7201      0.0329467
         0.7249      0.0329198
         0.7297      0.0328931
         0.7345      0.0328667
         0.7393      0.0328404
         0.7441      0.0328142
         0.7489      0.0327883
         0.7537      0.0327625
         0.7585      0.0327369
         0.7633      0.0327115
         0.7681      0.0326863
         0.7729      0.0326612
         0.7777      0.0326362
         0.7825      0.0326115
         0.7873      0.0325869
         0.7921      0.0325624
         0.7969      0.0325381
         0.8017       0.032514
         0.8065        0.03249
         0.8113      0.0324661
         0.8161      0.0324424
         0.8209      0.0324189
         0.8257      0.0323955
         0.8305      0.0323722
         0.8353      0.0323491
         0.8401      0.0323261
         0.8449      0.0323033
         0.8497      0.0322806
         0.8545       0.032258
         0.8593      0.0322356
         0.8641      0.0322133
         0.8689      0.0321911
         0.8737       0.032169
