           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    5.40364e-12    1.41234e-16    6.76484e-26     1.1731e-32    5.40379e-12
       0.025101    3.99895e-07    1.35199e-10    4.64763e-18    1.12034e-23     4.0003e-07
       0.040202     3.6335e-05    4.74524e-08    1.64509e-14      1.696e-19    3.63825e-05
       0.055303    0.000482403     1.6223e-06    2.99056e-12    9.06324e-17    0.000484026
       0.070404     0.00263908    1.85982e-05    1.32255e-10    9.81855e-15     0.00265767
      0.0855051     0.00878594    0.000113615    2.55446e-09    4.16282e-13     0.00889956
       0.100606      0.0210655    0.000450332    2.71715e-08    8.83326e-12      0.0215159
       0.115707      0.0312757    0.000822485    7.16397e-08    2.94534e-11      0.0320983
       0.130808      0.0439431     0.00139481    1.70098e-07    8.68145e-11      0.0453381
       0.145909      0.0590147     0.00222503    3.70124e-07    2.30855e-10      0.0612401
        0.16101       0.076353     0.00337369     7.4892e-07    5.62748e-10      0.0797275
       0.176111      0.0957816     0.00490089    1.42309e-06    1.27352e-09       0.100684
       0.191212       0.117065     0.00686089    2.56238e-06     2.7025e-09       0.123928
       0.206313        0.14209     0.00986739    5.33287e-06    7.41417e-09       0.151963
       0.221414       0.171814      0.0148114    1.37228e-05    2.95222e-08       0.186639
       0.236515       0.202707      0.0213795    3.31612e-05    1.09001e-07       0.224119
       0.251616       0.234064      0.0297094    7.50188e-05    3.70267e-07       0.263849
       0.266717       0.265077      0.0398746     0.00015887    1.15196e-06       0.305112
       0.281818       0.295297      0.0518333    0.000315341    3.28108e-06       0.347449
       0.296919       0.324275      0.0654501    0.000588381    8.57004e-06       0.390322
        0.31202       0.344298       0.074658    0.000806433     1.3658e-05       0.419776
       0.327121       0.361871      0.0828109     0.00101949    1.91552e-05       0.445721
       0.342222       0.378989      0.0912738     0.00127423     2.6464e-05       0.471563
       0.357323       0.395626       0.100032     0.00157573    3.60557e-05        0.49727
       0.372424       0.411766       0.109047     0.00192917    4.84426e-05       0.522791
       0.387525       0.427397       0.118324     0.00233976     6.4315e-05       0.548125
       0.402626       0.442316       0.128377     0.00289257    8.89016e-05       0.573675
       0.417727       0.455494       0.141798     0.00401063    0.000152135       0.601455
       0.432828       0.467801       0.155358     0.00542759     0.00025049       0.628837
       0.447929       0.479247       0.168948     0.00717674    0.000397658        0.65577
