           IM.1         mean_x        sd_ln_x
           0.01     0.00253242        3.74562
       0.025101        1.70334        2.78141
       0.040202        21.6973        2.34236
       0.055303        92.8023        2.08327
       0.070404        245.532        1.91257
      0.0855051        501.354        1.79263
       0.100606        869.449        1.70585
       0.115707        1217.92        1.64758
       0.130808         1622.4        1.59931
       0.145909        2079.63        1.55869
        0.16101        2586.61        1.52392
       0.176111        3139.37        1.49403
       0.191212        3735.92        1.46781
       0.206313        4423.72        1.43977
       0.221414         5222.5        1.40704
       0.236515        6057.51         1.3803
       0.251616        6923.54        1.35487
       0.266717        7816.78        1.33163
       0.281818        8733.67        1.31023
       0.296919         9671.1         1.2904
        0.31202        10417.8        1.27462
       0.327121        11119.3        1.26034
       0.342222        11828.0        1.24672
       0.357323        12543.4         1.2337
       0.372424        13265.3        1.22118
       0.387525        13991.1        1.20925
       0.402626        14697.4        1.19867
       0.417727        15290.9        1.19263
       0.432828        15888.5         1.1867
       0.447929        16489.5        1.18089
        0.46303        17094.2        1.17515
       0.478131        17701.8        1.16951
       0.493232        18312.1        1.16395
       0.508333        18676.2        1.16046
       0.523434        18839.0        1.15862
       0.538535        19001.9        1.15679
       0.553636        19164.9        1.15496
       0.568737        19327.9        1.15315
       0.583838        19490.9        1.15135
       0.598939        19654.0        1.14956
        0.61404        20498.8        1.14038
       0.629141        21395.6        1.13092
       0.644242        22292.3        1.12178
       0.659343        23188.3        1.11284
       0.674444        24083.2        1.10414
       0.689545        24976.8        1.09565
       0.704646        25480.1        1.08996
       0.719747        25103.9        1.09043
       0.734848        24733.3        1.09084
       0.749949        24368.1        1.09125
       0.765051        24008.6        1.09158
       0.780152        23655.2        1.09192
       0.795253        23311.6        1.09214
       0.810354        23061.0        1.10002
       0.825455        23250.5        1.09587
       0.840556        23287.0        1.09797
       0.855657        23329.3        1.10004
       0.870758        23374.8         1.1022
       0.885859        23424.8        1.10437
        0.90096        23487.8        1.10623
       0.916061        23735.1        1.10142
       0.931162        23982.8         1.0968
       0.946263        24233.4        1.09233
       0.961364        24488.8        1.08788
       0.976465        24750.7        1.08344
       0.991566        25015.7        1.07906
        1.00667        25277.0        1.07588
        1.02177        25529.2        1.07409
        1.03687        25781.6         1.0723
        1.05197        26034.0        1.07051
        1.06707        26288.6        1.06865
        1.08217        26541.2        1.06686
        1.09727        26790.3        1.06519
        1.11237        26977.5        1.06449
        1.12747        27151.2        1.06402
        1.14258        27325.6        1.06355
        1.15768        27500.7        1.06311
        1.17278        27675.4        1.06266
        1.18788        27851.9        1.06215
        1.20298        28002.1        1.06113
        1.21808        28048.6        1.05798
        1.23318        28102.7        1.05484
        1.24828        28165.7        1.05179
        1.26338        28237.8        1.04882
        1.27848        28321.0        1.04588
        1.29359        28412.1        1.04314
        1.30869        28373.7        1.04259
        1.32379        28234.6        1.04363
        1.33889        28095.4        1.04467
        1.35399        27956.2        1.04573
        1.36909        27817.0        1.04678
        1.38419        27677.7        1.04784
        1.39929        27538.4         1.0489
        1.41439        27566.2        1.04825
        1.42949        27602.8         1.0475
         1.4446        27643.4        1.04671
         1.4597        27680.8          1.046
         1.4748        27718.6         1.0453
         1.4899        27757.0        1.04461
          1.505        27783.0        1.04415
         1.5201        27783.0        1.04415
         1.5352        27783.0        1.04415
         1.5503        27783.0        1.04415
         1.5654        27783.0        1.04415
        1.58051        27783.0        1.04415
        1.59561        27783.0        1.04415
        1.61071        27783.0        1.04415
        1.62581        27783.0        1.04415
        1.64091        27783.0        1.04415
        1.65601        27783.0        1.04415
        1.67111        27783.0        1.04415
        1.68621        27783.0        1.04415
        1.70131        27783.0        1.04415
