           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    1.73857e-23    6.24394e-80    4.87588e-19    1.75318e-67    4.87605e-19
       0.025101     2.8868e-14    4.02614e-51    1.10358e-13    6.30167e-49    1.39226e-13
       0.040202    2.16626e-10    9.24773e-38    2.92361e-11    5.89818e-40    2.45862e-10
       0.055303    4.39032e-08     3.6814e-29    1.00796e-09    6.96258e-34    4.49112e-08
       0.070404    1.62409e-06    5.37241e-23    1.31972e-08    3.17859e-29    1.63729e-06
      0.0855051    2.24041e-05    2.20708e-18    9.86418e-08    1.96445e-25    2.25027e-05
       0.100606    0.000158628    6.44902e-15    5.00659e-07    2.61227e-22    0.000159129
       0.115707    0.000443089    2.61803e-13    1.25395e-06    9.55175e-21    0.000444342
       0.130808     0.00105453     6.1587e-12    2.82586e-06    2.36146e-19     0.00105736
       0.145909     0.00220819    9.30183e-11    5.84298e-06    4.21715e-18     0.00221404
        0.16101     0.00416713    9.75068e-10    1.12487e-05    5.71585e-17     0.00417838
       0.176111     0.00721824    7.53767e-09    2.03869e-05    6.11582e-16     0.00723864
       0.191212       0.011641    4.50707e-08    3.51013e-05    5.32092e-15      0.0116761
       0.206313       0.018987    3.98192e-07    6.44794e-05    9.40523e-14      0.0190519
       0.221414      0.0315274    4.91696e-06    0.000132084    3.82701e-12      0.0316644
       0.236515      0.0481849    3.56808e-05    0.000257257    9.57321e-11      0.0484778
       0.251616      0.0686328    0.000171027    0.000477431    1.53035e-09      0.0692812
       0.266717      0.0921601    0.000595301    0.000843379    1.64423e-08      0.0935988
       0.281818       0.117881     0.00161772     0.00142001    1.25106e-07       0.120919
       0.296919       0.144873     0.00363143     0.00228338    7.08935e-07       0.150789
        0.31202       0.187193     0.00945927     0.00434532     6.1798e-06       0.201004
       0.327121       0.231987       0.020462     0.00790728    3.94543e-05       0.260396
       0.342222       0.273623      0.0364295       0.013133    0.000169684       0.323355
       0.357323         0.3113      0.0565722      0.0201944     0.00054141       0.388608
       0.372424       0.344805      0.0796837      0.0291069     0.00137636       0.454972
       0.387525       0.374304       0.104505      0.0397562     0.00293865       0.521504
       0.402626       0.404975       0.132638      0.0530688      0.0056616       0.596343
       0.417727        0.45172       0.173467       0.073824      0.0109857       0.709997
       0.432828       0.490213       0.213026      0.0962965      0.0186001       0.818135
       0.447929       0.521852       0.249716       0.119646      0.0284558       0.919669
        0.46303       0.547925       0.283453       0.143186      0.0403056        1.01487
       0.478131        0.56948       0.313965       0.166407      0.0537895        1.10364
       0.493232       0.587374       0.341352        0.18894       0.068509        1.18618
       0.508333       0.597523       0.356047       0.201244      0.0768646        1.23168
       0.523434        0.63516       0.362086       0.205735      0.0795452        1.28253
       0.538535       0.608443        0.36801       0.210182      0.0822357        1.26887
       0.553636       0.613662       0.373822       0.214583      0.0849348          1.287
       0.568737       0.618727       0.379484        0.21894      0.0876413        1.30479
       0.583838       0.623646       0.385077       0.223252       0.090354        1.32233
       0.598939       0.628423       0.390565       0.227519       0.093072        1.33958
        0.61404       0.665082       0.428228       0.254752       0.108772        1.45683
       0.629141       0.698469       0.464372       0.281715       0.124985        1.56954
       0.644242       0.727212       0.497069       0.306855       0.140713        1.67185
       0.659343       0.752292       0.526866       0.330101       0.155985        1.76524
       0.674444       0.774332       0.554161        0.35254       0.170769         1.8518
       0.689545       0.793874       0.579306       0.373414       0.185085        1.93168
       0.704646       0.808296       0.598649       0.389948       0.196828        1.99372
       0.719747       0.815022       0.608304       0.398688       0.203481        2.02549
       0.734848       0.821403       0.617601       0.407204        0.21005        2.05626
       0.749949       0.827465        0.62656       0.415505       0.216534        2.08606
       0.765051       0.833231       0.635254       0.423598       0.222935        2.11502
       0.780152       0.838719       0.643589       0.431494       0.229254        2.14306
       0.795253       0.843949       0.651636       0.439198       0.235491        2.17027
       0.810354       0.841962       0.648478       0.436086       0.232892        2.15942
       0.825455       0.836509       0.639998       0.427889       0.226187        2.13058
       0.840556       0.830761       0.631128       0.419471       0.219389        2.10075
       0.855657       0.824698       0.621961       0.410822       0.212498        2.06998
       0.870758       0.818294       0.612421       0.401932       0.205512        2.03816
       0.885859       0.811522       0.602484       0.392791       0.198432        2.00523
        0.90096       0.805576       0.593595       0.384491       0.191896        1.97556
       0.916061       0.817359       0.606149       0.392304       0.194679        2.01049
       0.931162       0.828868       0.618727       0.400091       0.197336        2.04502
       0.946263       0.840103       0.631408       0.407868       0.199873        2.07925
       0.961364       0.851059       0.644086       0.415649       0.202295        2.11309
       0.976465       0.861729       0.656834       0.423449       0.204608        2.14662
       0.991566       0.872105       0.669665        0.43128       0.206846         2.1799
        1.00667       0.891707       0.693476       0.443358       0.206639        2.23518
        1.02177       0.921619       0.733618       0.461772       0.202408        2.31942
        1.03687       0.948177       0.777458        0.48193       0.196427        2.40399
        1.05197       0.969812       0.824735       0.504267       0.188494        2.48731
        1.06707       0.985403       0.874075       0.529214       0.178414        2.56711
        1.08217       0.994605       0.922084        0.55702       0.166106        2.63981
        1.09727       0.998619       0.962645       0.587762       0.151777         2.7008
        1.11237        0.99734       0.946821       0.574684        0.15848        2.67732
        1.12747       0.993491       0.914624          0.553       0.169147        2.63026
        1.14258       0.986558       0.879138        0.53288       0.178635        2.57721
        1.15768       0.976133       0.842814       0.514372        0.18686        2.52018
        1.17278       0.962292       0.807227       0.497347       0.193852        2.46072
        1.18788       0.945388       0.773239       0.481658       0.199737        2.40002
        1.20298       0.927031       0.742448       0.466977       0.203137        2.33959
        1.21808       0.911449       0.717677       0.452224       0.200635        2.28199
        1.23318       0.894593       0.693307         0.4378       0.197817        2.22352
        1.24828       0.876567        0.66933       0.423617       0.194666        2.16418
        1.26338       0.857482        0.64571       0.409603       0.191165        2.10396
        1.27848       0.837415       0.622386       0.395679       0.187326        2.04281
        1.29359       0.816412       0.599218       0.381764       0.183055        1.98045
        1.30869       0.802341       0.584417       0.372851       0.180209        1.93982
        1.32379       0.793774       0.575695       0.367664       0.178582        1.91571
        1.33889       0.785084       0.566988       0.362446       0.176885         1.8914
        1.35399        0.77627       0.558287       0.357202       0.175114        1.86687
        1.36909        0.76733       0.549586       0.351658       0.173269        1.84184
        1.38419        0.75826       0.540874       0.346338       0.171326         1.8168
        1.39929       0.749056       0.532155       0.340973       0.169323        1.79151
        1.41439       0.743902       0.524495       0.333968       0.163418        1.76578
        1.42949       0.738673       0.516577       0.326408        0.15725        1.73891
         1.4446       0.733116       0.508333       0.318648       0.151034        1.71113
         1.4597       0.727253       0.499735       0.310682       0.144774        1.68244
         1.4748       0.721035       0.490765       0.302506       0.138454        1.65276
         1.4899       0.714435       0.481405       0.294115       0.132125        1.62208
          1.505       0.709792       0.474915       0.288381       0.127877        1.60097
         1.5201       0.709792       0.474915       0.288381       0.127877        1.60097
         1.5352       0.709792       0.474915       0.288381       0.127877        1.60097
         1.5503       0.709792       0.474915       0.288381       0.127877        1.60097
         1.5654       0.709792       0.474915       0.288381       0.127877        1.60097
        1.58051       0.709792       0.474915       0.288381       0.127877        1.60097
        1.59561       0.709792       0.474915       0.288381       0.127877        1.60097
