           IM.1            DS1            DS2          E(DS)
           0.01    1.14519e-19     4.7749e-26     1.1452e-19
       0.025101     1.5316e-11    2.27673e-16    1.53163e-11
       0.040202    3.47076e-08    3.72184e-12    3.47113e-08
       0.055303    3.16903e-06    1.43301e-09    3.17046e-06
       0.070404    6.35718e-05    9.07831e-08    6.36626e-05
      0.0855051    0.000530471    1.96448e-06    0.000532436
       0.100606     0.00242797    1.95998e-05     0.00244757
       0.115707     0.00398199    3.88746e-05     0.00402086
       0.130808     0.00617113    7.18304e-05     0.00624296
       0.145909     0.00911956    0.000125027     0.00924459
        0.16101      0.0129438    0.000206733      0.0131505
       0.176111      0.0177511    0.000327087      0.0180782
       0.191212      0.0235763    0.000498083      0.0240744
       0.206313      0.0324221     0.00081029      0.0332324
       0.221414      0.0461169      0.0014262      0.0475431
       0.236515      0.0626822     0.00235841      0.0650406
       0.251616      0.0820037     0.00369806      0.0857017
       0.266717       0.103865     0.00554013       0.109405
       0.281818       0.127973      0.0079791       0.135952
       0.296919        0.15399      0.0110995        0.16509
        0.31202       0.177131      0.0145977       0.191729
       0.327121       0.199617      0.0186772       0.218294
       0.342222       0.222855      0.0234582       0.246313
       0.357323       0.246139      0.0289697       0.275108
       0.372424       0.269428      0.0352172       0.304645
       0.387525       0.292549       0.042207       0.334756
       0.402626       0.313114      0.0487031       0.361817
       0.417727       0.323037      0.0497135       0.372751
       0.432828       0.333238      0.0507777       0.384015
       0.447929        0.34372      0.0518993       0.395619
        0.46303       0.354483      0.0530889       0.407572
       0.478131       0.365532      0.0543555       0.419888
       0.493232       0.376864      0.0557091       0.432573
       0.508333        0.38216      0.0568152       0.438975
       0.523434       0.382395       0.057676       0.440071
       0.538535       0.382636      0.0585519       0.441188
       0.553636       0.382883      0.0594426       0.442326
       0.568737       0.383136      0.0603478       0.443484
       0.583838       0.383394      0.0612672       0.444661
       0.598939       0.383657      0.0622006       0.445858
        0.61404          0.401      0.0674387       0.468439
       0.629141       0.419552      0.0732555       0.492807
       0.644242       0.437987      0.0793579       0.517345
       0.659343       0.456273      0.0856824       0.541956
       0.674444        0.47438      0.0922876       0.566667
       0.689545       0.492279      0.0991775       0.591456
       0.704646       0.502003       0.103275       0.605278
       0.719747       0.493774        0.10071       0.594484
       0.734848       0.485548      0.0981958       0.583744
       0.749949       0.477328      0.0956964       0.573025
       0.765051       0.469118      0.0932754       0.562393
       0.780152       0.460921       0.090901       0.551822
       0.795253       0.452739      0.0885725       0.541312
       0.810354       0.454149      0.0898477       0.543996
       0.825455       0.459898      0.0928075       0.552705
       0.840556       0.465584      0.0958086       0.561393
       0.855657       0.471207      0.0988497       0.570057
       0.870758       0.476755        0.10193       0.578685
       0.885859       0.482249       0.105048       0.587296
        0.90096       0.487685       0.108058       0.595743
       0.916061        0.49322       0.108973       0.602193
       0.931162       0.498814       0.109945       0.608759
       0.946263       0.504438       0.110911       0.615349
       0.961364       0.510105       0.111904       0.622009
       0.976465       0.515812       0.112928        0.62874
       0.991566       0.521558       0.113996       0.635554
        1.00667       0.520424       0.111896        0.63232
        1.02177       0.510373       0.105868        0.61624
        1.03687       0.500081      0.0999777       0.600059
        1.05197       0.489543      0.0942723       0.583815
        1.06707       0.478769      0.0886459       0.567415
        1.08217       0.467761      0.0832178       0.550979
        1.09727       0.456537      0.0779571       0.534494
        1.11237       0.470948       0.080365       0.551313
        1.12747       0.491374       0.084767       0.576141
        1.14258       0.512055       0.089572       0.601627
        1.15768       0.532758      0.0948332       0.627591
        1.17278       0.553461       0.100602       0.654063
        1.18788       0.573934        0.10689       0.680825
        1.20298        0.59099       0.112708       0.703698
        1.21808       0.594521       0.114588        0.70911
        1.23318       0.598029       0.116484       0.714513
        1.24828       0.601513       0.118394       0.719907
        1.26338       0.604974       0.120319       0.725293
        1.27848       0.608412       0.122259       0.730671
        1.29359       0.612006       0.124213        0.73622
        1.30869       0.613414       0.125005       0.738419
        1.32379       0.613383        0.12493       0.738313
        1.33889       0.613353       0.124854       0.738207
        1.35399       0.613322        0.12478       0.738102
        1.36909       0.604453       0.124705       0.729158
        1.38419       0.604313        0.12463       0.728943
        1.39929       0.613232       0.124556       0.737788
        1.41439       0.613483       0.127798       0.741282
        1.42949       0.613253       0.131428       0.744681
         1.4446       0.613137       0.135387       0.748524
         1.4597       0.612936       0.139607       0.752543
         1.4748       0.612635       0.144065       0.756699
         1.4899       0.612243       0.148736       0.760979
          1.505       0.611941       0.151969       0.763909
         1.5201       0.611941       0.151969       0.763909
         1.5352       0.611941       0.151969       0.763909
         1.5503       0.611941       0.151969       0.763909
         1.5654       0.611941       0.151969       0.763909
        1.58051       0.611941       0.151969       0.763909
        1.59561       0.611941       0.151969       0.763909
        1.61071       0.611941       0.151969       0.763909
        1.62581       0.611941       0.151969       0.763909
        1.64091       0.611941       0.151969       0.763909
        1.65601       0.611941       0.151969       0.763909
        1.67111       0.611941       0.151969       0.763909
        1.68621       0.611941       0.151969       0.763909
        1.70131       0.611941       0.151969       0.763909
        1.71641       0.611941       0.151969       0.763909
        1.73152       0.611941       0.151969       0.763909
        1.74662       0.611941       0.151969       0.763909
        1.76172       0.611941       0.151969       0.763909
        1.77682       0.611941       0.151969       0.763909
        1.79192       0.611941       0.151969       0.763909
        1.80702       0.611941       0.151969       0.763909
        1.82212       0.611941       0.151969       0.763909
        1.83722       0.611941       0.151969       0.763909
        1.85232       0.611941       0.151969       0.763909
        1.86742       0.611941       0.151969       0.763909
        1.88253       0.611941       0.151969       0.763909
        1.89763       0.611941       0.151969       0.763909
        1.91273       0.611941       0.151969       0.763909
        1.92783       0.611941       0.151969       0.763909
        1.94293       0.611941       0.151969       0.763909
        1.95803       0.611941       0.151969       0.763909
        1.97313       0.611941       0.151969       0.763909
        1.98823       0.611941       0.151969       0.763909
        2.00333       0.611941       0.151969       0.763909
        2.01843       0.611941       0.151969       0.763909
        2.03354       0.611941       0.151969       0.763909
        2.04864       0.611941       0.151969       0.763909
        2.06374       0.611941       0.151969       0.763909
        2.07884       0.611941       0.151969       0.763909
        2.09394       0.611941       0.151969       0.763909
        2.10904       0.611941       0.151969       0.763909
        2.12414       0.611941       0.151969       0.763909
        2.13924       0.611941       0.151969       0.763909
        2.15434       0.611941       0.151969       0.763909
        2.16944       0.611941       0.151969       0.763909
        2.18455       0.611941       0.151969       0.763909
        2.19965       0.611941       0.151969       0.763909
        2.21475       0.611941       0.151969       0.763909
        2.22985       0.611941       0.151969       0.763909
