              t           Rate
         0.0001      0.0343614
         0.0049      0.0245326
         0.0097      0.0230107
         0.0145      0.0221399
         0.0193       0.021531
         0.0241      0.0210637
         0.0289      0.0206852
         0.0337      0.0203672
         0.0385      0.0200934
         0.0433      0.0198529
         0.0481      0.0196388
         0.0529      0.0194451
         0.0577      0.0192694
         0.0625      0.0191083
         0.0673      0.0189687
         0.0721      0.0188304
         0.0769      0.0187014
         0.0817      0.0185804
         0.0865      0.0184665
         0.0913       0.018359
         0.0961      0.0182571
         0.1009      0.0181603
         0.1057      0.0180682
         0.1105      0.0179802
         0.1153      0.0178961
         0.1201      0.0178154
         0.1249      0.0177381
         0.1297      0.0176637
         0.1345      0.0175921
         0.1393       0.017523
         0.1441      0.0174504
         0.1489       0.017386
         0.1537      0.0173823
         0.1585      0.0172635
         0.1633       0.017205
         0.1681      0.0171482
         0.1729      0.0170931
         0.1777      0.0170395
         0.1825      0.0169874
         0.1873      0.0169366
         0.1921      0.0168872
         0.1969       0.016839
         0.2017      0.0167919
         0.2065       0.016746
         0.2113      0.0167012
         0.2161      0.0166574
         0.2209      0.0166146
         0.2257      0.0165727
         0.2305      0.0165316
         0.2353      0.0164915
         0.2401      0.0164522
         0.2449      0.0164136
         0.2497      0.0163759
         0.2545      0.0163388
         0.2593      0.0163042
         0.2641      0.0162685
         0.2689      0.0162335
         0.2737      0.0161991
         0.2785      0.0161653
         0.2833      0.0161321
         0.2881      0.0160994
         0.2929      0.0160673
         0.2977      0.0160357
         0.3025      0.0160047
         0.3073      0.0159741
         0.3121       0.015944
         0.3169      0.0159144
         0.3217      0.0158852
         0.3265      0.0158564
         0.3313      0.0158281
         0.3361      0.0158002
         0.3409      0.0157727
         0.3457      0.0157456
         0.3505      0.0157188
         0.3553      0.0156924
         0.3601      0.0156664
         0.3649      0.0156407
         0.3697      0.0156154
         0.3745      0.0155904
         0.3793      0.0155657
         0.3841      0.0155413
         0.3889      0.0155173
         0.3937      0.0154935
         0.3985        0.01547
         0.4033      0.0154468
         0.4081      0.0154239
         0.4129      0.0154013
         0.4177      0.0153789
         0.4225      0.0153567
         0.4273      0.0153349
         0.4321      0.0153132
         0.4369      0.0152919
         0.4417      0.0152707
         0.4465      0.0152498
         0.4513      0.0152291
         0.4561      0.0152086
         0.4609      0.0151883
         0.4657      0.0151683
         0.4705      0.0151484
         0.4753      0.0151288
         0.4801      0.0151093
         0.4849      0.0150901
         0.4897       0.015071
         0.4945      0.0150522
         0.4993       0.015041
         0.5041      0.0150225
         0.5089      0.0150042
         0.5137       0.014986
         0.5185       0.014968
         0.5233      0.0149502
         0.5281      0.0149321
         0.5329      0.0149146
         0.5377      0.0148977
         0.5425      0.0148805
         0.5473      0.0148634
         0.5521      0.0148466
         0.5569      0.0148298
         0.5617      0.0148132
         0.5665      0.0147968
         0.5713      0.0147805
         0.5761      0.0147643
         0.5809      0.0147482
         0.5857      0.0147323
         0.5905      0.0147166
         0.5953      0.0147009
         0.6001      0.0146854
         0.6049        0.01467
         0.6097      0.0146547
         0.6145      0.0146396
         0.6193      0.0146245
         0.6241      0.0146096
         0.6289      0.0145948
         0.6337      0.0145801
         0.6385      0.0145655
         0.6433      0.0145511
         0.6481      0.0145367
         0.6529      0.0145224
         0.6577      0.0145083
         0.6625      0.0144942
         0.6673      0.0144803
         0.6721      0.0144664
         0.6769      0.0144527
         0.6817       0.014439
         0.6865      0.0144255
         0.6913       0.014412
         0.6961      0.0144058
         0.7009      0.0143926
         0.7057      0.0143794
         0.7105      0.0143663
         0.7153      0.0143533
         0.7201      0.0143404
         0.7249      0.0143276
         0.7297      0.0143149
         0.7345      0.0143022
         0.7393      0.0142896
         0.7441      0.0142771
         0.7489      0.0142647
         0.7537      0.0142524
         0.7585      0.0142401
         0.7633       0.014228
         0.7681      0.0142159
         0.7729      0.0142039
         0.7777      0.0141919
         0.7825        0.01418
         0.7873      0.0141682
         0.7921      0.0141565
         0.7969      0.0141449
         0.8017      0.0141333
         0.8065      0.0141217
         0.8113      0.0141103
         0.8161      0.0140989
         0.8209      0.0140876
         0.8257      0.0140672
         0.8305       0.014056
         0.8353      0.0140449
         0.8401      0.0140338
         0.8449      0.0140229
         0.8497      0.0140119
         0.8545      0.0140011
         0.8593      0.0139903
         0.8641      0.0139795
         0.8689      0.0139688
         0.8737      0.0139582
         0.8785      0.0139476
         0.8833      0.0139371
         0.8881      0.0139267
         0.8929      0.0139163
         0.8977      0.0139059
         0.9025      0.0138956
         0.9073      0.0138854
         0.9121      0.0138752
         0.9169      0.0138651
         0.9217       0.013855
         0.9265       0.013845
         0.9313       0.013835
         0.9361      0.0138251
         0.9409      0.0138153
         0.9457      0.0138055
         0.9505      0.0137957
         0.9553       0.013786
         0.9601      0.0137763
         0.9649      0.0137667
         0.9697      0.0137571
         0.9745      0.0137476
         0.9793      0.0137381
         0.9841      0.0137287
         0.9889      0.0137193
         0.9937        0.01371
         0.9985      0.0137007
         1.0033      0.0136915
         1.0081      0.0136823
         1.0129      0.0136731
         1.0177       0.013664
         1.0225      0.0136549
         1.0273      0.0136459
         1.0321      0.0136369
         1.0369       0.013628
         1.0417      0.0136191
         1.0465      0.0136102
         1.0513      0.0136014
         1.0561      0.0135926
         1.0609      0.0135838
         1.0657      0.0135751
         1.0705      0.0135665
         1.0753      0.0135579
         1.0801      0.0135493
         1.0849      0.0135407
         1.0897      0.0135322
         1.0945      0.0135238
         1.0993      0.0135153
         1.1041      0.0135069
         1.1089      0.0134986
         1.1137      0.0134902
         1.1185       0.013482
         1.1233      0.0134737
         1.1281      0.0134655
         1.1329      0.0134573
         1.1377      0.0134492
         1.1425       0.013441
         1.1473       0.013433
         1.1521      0.0134249
         1.1569      0.0134169
         1.1617      0.0134089
         1.1665       0.013401
         1.1713      0.0133931
         1.1761      0.0133852
         1.1809      0.0133774
         1.1857      0.0133695
         1.1905      0.0133618
         1.1953       0.013354
         1.2001      0.0133463
