           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    8.08368e-17    7.00504e-60    3.41484e-15    1.67195e-54    3.49568e-15
       0.025101    2.65449e-09    2.94179e-35    1.68397e-10    7.17028e-38    2.82288e-09
       0.040202    2.49983e-06    2.81199e-24    2.04788e-08     7.0298e-30    2.52031e-06
       0.055303    0.000116034    1.43723e-17    4.12594e-07    1.60122e-24    0.000116447
       0.070404     0.00133599     4.5919e-13      3.549e-06    1.73855e-20     0.00133954
      0.0855051     0.00699491    6.28628e-10    1.86067e-05    2.72409e-17     0.00701352
       0.100606      0.0220349    9.61066e-08    6.80252e-05    9.33967e-15       0.022103
       0.115707      0.0395151    6.48419e-07    0.000140331    9.09023e-14      0.0396561
       0.130808      0.0634407    3.21035e-06    0.000258131    6.57174e-13       0.063702
       0.145909      0.0935626    1.24703e-05    0.000439614    3.74747e-12      0.0940147
        0.16101         0.1292    3.99213e-05    0.000703657    1.76158e-11       0.129943
       0.176111       0.169262    0.000109237     0.00107001    7.05416e-11       0.170441
       0.191212        0.21258     0.00026258     0.00155868    2.47066e-10       0.214402
       0.206313       0.281629     0.00126536     0.00281891    3.90864e-09       0.285714
       0.221414       0.377529     0.00866126     0.00645714    2.48068e-07       0.392647
       0.236515       0.457715      0.0292988      0.0129085    5.68503e-06       0.499928
       0.251616       0.520753       0.064817      0.0229201    5.91803e-05       0.608549
       0.266717        0.56891       0.110655      0.0367968       0.000343       0.716705
       0.281818       0.605215       0.160549      0.0543295      0.0012964        0.82139
       0.296919       0.632689        0.20971      0.0749074     0.00358984       0.920896
        0.31202       0.654767       0.235018      0.0857909      0.0049879       0.980564
       0.327121       0.675076       0.254607      0.0939717     0.00596574        1.02962
       0.342222       0.694018       0.274043        0.10231     0.00705572        1.07743
       0.357323       0.711538        0.29326       0.110777     0.00826069        1.12384
       0.372424       0.727787       0.315027       0.119359     0.00958285        1.17176
       0.387525       0.742923       0.331152        0.12803      0.0110238        1.21313
       0.402626       0.755515       0.349305        0.13734       0.012896        1.25506
       0.417727       0.760202       0.367833       0.149403      0.0166327        1.29407
       0.432828       0.764245       0.385104       0.161484      0.0209407        1.33177
       0.447929       0.767723       0.401176       0.173515       0.025808        1.36822
        0.46303       0.770706       0.416119       0.185443      0.0312074        1.40348
       0.478131       0.773256       0.430003       0.197221      0.0371093        1.43759
       0.493232       0.775422       0.442899       0.208811       0.043469         1.4706
       0.508333       0.776405       0.449351       0.214874      0.0470221        1.48765
       0.523434       0.776625       0.451101        0.21657      0.0480523        1.49235
       0.538535       0.776839       0.452832       0.218261      0.0490911        1.49702
       0.553636       0.777047       0.454543       0.219946      0.0501383        1.50167
       0.568737       0.777248       0.456236       0.221625      0.0511939         1.5063
       0.583838       0.777444       0.457838       0.223299      0.0522576        1.51084
       0.598939       0.777633       0.459493       0.224967      0.0533293        1.51542
        0.61404       0.776283       0.458604       0.224814       0.053553        1.51325
       0.629141       0.774816       0.457526       0.224523      0.0537113        1.51058
       0.644242       0.773349       0.456452       0.224232      0.0538683         1.5079
       0.659343       0.771881        0.45538        0.22394       0.054024        1.50523
       0.674444       0.770413       0.454312       0.223649      0.0541786        1.50255
       0.689545       0.768944       0.453246       0.223356      0.0543319        1.49988
       0.704646       0.769462       0.455988       0.226048      0.0560581        1.50756
       0.719747       0.774195       0.466979       0.235343      0.0614422        1.53796
       0.734848       0.778562       0.477433       0.244487      0.0669906        1.56747
       0.749949       0.782595       0.487375       0.253461      0.0726857        1.59612
       0.765051       0.786321       0.496829       0.262261        0.07851        1.62392
       0.780152       0.789767       0.505815       0.270882      0.0844456        1.65091
       0.795253        0.79295       0.514365       0.278934       0.090478        1.67673
       0.810354       0.818288       0.548785        0.30341         0.1021        1.77258
       0.825455       0.849143       0.592285       0.333548        0.11611        1.89109
       0.840556       0.875296       0.632548        0.36245       0.129945        2.00024
       0.855657       0.897496       0.670019       0.390298       0.159059        2.11687
       0.870758       0.916346       0.704972       0.417193        0.15716        2.19567
       0.885859       0.932337       0.737609       0.443283       0.170599        2.28383
        0.90096       0.944671       0.765126       0.465838       0.182198        2.35783
       0.916061       0.938463       0.747257       0.446396       0.167623        2.29974
       0.931162        0.93131       0.727595       0.425991       0.153066        2.23796
       0.946263       0.923028       0.705926       0.404563       0.138585         2.1721
       0.961364       0.913389       0.682009       0.382078       0.124246        2.10172
       0.976465       0.902136       0.655577       0.358533       0.110126        2.02637
       0.991566       0.888858       0.626331       0.333878      0.0963151        1.94538
        1.00667       0.879566        0.60329       0.313164      0.0839802           1.88
        1.02177       0.877368       0.590213        0.29811      0.0733934        1.83908
        1.03687       0.874709       0.575623       0.282479      0.0632549        1.79607
        1.05197        0.87034       0.559559       0.266256      0.0536626        1.74982
        1.06707         0.8677       0.541726       0.249496      0.0447199        1.70364
