           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    7.39958e-07    1.21414e-09    5.45575e-13    6.65474e-17    7.41173e-07
       0.025101    0.000597112    6.00965e-06    1.75265e-08    1.45504e-11    0.000603139
       0.040202      0.0079962    0.000216546    1.83743e-06    4.76458e-09     0.00821459
       0.055303      0.0331449     0.00180618    3.38998e-05    2.12307e-07      0.0349851
       0.070404      0.0801147     0.00743879    0.000263783    3.43965e-06      0.0878207
      0.0855051       0.143418      0.0202055      0.0012064    2.92721e-05       0.164859
       0.100606       0.213325      0.0415139     0.00377283    0.000152951       0.258765
       0.115707       0.272377       0.061288     0.00652224    0.000311943       0.340499
       0.130808       0.330132      0.0841075      0.0102644    0.000566901       0.425071
       0.145909       0.385319       0.109316      0.0150525    0.000940174       0.510627
        0.16101       0.437198       0.136351       0.020904     0.00146991       0.595923
       0.176111       0.485271       0.164655       0.027805     0.00216771       0.679899
       0.191212       0.529682       0.193748      0.0357143     0.00305933       0.762204
       0.206313       0.570392       0.223258      0.0445798     0.00416422       0.842394
       0.221414       0.607536        0.25282      0.0543361     0.00549913       0.920191
       0.236515       0.641387       0.282205      0.0649059     0.00707304        0.99557
       0.251616        0.67219       0.311172      0.0762108     0.00890585        1.06848
       0.266717        0.70014       0.339566      0.0881714       0.010995        1.13887
       0.281818       0.725498       0.367262        0.10071      0.0133485        1.20682
       0.296919       0.748546       0.394167       0.113747      0.0159688        1.27243
        0.31202       0.770763       0.422298       0.128483      0.0191941        1.34074
       0.327121       0.791952       0.449828       0.144079      0.0228468        1.40871
       0.342222       0.809231       0.476174       0.159973      0.0268445        1.47222
       0.357323       0.825582       0.501198       0.176122      0.0311793        1.53408
       0.372424       0.840296       0.525149       0.192452      0.0358422        1.59374
       0.387525       0.853433       0.548037        0.20889      0.0408219        1.65118
       0.402626       0.865411       0.569437       0.225133      0.0460019        1.70598
       0.417727       0.875828       0.588758       0.240228      0.0509684        1.75578
       0.432828       0.885329       0.607195       0.255295      0.0561599        1.80398
       0.447929       0.894012       0.624775       0.270347      0.0615541        1.85069
        0.46303       0.901925       0.641526       0.285217      0.0671462        1.89581
       0.478131       0.909174       0.657488       0.300018      0.0729254        1.93961
       0.493232       0.915813       0.672691        0.31466      0.0788808        1.98204
       0.508333       0.920982       0.685464       0.327948      0.0847023         2.0191
       0.523434       0.925049       0.696298       0.340078      0.0904172        2.05184
       0.538535       0.928827       0.706642       0.352031      0.0962544        2.08375
       0.553636       0.932339       0.716491       0.363797       0.102205        2.11483
       0.568737       0.935607       0.725922        0.37537        0.10826        2.14516
       0.583838       0.938634       0.734928       0.386745        0.11441        2.17472
       0.598939       0.941478       0.743537       0.397915       0.120647        2.20358
        0.61404       0.945797       0.755095       0.411351       0.127367        2.23961
       0.629141       0.949897       0.766382       0.424738       0.134207        2.27522
       0.644242       0.953671       0.777161       0.437922       0.141129        2.30988
       0.659343       0.957153        0.78744       0.450898        0.14813        2.34362
       0.674444       0.960364       0.797251       0.463665         0.1552        2.37648
       0.689545       0.963324       0.806616        0.47622       0.162334        2.40849
       0.704646        0.96587       0.814851       0.487475        0.16882        2.43702
       0.719747       0.967824       0.821226       0.496153       0.173753        2.45896
       0.734848       0.969671       0.827398       0.504738       0.178713        2.48052
       0.749949       0.971414       0.833447       0.513228         0.1837        2.50179
       0.765051       0.973059       0.839232       0.521623       0.188712        2.52263
       0.780152       0.974615       0.844832       0.529923       0.193748        2.54312
       0.795253        0.97608       0.850252       0.538128       0.198721        2.56318
       0.810354       0.977269       0.855163       0.546115       0.204184        2.58273
       0.825455       0.978354        0.85949       0.553926       0.209839        2.60161
       0.840556       0.979291       0.863771       0.561604       0.215598        2.62026
       0.855657       0.980291       0.867902       0.569155       0.221271        2.63862
       0.870758       0.981173        0.87189       0.576571       0.226946        2.65658
       0.885859       0.982009        0.87574       0.583857       0.232622        2.67423
        0.90096       0.982873       0.879715       0.591375       0.238471        2.69243
       0.916061       0.984654       0.887216       0.604011        0.24691        2.72279
       0.931162       0.986259       0.894317       0.616409       0.255401        2.75239
       0.946263       0.987705       0.901033        0.62857       0.263942        2.78125
       0.961364       0.989007       0.907381       0.640492       0.272524         2.8094
       0.976465       0.990178       0.913368       0.651805       0.281155        2.83651
       0.991566       0.991231       0.919026       0.663616       0.289828         2.8637
        1.00667       0.991835       0.921866       0.667826       0.291182        2.87271
        1.02177       0.991982        0.92139       0.662963       0.283179        2.85951
        1.03687       0.992113       0.920812       0.657847       0.275124         2.8459
        1.05197       0.992227       0.920123       0.652483       0.267004        2.83184
        1.06707       0.992325       0.919315        0.64682       0.258825        2.81728
        1.08217       0.992402       0.918378       0.640889       0.250604        2.80227
        1.09727       0.992457       0.919463       0.634665       0.242374        2.78896
        1.11237       0.992644        0.91811       0.635309        0.24178        2.78784
        1.12747       0.990336       0.919341       0.637503       0.242877        2.79006
        1.14258       0.993064       0.920556       0.639692       0.243985         2.7973
        1.15768       0.993265       0.921755       0.641877       0.245096        2.80199
        1.17278       0.993461       0.922937       0.644057       0.246216        2.80667
        1.18788       0.993651       0.924104       0.646232       0.247342        2.81133
        1.20298       0.993867       0.925568       0.649376       0.249439        2.81825
        1.21808       0.994197       0.928235       0.656359       0.255454        2.83424
        1.23318       0.994508       0.930797       0.663244       0.261489        2.85004
        1.24828         0.9948        0.93326       0.669995       0.267528        2.86558
        1.26338       0.995076       0.935627       0.676614       0.273551        2.88087
        1.27848       0.995335       0.937903       0.683104        0.27952        2.89586
        1.29359       0.995579       0.940042       0.689466       0.285523        2.91061
        1.30869       0.995761       0.942123       0.695706       0.291586        2.92518
        1.32379       0.995968        0.94411        0.70182       0.297686        2.93958
        1.33889       0.996163       0.946021       0.707794       0.303772        2.95375
        1.35399       0.996348       0.947858       0.713659       0.309843        2.96771
        1.36909       0.996508        0.94961        0.71953       0.315896        2.98154
        1.38419       0.996675       0.951312       0.725063        0.32193        2.99498
        1.39929       0.996833       0.952949       0.730565       0.327943        3.00829
