              t           Rate
         0.0001     0.00303937
         0.0049     0.00229817
         0.0097     0.00218204
         0.0145     0.00211446
         0.0193     0.00206665
         0.0241     0.00202962
         0.0289      0.0019994
         0.0337     0.00197385
         0.0385     0.00195173
         0.0433     0.00193222
         0.0481     0.00191477
         0.0529     0.00189898
         0.0577     0.00188457
         0.0625      0.0018713
         0.0673     0.00185908
         0.0721     0.00184764
         0.0769     0.00183694
         0.0817     0.00182688
         0.0865      0.0018174
         0.0913     0.00180843
         0.0961     0.00179991
         0.1009     0.00179181
         0.1057     0.00178409
         0.1105      0.0017767
         0.1153     0.00176963
         0.1201     0.00174518
         0.1249     0.00173824
         0.1297     0.00175005
         0.1345       0.001744
         0.1393     0.00173816
         0.1441     0.00173252
         0.1489     0.00172706
         0.1537     0.00172178
         0.1585     0.00171665
         0.1633     0.00171168
         0.1681     0.00170685
         0.1729     0.00170215
         0.1777     0.00169759
         0.1825     0.00169314
         0.1873     0.00168881
         0.1921     0.00168458
         0.1969     0.00168046
         0.2017     0.00167644
         0.2065     0.00167251
         0.2113     0.00166867
         0.2161     0.00166492
         0.2209     0.00166125
         0.2257     0.00163628
         0.2305     0.00163279
         0.2353     0.00162937
         0.2401     0.00162602
         0.2449     0.00162274
         0.2497     0.00161953
         0.2545     0.00161637
         0.2593     0.00161327
         0.2641     0.00163137
         0.2689     0.00162836
         0.2737      0.0016254
         0.2785     0.00162248
         0.2833     0.00161962
         0.2881     0.00161681
         0.2929     0.00161404
         0.2977     0.00161131
         0.3025     0.00160863
         0.3073     0.00160599
         0.3121     0.00160339
         0.3169     0.00160083
         0.3217     0.00159831
         0.3265     0.00159583
         0.3313     0.00159338
         0.3361     0.00159096
         0.3409     0.00158858
         0.3457     0.00158624
         0.3505     0.00158392
         0.3553     0.00158164
         0.3601     0.00157938
         0.3649     0.00157715
         0.3697     0.00157496
         0.3745     0.00157279
         0.3793     0.00157065
         0.3841     0.00156854
         0.3889     0.00156645
         0.3937     0.00156439
         0.3985     0.00156235
         0.4033     0.00156034
         0.4081     0.00155835
         0.4129     0.00155638
         0.4177     0.00155443
         0.4225     0.00155251
         0.4273     0.00155061
         0.4321     0.00154873
         0.4369     0.00154687
         0.4417     0.00154503
         0.4465     0.00154321
         0.4513     0.00154141
         0.4561     0.00153963
         0.4609     0.00153786
         0.4657     0.00153612
         0.4705     0.00153439
         0.4753     0.00153268
         0.4801     0.00153099
         0.4849     0.00152931
         0.4897     0.00152765
         0.4945       0.001526
         0.4993     0.00152438
         0.5041     0.00152276
         0.5089     0.00152116
         0.5137     0.00151958
         0.5185     0.00151801
         0.5233     0.00151646
         0.5281     0.00151491
         0.5329     0.00151339
         0.5377     0.00151187
         0.5425     0.00151037
         0.5473     0.00150889
         0.5521     0.00150741
         0.5569     0.00150595
         0.5617      0.0015045
         0.5665     0.00150306
         0.5713     0.00150164
         0.5761     0.00150022
         0.5809     0.00149882
         0.5857     0.00149743
         0.5905     0.00149605
         0.5953     0.00149468
         0.6001     0.00149332
         0.6049     0.00149198
         0.6097     0.00149064
         0.6145     0.00148931
         0.6193       0.001488
         0.6241     0.00148669
         0.6289     0.00148539
         0.6337     0.00148411
         0.6385     0.00148283
         0.6433     0.00148156
         0.6481      0.0014803
         0.6529     0.00147905
         0.6577     0.00147781
         0.6625     0.00147658
         0.6673     0.00147536
         0.6721     0.00147415
         0.6769     0.00147294
         0.6817     0.00147174
         0.6865     0.00147056
         0.6913     0.00146937
         0.6961      0.0014682
         0.7009     0.00146704
         0.7057     0.00146588
         0.7105     0.00146473
         0.7153     0.00146359
         0.7201     0.00146246
         0.7249     0.00146133
         0.7297     0.00146021
         0.7345      0.0014591
         0.7393     0.00145799
         0.7441     0.00145689
         0.7489      0.0014558
         0.7537     0.00145472
         0.7585     0.00145364
         0.7633     0.00145257
         0.7681     0.00145151
         0.7729     0.00145045
         0.7777      0.0014494
         0.7825     0.00144835
         0.7873     0.00144732
         0.7921     0.00144628
         0.7969     0.00144526
         0.8017     0.00144424
         0.8065     0.00144322
         0.8113     0.00144221
         0.8161     0.00144121
         0.8209     0.00144022
         0.8257     0.00143922
         0.8305     0.00143824
         0.8353     0.00143726
         0.8401     0.00143629
         0.8449     0.00143532
         0.8497     0.00143435
         0.8545      0.0014334
         0.8593     0.00143244
         0.8641      0.0014315
         0.8689     0.00143055
         0.8737     0.00142962
         0.8785     0.00142868
         0.8833     0.00142776
         0.8881     0.00142683
         0.8929     0.00142592
         0.8977       0.001425
         0.9025      0.0014241
         0.9073     0.00142319
         0.9121     0.00142229
         0.9169      0.0014214
         0.9217     0.00142051
         0.9265     0.00141963
         0.9313     0.00141875
         0.9361     0.00141787
         0.9409       0.001417
         0.9457     0.00141613
         0.9505     0.00141527
         0.9553     0.00141441
         0.9601     0.00141356
         0.9649     0.00141271
         0.9697     0.00141186
         0.9745     0.00141102
         0.9793     0.00141018
         0.9841     0.00140935
         0.9889     0.00140852
         0.9937     0.00140769
         0.9985     0.00140687
         1.0033     0.00140605
         1.0081     0.00140524
         1.0129     0.00140443
         1.0177     0.00140362
         1.0225     0.00140282
         1.0273     0.00140202
         1.0321     0.00140123
         1.0369     0.00140043
         1.0417     0.00139964
         1.0465     0.00139886
         1.0513     0.00139808
         1.0561      0.0013973
         1.0609     0.00139653
         1.0657     0.00139576
         1.0705     0.00139499
         1.0753     0.00139422
         1.0801     0.00139346
         1.0849     0.00139271
         1.0897     0.00139195
         1.0945      0.0013912
         1.0993     0.00139045
         1.1041     0.00138971
         1.1089     0.00138897
         1.1137     0.00138823
         1.1185     0.00138749
         1.1233     0.00138676
         1.1281     0.00138603
         1.1329     0.00138531
         1.1377     0.00138458
         1.1425     0.00138386
         1.1473     0.00138315
         1.1521     0.00138243
         1.1569     0.00138172
         1.1617     0.00138101
         1.1665     0.00138031
         1.1713      0.0013796
         1.1761     0.00137891
         1.1809     0.00137821
         1.1857     0.00137751
         1.1905     0.00137682
         1.1953     0.00137613
         1.2001     0.00137545
