           IM.1            DS1            DS2          E(DS)
           0.01    8.53959e-20    3.39016e-26    8.53959e-20
       0.025101    1.20666e-11    1.69246e-16    1.20668e-11
       0.040202    2.79739e-08    2.79658e-12    2.79767e-08
       0.055303    2.59598e-06    1.08154e-09    2.59706e-06
       0.070404    5.28759e-05    6.89233e-08    5.29448e-05
      0.0855051    0.000448501    1.50667e-06    0.000450007
       0.100606     0.00209853    1.53621e-05     0.00211389
       0.115707     0.00387317    3.65758e-05     0.00390974
       0.130808     0.00657681    7.83598e-05     0.00665516
       0.145909      0.0104333    0.000153794      0.0105871
        0.16101      0.0156443    0.000280676       0.015925
       0.176111      0.0223798    0.000481624      0.0228614
       0.191212      0.0307531    0.000784216      0.0315373
       0.206313      0.0431975     0.00135571      0.0445532
       0.221414      0.0621909     0.00251774      0.0647087
       0.236515       0.084874     0.00432668      0.0892007
       0.251616       0.110827     0.00697982       0.117807
       0.266717       0.139501      0.0106435       0.150145
       0.281818       0.170169      0.0154804       0.185649
       0.296919       0.202281      0.0216112       0.223892
        0.31202       0.229014      0.0275286       0.256542
       0.327121       0.254591      0.0338954       0.288487
       0.342222        0.28012        0.04106        0.32118
       0.357323        0.30548       0.049014       0.354494
       0.372424       0.330506      0.0577229       0.388229
       0.387525       0.355058       0.067163       0.422221
       0.402626        0.37892      0.0769848       0.455905
       0.417727       0.401833      0.0859032       0.487737
       0.432828       0.424377      0.0952669       0.519644
       0.447929       0.446511       0.105053       0.551563
        0.46303       0.468173       0.115007       0.583179
       0.478131       0.489354       0.125789       0.615143
       0.493232        0.50997       0.136688       0.646658
       0.508333       0.527798       0.146157       0.673954
       0.523434       0.543518        0.15444       0.697958
       0.538535       0.558969       0.162868       0.721837
       0.553636       0.574139       0.171464       0.745603
       0.568737       0.589025       0.180219       0.769244
       0.583838        0.60361       0.189127       0.792737
       0.598939        0.61789       0.198181       0.816071
        0.61404       0.611783        0.19352       0.805303
       0.629141        0.60402       0.187853       0.791872
       0.644242       0.596119       0.182226       0.778344
       0.659343       0.588078       0.176641        0.76472
       0.674444        0.57991       0.171103       0.751012
       0.689545       0.571606       0.165613       0.737218
       0.704646       0.569256        0.16355       0.732806
