           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    1.14852e-14    4.03201e-53    6.68814e-14    4.87559e-50    7.83665e-14
       0.025101    9.78927e-08    1.21292e-29    1.98759e-09    7.42843e-34    9.98803e-08
       0.040202    4.55315e-05    2.72594e-19    1.92399e-07    6.00986e-26    4.57239e-05
       0.055303     0.00126265     3.2367e-13    3.36658e-06    1.24911e-20     0.00126602
       0.070404     0.00953584    2.23837e-09    2.60409e-05     1.1018e-16     0.00956188
      0.0855051      0.0349821    7.06101e-07    0.000124419    1.18819e-13      0.0351072
       0.100606       0.082776    3.07034e-05    0.000427829    2.51105e-11      0.0832345
       0.115707       0.144843    0.000172666    0.000972096    2.67191e-10       0.145988
       0.130808       0.218624    0.000663974     0.00189419    1.86575e-09       0.221182
       0.145909       0.297989     0.00194702     0.00330038    9.56132e-09       0.303236
        0.16101       0.377871      0.0046709     0.00528382    3.87082e-08       0.387826
       0.176111       0.454543     0.00961574      0.0079212    1.30304e-07        0.47208
       0.191212       0.525602      0.0175695       0.011269    3.78266e-07       0.554441
       0.206313       0.634702      0.0494059      0.0209341    3.93788e-06       0.705046
       0.221414       0.750927         0.1482      0.0468027    9.65814e-05       0.946026
       0.236515       0.816673        0.26819      0.0830932    0.000846203         1.1688
       0.251616       0.854351       0.378152       0.126568     0.00383171         1.3629
       0.266717        0.87613       0.465339       0.173421       0.011239        1.52613
       0.281818       0.889446       0.532274       0.220402      0.0246152        1.66674
       0.296919       0.897412       0.582344       0.265289      0.0441072        1.78915
        0.31202       0.910774       0.621392       0.295696      0.0569443        1.88481
       0.327121       0.923764         0.6561        0.32209       0.067921        1.96988
       0.342222       0.934521       0.687307        0.34753      0.0795791        2.04894
       0.357323       0.943447       0.715343       0.372022      0.0918234        2.12264
       0.372424       0.950981       0.740531       0.395544       0.104567        2.19162
       0.387525       0.957304        0.76317       0.418099       0.117728         2.2563
       0.402626       0.963082       0.784204       0.439373       0.130276        2.31693
       0.417727        1.03004       0.806758       0.458303       0.138446        2.43355
       0.432828       0.975617       0.827954       0.476956       0.146699        2.42723
       0.447929        0.98046       0.847798       0.495342       0.155046        2.47865
        0.46303       0.984501       0.866295         0.5135       0.163499        2.52779
       0.478131       0.987843       0.883447       0.531374       0.172071        2.57474
       0.493232       0.990536       0.899259       0.548996       0.180778        2.61957
       0.508333        0.99096       0.903256        0.55788       0.189336        2.64143
       0.523434       0.989763       0.898576       0.559739       0.197568        2.64565
       0.538535       0.988477       0.893961       0.561506       0.205636        2.64958
       0.553636       0.987103       0.889417       0.563182       0.213529        2.65323
       0.568737       0.985644       0.884948       0.564773       0.221242        2.65661
       0.583838       0.984102       0.880557       0.566256        0.22877        2.65968
       0.598939       0.982482       0.876247       0.567687       0.236109        2.66252
        0.61404       0.983672       0.879996       0.568842       0.233671        2.66618
       0.629141       0.985018       0.884382       0.569998       0.230441        2.66984
       0.644242       0.986299       0.888797         0.5712       0.227146        2.67344
       0.659343       0.987515       0.893237       0.572394       0.223786        2.67693
       0.674444       0.988665       0.897696       0.573607        0.22036        2.68033
       0.689545       0.989748        0.90217        0.57484       0.216867        2.68363
       0.704646       0.989955       0.902868       0.574287       0.215127        2.68224
       0.719747       0.988196       0.895001       0.569739       0.217402        2.67034
       0.734848       0.986251       0.887076       0.565285       0.219598        2.65821
       0.749949        0.98412       0.879117       0.560924       0.221716        2.64588
       0.765051       0.981802       0.871149       0.556629       0.223757        2.63334
       0.780152       0.979299       0.863191       0.552452       0.225723        2.62066
       0.795253       0.976614        0.85526       0.548363       0.227614        2.60785
       0.810354       0.980735       0.868411       0.557245       0.227797        2.63419
       0.825455       0.986809       0.890869       0.572613       0.252381        2.70267
       0.840556       0.991476       0.912516       0.588581       0.225891        2.71846
       0.855657       0.994844       0.932815       0.605215       0.224545        2.75742
       0.870758        0.99709       0.951148        0.62246       0.222974        2.79367
       0.885859        0.99852       0.967021       0.640247       0.221252        2.82704
        0.90096       0.999354       0.978874       0.657278       0.219873        2.85538
       0.916061       0.999223       0.976889       0.657066       0.225027        2.85821
       0.931162       0.999081       0.974881       0.656836       0.230109        2.86091
       0.946263       0.998927       0.972767       0.656578       0.235117        2.86339
       0.961364        0.99876        0.97055       0.656299       0.240048        2.86566
       0.976465       0.998531       0.968307       0.656002       0.244874        2.86771
       0.991566       0.998341       0.966005       0.655686       0.249641        2.86967
        1.00667       0.998127       0.963049       0.649003       0.244577        2.85476
        1.02177       0.997875       0.958932       0.633673       0.227133        2.81761
        1.03687       0.997469       0.954085       0.617462       0.209732        2.77875
        1.05197       0.997118       0.948625       0.600323       0.192407        2.73847
        1.06707       0.996703       0.942312       0.582204       0.175267        2.69649
        1.08217       0.996291       0.935091       0.563059       0.158397        2.65284
        1.09727       0.995661        0.92656       0.542837       0.141891        2.60695
        1.11237        0.99558       0.924178       0.533803       0.133026        2.58659
        1.12747       0.995633        0.92325        0.52713       0.125848        2.57186
        1.14258       0.995681       0.922231       0.520107       0.118753        2.55677
        1.15768       0.995669       0.921112       0.513047       0.111755        2.54158
        1.17278       0.995674       0.919885       0.505956       0.104857        2.52637
        1.18788       0.995673       0.918542       0.498392      0.0980956         2.5107
        1.20298       0.996075        0.92264       0.499034      0.0952385        2.51299
        1.21808       0.997877       0.945822       0.532727       0.108248        2.58467
        1.23318       0.998817       0.963662       0.564937       0.122159        2.64958
        1.24828       0.999384       0.976713       0.596593       0.137048        2.70974
        1.26338       0.999697        0.98586       0.626639        0.15299        2.76519
        1.27848       0.997978       0.991094        0.65536       0.170097        2.81453
        1.29359       0.999955       0.995733       0.682672       0.188477        2.86684
        1.30869       0.999948       0.995433       0.686254       0.196527        2.87816
        1.32379       0.999868       0.992037        0.67297       0.196464        2.86134
        1.33889       0.999703       0.987181       0.659632        0.19665        2.84317
        1.35399       0.999527       0.980765       0.646327       0.196993        2.82361
        1.36909       0.999029       0.972592       0.633113        0.19742        2.80215
        1.38419       0.998153       0.962621        0.62005       0.197878         2.7787
        1.39929       0.997312       0.951381       0.607169       0.198327        2.75419
        1.41439       0.998007       0.959912       0.611325       0.189697        2.75894
        1.42949        0.99865       0.968686       0.616429       0.180316        2.76408
         1.4446       0.999148       0.976308       0.621248       0.170674        2.76738
         1.4597       0.999595        0.98353         0.6269       0.160842        2.77087
         1.4748       0.999787        0.98682       0.632201       0.150943        2.76975
         1.4899        1.00005       0.993023       0.636377       0.141107        2.77055
          1.505        1.00004       0.995078        0.64108       0.134653        2.77086
         1.5201        1.00004       0.995078        0.64108       0.134653        2.77086
