           IM.1         mean_x        sd_ln_x
           0.01      0.0140964      0.0394164
       0.025101      0.0355293      0.0989391
       0.040202      0.0573417       0.158462
       0.055303      0.0797695       0.217985
       0.070404        0.10306       0.277507
      0.0855051       0.127476        0.33703
       0.100606        0.15319       0.394339
       0.115707       0.177091       0.398704
       0.130808       0.201078        0.40307
       0.145909       0.225153       0.407435
        0.16101       0.249317         0.4118
       0.176111       0.273572       0.416165
       0.191212        0.29792        0.42053
       0.206313       0.328797       0.426696
       0.221414       0.368884       0.435369
       0.236515       0.409298       0.444042
       0.251616       0.450049       0.452714
       0.266717       0.491148       0.461387
       0.281818       0.532607        0.47006
       0.296919       0.574436       0.478732
        0.31202       0.597624       0.466102
       0.327121       0.615837        0.44801
       0.342222       0.633918       0.429919
       0.357323       0.651887       0.411828
       0.372424       0.669767       0.393737
       0.387525       0.687577       0.375646
       0.402626       0.707142       0.361612
       0.417727       0.735329       0.366847
       0.432828       0.763643       0.372083
       0.447929       0.792084       0.377319
        0.46303       0.820657       0.382555
       0.478131       0.849364        0.38779
       0.493232       0.878208       0.393026
       0.508333       0.899369       0.393446
       0.523434       0.914185       0.389954
       0.538535        0.92897       0.386463
       0.553636       0.943725       0.382971
       0.568737        0.95845        0.37948
       0.583838       0.973147       0.375989
       0.598939       0.987815       0.372497
        0.61404       0.997875       0.361116
       0.629141        1.00763       0.349139
       0.644242        1.01743       0.337162
       0.659343        1.02727       0.325185
       0.674444        1.03718       0.313208
       0.689545        1.04714       0.301231
       0.704646         1.0576       0.297157
       0.719747        1.06924       0.310864
       0.734848        1.08117        0.32457
       0.749949        1.09338       0.338276
       0.765051        1.10589       0.351983
       0.780152        1.11871       0.365689
       0.795253        1.13183       0.379395
       0.810354        1.13589       0.364076
       0.825455        1.13637       0.335446
       0.840556        1.13765       0.306816
       0.855657        1.13976       0.278187
       0.870758        1.14268       0.249557
       0.885859        1.14644       0.220927
        0.90096        1.15136       0.194651
       0.916061        1.16162       0.203046
       0.931162        1.17199       0.211441
       0.946263        1.18248       0.219836
       0.961364        1.19308       0.228231
       0.976465        1.20381       0.236626
       0.991566        1.21466       0.245021
        1.00667        1.21163       0.248349
        1.02177        1.19097       0.245266
        1.03687        1.17036       0.242182
        1.05197        1.14978       0.239099
        1.06707        1.12924       0.236016
        1.08217        1.10875       0.232933
        1.09727        1.08829       0.229849
        1.11237        1.09176       0.237493
        1.12747        1.10063       0.247501
        1.14258        1.10964       0.257509
        1.15768        1.11881       0.267517
        1.17278        1.12813       0.277525
        1.18788         1.1376       0.287533
        1.20298         1.1483       0.294928
        1.21808        1.16336       0.291693
        1.23318        1.17841       0.288459
        1.24828        1.19344       0.285224
        1.26338        1.20846        0.28199
        1.27848        1.22346       0.278755
        1.29359        1.23844       0.275521
        1.30869        1.26385       0.276621
        1.32379        1.29705       0.280922
        1.33889        1.33035       0.285224
        1.35399        1.36375       0.289525
        1.36909        1.39726       0.293826
        1.38419        1.43088       0.298127
        1.39929        1.46461       0.302428
        1.41439        1.47934       0.307412
        1.42949         1.4932       0.312429
         1.4446        1.50715       0.317447
         1.4597        1.52118       0.322464
         1.4748        1.53528       0.327481
         1.4899        1.54947       0.332499
          1.505          1.559       0.335855
         1.5201          1.559       0.335855
         1.5352          1.559       0.335855
         1.5503          1.559       0.335855
         1.5654          1.559       0.335855
        1.58051          1.559       0.335855
        1.59561          1.559       0.335855
        1.61071          1.559       0.335855
        1.62581          1.559       0.335855
        1.64091          1.559       0.335855
        1.65601          1.559       0.335855
        1.67111          1.559       0.335855
        1.68621          1.559       0.335855
        1.70131          1.559       0.335855
        1.71641          1.559       0.335855
        1.73152          1.559       0.335855
        1.74662          1.559       0.335855
        1.76172          1.559       0.335855
        1.77682          1.559       0.335855
        1.79192          1.559       0.335855
        1.80702          1.559       0.335855
        1.82212          1.559       0.335855
        1.83722          1.559       0.335855
        1.85232          1.559       0.335855
        1.86742          1.559       0.335855
        1.88253          1.559       0.335855
        1.89763          1.559       0.335855
        1.91273          1.559       0.335855
        1.92783          1.559       0.335855
        1.94293          1.559       0.335855
        1.95803          1.559       0.335855
        1.97313          1.559       0.335855
        1.98823          1.559       0.335855
        2.00333          1.559       0.335855
        2.01843          1.559       0.335855
        2.03354          1.559       0.335855
        2.04864          1.559       0.335855
        2.06374          1.559       0.335855
        2.07884          1.559       0.335855
        2.09394          1.559       0.335855
        2.10904          1.559       0.335855
        2.12414          1.559       0.335855
        2.13924          1.559       0.335855
        2.15434          1.559       0.335855
        2.16944          1.559       0.335855
        2.18455          1.559       0.335855
        2.19965          1.559       0.335855
        2.21475          1.559       0.335855
        2.22985          1.559       0.335855
        2.24495          1.559       0.335855
        2.26005          1.559       0.335855
        2.27515          1.559       0.335855
        2.29025          1.559       0.335855
        2.30535          1.559       0.335855
        2.32045          1.559       0.335855
        2.33556          1.559       0.335855
        2.35066          1.559       0.335855
        2.36576          1.559       0.335855
        2.38086          1.559       0.335855
        2.39596          1.559       0.335855
        2.41106          1.559       0.335855
        2.42616          1.559       0.335855
        2.44126          1.559       0.335855
        2.45636          1.559       0.335855
        2.47146          1.559       0.335855
        2.48657          1.559       0.335855
        2.50167          1.559       0.335855
        2.51677          1.559       0.335855
        2.53187          1.559       0.335855
        2.54697          1.559       0.335855
        2.56207          1.559       0.335855
        2.57717          1.559       0.335855
        2.59227          1.559       0.335855
        2.60737          1.559       0.335855
        2.62247          1.559       0.335855
        2.63758          1.559       0.335855
        2.65268          1.559       0.335855
        2.66778          1.559       0.335855
        2.68288          1.559       0.335855
        2.69798          1.559       0.335855
        2.71308          1.559       0.335855
        2.72818          1.559       0.335855
        2.74328          1.559       0.335855
        2.75838          1.559       0.335855
        2.77348          1.559       0.335855
        2.78859          1.559       0.335855
        2.80369          1.559       0.335855
        2.81879          1.559       0.335855
        2.83389          1.559       0.335855
        2.84899          1.559       0.335855
        2.86409          1.559       0.335855
        2.87919          1.559       0.335855
        2.89429          1.559       0.335855
        2.90939          1.559       0.335855
        2.92449          1.559       0.335855
         2.9396          1.559       0.335855
         2.9547          1.559       0.335855
         2.9698          1.559       0.335855
         2.9849          1.559       0.335855
            3.0          1.559       0.335855
