              t           Rate
         0.0001       0.038655
         0.0049      0.0313156
         0.0097      0.0300911
         0.0145      0.0293747
         0.0193       0.028868
         0.0241      0.0284807
         0.0289      0.0281604
         0.0337      0.0278902
         0.0385      0.0276565
         0.0433      0.0274507
         0.0481      0.0272669
         0.0529      0.0271008
         0.0577      0.0269493
         0.0625      0.0268101
         0.0673      0.0266813
         0.0721      0.0265616
         0.0769      0.0264543
         0.0817      0.0263493
         0.0865      0.0262503
         0.0913      0.0261567
         0.0961       0.026068
         0.1009      0.0259837
         0.1057      0.0259033
         0.1105      0.0258266
         0.1153      0.0257532
         0.1201      0.0256828
         0.1249      0.0256152
         0.1297      0.0255501
         0.1345      0.0254875
         0.1393      0.0254271
         0.1441      0.0253688
         0.1489      0.0253124
         0.1537      0.0252578
         0.1585      0.0252049
         0.1633      0.0251579
         0.1681      0.0251081
         0.1729      0.0250597
         0.1777      0.0250127
         0.1825      0.0249669
         0.1873      0.0249224
         0.1921      0.0248789
         0.1969      0.0248366
         0.2017      0.0247953
         0.2065       0.024755
         0.2113      0.0247156
         0.2161      0.0246771
         0.2209      0.0246395
         0.2257      0.0246027
         0.2305      0.0245666
         0.2353      0.0245314
         0.2401      0.0244968
         0.2449      0.0244629
         0.2497      0.0244298
         0.2545      0.0243972
         0.2593      0.0243653
         0.2641      0.0243339
         0.2689      0.0243031
         0.2737      0.0242729
         0.2785      0.0242432
         0.2833       0.024214
         0.2881      0.0241853
         0.2929      0.0241571
         0.2977      0.0241294
         0.3025      0.0241021
         0.3073      0.0240752
         0.3121      0.0240488
         0.3169      0.0240228
         0.3217      0.0239971
         0.3265      0.0239719
         0.3313       0.023947
         0.3361      0.0239225
         0.3409      0.0238983
         0.3457      0.0238745
         0.3505       0.023851
         0.3553      0.0238279
         0.3601       0.023805
         0.3649      0.0237825
         0.3697      0.0237602
         0.3745      0.0237383
         0.3793      0.0237166
         0.3841      0.0236952
         0.3889      0.0236741
         0.3937      0.0236532
         0.3985      0.0236326
         0.4033      0.0236122
         0.4081      0.0235921
         0.4129      0.0235722
         0.4177      0.0235489
         0.4225      0.0235295
         0.4273      0.0235103
         0.4321      0.0234913
         0.4369      0.0234726
         0.4417       0.023454
         0.4465      0.0234357
         0.4513      0.0234175
         0.4561      0.0233996
         0.4609      0.0233818
         0.4657      0.0233642
         0.4705      0.0233468
         0.4753      0.0233296
         0.4801      0.0233125
         0.4849      0.0232957
         0.4897      0.0232789
         0.4945      0.0232624
         0.4993       0.023246
         0.5041      0.0232298
         0.5089      0.0232137
         0.5137      0.0231978
         0.5185       0.023182
         0.5233      0.0231664
         0.5281       0.023151
         0.5329      0.0231356
         0.5377      0.0231204
         0.5425      0.0231054
         0.5473      0.0230904
         0.5521      0.0230756
         0.5569       0.023061
         0.5617      0.0230464
         0.5665       0.023032
         0.5713      0.0230177
         0.5761      0.0230036
         0.5809      0.0229895
         0.5857      0.0229756
         0.5905      0.0229618
         0.5953      0.0229481
         0.6001      0.0229345
         0.6049       0.022921
         0.6097      0.0229076
         0.6145      0.0228944
         0.6193      0.0228812
         0.6241      0.0228681
         0.6289      0.0228552
         0.6337      0.0228423
         0.6385      0.0228295
         0.6433      0.0228169
         0.6481      0.0228043
         0.6529      0.0227918
         0.6577      0.0227794
         0.6625      0.0227671
         0.6673      0.0227549
         0.6721      0.0227428
         0.6769      0.0227308
         0.6817      0.0227188
         0.6865       0.022707
         0.6913      0.0226952
         0.6961      0.0226835
         0.7009      0.0226719
         0.7057      0.0226604
         0.7105      0.0226489
         0.7153      0.0226375
         0.7201      0.0226262
         0.7249       0.022615
         0.7297      0.0226039
         0.7345      0.0225928
         0.7393      0.0225818
         0.7441      0.0225709
         0.7489        0.02256
         0.7537      0.0225492
         0.7585      0.0225385
         0.7633      0.0225278
         0.7681      0.0225173
         0.7729      0.0225067
         0.7777      0.0224963
         0.7825      0.0224859
         0.7873      0.0224756
         0.7921      0.0224653
         0.7969      0.0224551
         0.8017       0.022445
         0.8065      0.0224349
         0.8113      0.0224246
         0.8161      0.0224147
         0.8209      0.0224048
         0.8257      0.0223949
         0.8305      0.0223851
         0.8353      0.0223754
         0.8401      0.0223658
         0.8449      0.0223561
         0.8497      0.0223466
         0.8545      0.0223371
         0.8593      0.0223276
         0.8641      0.0223182
         0.8689      0.0223089
         0.8737      0.0222996
         0.8785      0.0222904
         0.8833      0.0222812
         0.8881       0.022272
         0.8929       0.022263
         0.8977      0.0222539
         0.9025      0.0222449
         0.9073       0.022236
         0.9121      0.0222271
         0.9169      0.0222182
         0.9217      0.0222094
         0.9265      0.0222007
         0.9313       0.022192
         0.9361      0.0221833
         0.9409      0.0221747
         0.9457      0.0221661
         0.9505      0.0221576
         0.9553      0.0221491
         0.9601      0.0221407
         0.9649      0.0221323
         0.9697      0.0221239
         0.9745      0.0221156
         0.9793      0.0221073
         0.9841      0.0220991
         0.9889      0.0220909
         0.9937      0.0220827
         0.9985      0.0220746
         1.0033       0.022036
         1.0081       0.022028
         1.0129      0.0220201
         1.0177      0.0220121
         1.0225      0.0220042
         1.0273      0.0219964
         1.0321      0.0219886
         1.0369      0.0219808
         1.0417       0.021973
         1.0465      0.0219653
         1.0513      0.0219576
         1.0561        0.02195
         1.0609      0.0219424
         1.0657      0.0219348
         1.0705      0.0219273
         1.0753      0.0219198
         1.0801      0.0219123
         1.0849      0.0219049
         1.0897      0.0218975
         1.0945      0.0218901
         1.0993      0.0218828
         1.1041      0.0218755
         1.1089      0.0218682
         1.1137       0.021861
         1.1185      0.0218538
         1.1233      0.0218466
         1.1281      0.0218395
         1.1329      0.0218324
         1.1377      0.0218253
         1.1425      0.0218182
         1.1473      0.0218269
         1.1521      0.0218198
         1.1569      0.0218128
         1.1617      0.0218059
         1.1665      0.0217989
         1.1713       0.021792
         1.1761      0.0217851
