           IM.1            DS1            DS2          E(DS)
        1.94293    4.39062e-06    2.74654e-07    4.66527e-06
        1.95803    4.39062e-06    2.74654e-07    4.66527e-06
        1.97313    4.39062e-06    2.74654e-07    4.66527e-06
        1.98823    4.39062e-06    2.74654e-07    4.66527e-06
        2.00333    4.39062e-06    2.74654e-07    4.66527e-06
        2.01843    4.39062e-06    2.74654e-07    4.66527e-06
        2.03354    4.39062e-06    2.74654e-07    4.66527e-06
        2.04864    4.39062e-06    2.74654e-07    4.66527e-06
        2.06374    4.39062e-06    2.74654e-07    4.66527e-06
        2.07884    4.39062e-06    2.74654e-07    4.66527e-06
        2.09394    4.39062e-06    2.74654e-07    4.66527e-06
        2.10904    4.39062e-06    2.74654e-07    4.66527e-06
        2.12414    4.39062e-06    2.74654e-07    4.66527e-06
        2.13924    4.39062e-06    2.74654e-07    4.66527e-06
        2.15434    4.39062e-06    2.74654e-07    4.66527e-06
        2.16944    4.39062e-06    2.74654e-07    4.66527e-06
        2.18455    4.39062e-06    2.74654e-07    4.66527e-06
        2.19965    4.39062e-06    2.74654e-07    4.66527e-06
        2.21475    4.39062e-06    2.74654e-07    4.66527e-06
        2.22985    4.39062e-06    2.74654e-07    4.66527e-06
        2.24495    4.39062e-06    2.74654e-07    4.66527e-06
        2.26005    4.39062e-06    2.74654e-07    4.66527e-06
        2.27515    4.39062e-06    2.74654e-07    4.66527e-06
        2.29025    4.39062e-06    2.74654e-07    4.66527e-06
        2.30535    4.39062e-06    2.74654e-07    4.66527e-06
        2.32045    4.39062e-06    2.74654e-07    4.66527e-06
        2.33556    4.39062e-06    2.74654e-07    4.66527e-06
        2.35066    4.39062e-06    2.74654e-07    4.66527e-06
        2.36576    4.39062e-06    2.74654e-07    4.66527e-06
        2.38086    4.39062e-06    2.74654e-07    4.66527e-06
        2.39596    4.39062e-06    2.74654e-07    4.66527e-06
        2.41106    4.39062e-06    2.74654e-07    4.66527e-06
        2.42616    4.39062e-06    2.74654e-07    4.66527e-06
        2.44126    4.39062e-06    2.74654e-07    4.66527e-06
        2.45636    4.39062e-06    2.74654e-07    4.66527e-06
        2.47146    4.39062e-06    2.74654e-07    4.66527e-06
        2.48657    4.39062e-06    2.74654e-07    4.66527e-06
        2.50167    4.39062e-06    2.74654e-07    4.66527e-06
        2.51677    4.39062e-06    2.74654e-07    4.66527e-06
        2.53187    4.39062e-06    2.74654e-07    4.66527e-06
        2.54697    4.39062e-06    2.74654e-07    4.66527e-06
        2.56207    4.39062e-06    2.74654e-07    4.66527e-06
        2.57717    4.39062e-06    2.74654e-07    4.66527e-06
        2.59227    4.39062e-06    2.74654e-07    4.66527e-06
        2.60737    4.39062e-06    2.74654e-07    4.66527e-06
        2.62247    4.39062e-06    2.74654e-07    4.66527e-06
        2.63758    4.39062e-06    2.74654e-07    4.66527e-06
        2.65268    4.39062e-06    2.74654e-07    4.66527e-06
        2.66778    4.39062e-06    2.74654e-07    4.66527e-06
        2.68288    4.39062e-06    2.74654e-07    4.66527e-06
        2.69798    4.39062e-06    2.74654e-07    4.66527e-06
        2.71308    4.39062e-06    2.74654e-07    4.66527e-06
        2.72818    4.39062e-06    2.74654e-07    4.66527e-06
        2.74328    4.39062e-06    2.74654e-07    4.66527e-06
        2.75838    4.39062e-06    2.74654e-07    4.66527e-06
        2.77348    4.39062e-06    2.74654e-07    4.66527e-06
        2.78859    4.39062e-06    2.74654e-07    4.66527e-06
        2.80369    4.39062e-06    2.74654e-07    4.66527e-06
        2.81879    4.39062e-06    2.74654e-07    4.66527e-06
        2.83389    4.39062e-06    2.74654e-07    4.66527e-06
        2.84899    4.39062e-06    2.74654e-07    4.66527e-06
        2.86409    4.39062e-06    2.74654e-07    4.66527e-06
        2.87919    4.39062e-06    2.74654e-07    4.66527e-06
        2.89429    4.39062e-06    2.74654e-07    4.66527e-06
        2.90939    4.39062e-06    2.74654e-07    4.66527e-06
        2.92449    4.39062e-06    2.74654e-07    4.66527e-06
         2.9396    4.39062e-06    2.74654e-07    4.66527e-06
         2.9547    4.39062e-06    2.74654e-07    4.66527e-06
         2.9698    4.39062e-06    2.74654e-07    4.66527e-06
         2.9849    4.39062e-06    2.74654e-07    4.66527e-06
            3.0    4.39062e-06    2.74654e-07    4.66527e-06
