           IM.1         mean_x        sd_ln_x
           0.01    8.32242e-05       0.019184
       0.025101    0.000209105      0.0481539
       0.040202    0.000335513      0.0771237
       0.055303    0.000462768       0.106094
       0.070404    0.000591192       0.135063
      0.0855051    0.000721115       0.164033
       0.100606     0.00085133       0.192294
       0.115707    0.000945986         0.2036
       0.130808      0.0010412       0.214907
       0.145909       0.001137       0.226213
        0.16101     0.00123342       0.237519
       0.176111     0.00133052       0.248825
       0.191212     0.00142833       0.260131
       0.206313     0.00153118       0.283385
       0.221414     0.00164369       0.323269
       0.236515      0.0017615       0.363153
       0.251616     0.00188524       0.403038
       0.266717     0.00201558       0.442922
       0.281818     0.00215324       0.482806
       0.296919     0.00229897        0.52269
        0.31202     0.00254276       0.582409
       0.327121     0.00283583       0.647211
       0.342222     0.00316179       0.712013
       0.357323     0.00352612       0.776815
       0.372424     0.00393523       0.841617
       0.387525     0.00439659       0.906419
       0.402626     0.00498162       0.970638
       0.417727     0.00595998        1.03208
       0.432828     0.00706908        1.09353
       0.447929     0.00833214        1.15497
        0.46303     0.00977655        1.21642
       0.478131      0.0114348        1.27786
       0.493232      0.0133454        1.33931
       0.508333      0.0145048        1.36874
       0.523434      0.0148868        1.37218
       0.538535      0.0152722        1.37561
       0.553636      0.0156611        1.37905
       0.568737      0.0160536        1.38249
       0.583838      0.0164497        1.38592
       0.598939      0.0168493        1.38936
        0.61404      0.0191088        1.38018
       0.629141      0.0214431        1.37005
       0.644242      0.0237116        1.35992
       0.659343      0.0259164         1.3498
       0.674444      0.0280596        1.33967
       0.689545      0.0301432        1.32954
       0.704646      0.0318711        1.32219
       0.719747      0.0329071        1.32111
       0.734848      0.0339401        1.32003
       0.749949      0.0349701        1.31895
       0.765051      0.0359972        1.31787
       0.780152      0.0370213        1.31679
       0.795253      0.0380425        1.31571
       0.810354      0.0376023        1.31558
       0.825455       0.036492        1.31588
       0.840556      0.0353808        1.31619
       0.855657      0.0342688        1.31649
       0.870758      0.0331558         1.3168
       0.885859       0.032042         1.3171
        0.90096      0.0310008        1.31567
       0.916061      0.0310327        1.28854
       0.931162      0.0310478        1.26142
       0.946263      0.0310489        1.23429
       0.961364      0.0310384        1.20717
       0.976465      0.0310185        1.18004
       0.991566      0.0309911        1.15292
        1.00667      0.0303131        1.09048
        1.02177      0.0290106       0.983373
        1.03687       0.027966       0.876261
        1.05197      0.0271686        0.76915
        1.06707      0.0266103       0.662039
        1.08217      0.0262864       0.554928
        1.09727      0.0261962       0.447817
        1.11237      0.0262296       0.493766
        1.12747        0.02638       0.573452
        1.14258      0.0266629       0.653138
        1.15768      0.0270793       0.732824
        1.17278      0.0276319        0.81251
        1.18788      0.0283248       0.892195
        1.20298      0.0289892       0.965769
        1.21808      0.0290081        1.01448
        1.23318      0.0290268        1.06319
        1.24828      0.0290382         1.1119
        1.26338      0.0290338        1.16061
        1.27848      0.0290035        1.20932
        1.29359      0.0289357        1.25803
        1.30869      0.0288913        1.28996
        1.32379      0.0288837         1.3095
        1.33889      0.0288676        1.32904
        1.35399       0.028842        1.34858
        1.36909      0.0288057        1.36812
        1.38419      0.0287576        1.38766
        1.39929      0.0286964         1.4072
        1.41439      0.0276362        1.40025
        1.42949      0.0265503          1.392
         1.4446      0.0254874        1.38375
         1.4597      0.0244469        1.37551
         1.4748      0.0234283        1.36726
         1.4899       0.022431        1.35901
          1.505      0.0217756        1.35349
         1.5201      0.0217756        1.35349
         1.5352      0.0217756        1.35349
         1.5503      0.0217756        1.35349
         1.5654      0.0217756        1.35349
        1.58051      0.0217756        1.35349
        1.59561      0.0217756        1.35349
        1.61071      0.0217756        1.35349
        1.62581      0.0217756        1.35349
        1.64091      0.0217756        1.35349
        1.65601      0.0217756        1.35349
        1.67111      0.0217756        1.35349
        1.68621      0.0217756        1.35349
        1.70131      0.0217756        1.35349
        1.71641      0.0217756        1.35349
        1.73152      0.0217756        1.35349
        1.74662      0.0217756        1.35349
        1.76172      0.0217756        1.35349
        1.77682      0.0217756        1.35349
        1.79192      0.0217756        1.35349
        1.80702      0.0217756        1.35349
        1.82212      0.0217756        1.35349
        1.83722      0.0217756        1.35349
        1.85232      0.0217756        1.35349
        1.86742      0.0217756        1.35349
        1.88253      0.0217756        1.35349
        1.89763      0.0217756        1.35349
        1.91273      0.0217756        1.35349
        1.92783      0.0217756        1.35349
        1.94293      0.0217756        1.35349
        1.95803      0.0217756        1.35349
        1.97313      0.0217756        1.35349
        1.98823      0.0217756        1.35349
        2.00333      0.0217756        1.35349
        2.01843      0.0217756        1.35349
        2.03354      0.0217756        1.35349
        2.04864      0.0217756        1.35349
        2.06374      0.0217756        1.35349
        2.07884      0.0217756        1.35349
        2.09394      0.0217756        1.35349
        2.10904      0.0217756        1.35349
        2.12414      0.0217756        1.35349
        2.13924      0.0217756        1.35349
        2.15434      0.0217756        1.35349
        2.16944      0.0217756        1.35349
        2.18455      0.0217756        1.35349
        2.19965      0.0217756        1.35349
        2.21475      0.0217756        1.35349
        2.22985      0.0217756        1.35349
        2.24495      0.0217756        1.35349
        2.26005      0.0217756        1.35349
        2.27515      0.0217756        1.35349
        2.29025      0.0217756        1.35349
        2.30535      0.0217756        1.35349
        2.32045      0.0217756        1.35349
        2.33556      0.0217756        1.35349
        2.35066      0.0217756        1.35349
        2.36576      0.0217756        1.35349
        2.38086      0.0217756        1.35349
        2.39596      0.0217756        1.35349
        2.41106      0.0217756        1.35349
        2.42616      0.0217756        1.35349
        2.44126      0.0217756        1.35349
        2.45636      0.0217756        1.35349
        2.47146      0.0217756        1.35349
        2.48657      0.0217756        1.35349
        2.50167      0.0217756        1.35349
        2.51677      0.0217756        1.35349
        2.53187      0.0217756        1.35349
        2.54697      0.0217756        1.35349
        2.56207      0.0217756        1.35349
        2.57717      0.0217756        1.35349
        2.59227      0.0217756        1.35349
        2.60737      0.0217756        1.35349
        2.62247      0.0217756        1.35349
        2.63758      0.0217756        1.35349
        2.65268      0.0217756        1.35349
        2.66778      0.0217756        1.35349
        2.68288      0.0217756        1.35349
        2.69798      0.0217756        1.35349
        2.71308      0.0217756        1.35349
        2.72818      0.0217756        1.35349
        2.74328      0.0217756        1.35349
        2.75838      0.0217756        1.35349
        2.77348      0.0217756        1.35349
        2.78859      0.0217756        1.35349
        2.80369      0.0217756        1.35349
        2.81879      0.0217756        1.35349
        2.83389      0.0217756        1.35349
        2.84899      0.0217756        1.35349
        2.86409      0.0217756        1.35349
        2.87919      0.0217756        1.35349
        2.89429      0.0217756        1.35349
        2.90939      0.0217756        1.35349
        2.92449      0.0217756        1.35349
         2.9396      0.0217756        1.35349
         2.9547      0.0217756        1.35349
         2.9698      0.0217756        1.35349
         2.9849      0.0217756        1.35349
            3.0      0.0217756        1.35349
