           IM.1         mean_x        sd_ln_x
           0.01    0.000429025        4.32341
       0.025101      0.0147894        3.89252
       0.040202      0.0794377        3.67024
       0.055303        0.23968        3.51658
       0.070404        0.54845        3.39684
      0.0855051        1.06955        3.29707
       0.100606        1.86944        3.21127
       0.115707        2.66769        3.15542
       0.130808        3.64913        3.10538
       0.145909        4.82682        3.06002
        0.16101        6.21386        3.01846
       0.176111        7.81816        2.98017
       0.191212        9.65358        2.94458
       0.206313        11.8521        2.90953
       0.221414        14.4703        2.87503
       0.236515        17.3356        2.84344
       0.251616        20.4408        2.81431
       0.266717        23.7787        2.78731
       0.281818        27.3416        2.76215
       0.296919        31.1222        2.73861
        0.31202        34.1643        2.72153
       0.327121        37.0673         2.7065
       0.342222        40.0614        2.69211
       0.357323        43.1435        2.67831
       0.372424        46.3147        2.66504
       0.387525        49.5691        2.65227
       0.402626        52.8424        2.64018
       0.417727         55.834        2.62973
       0.432828        59.0513        2.61906
       0.447929         62.297        2.60883
        0.46303         65.637         2.5988
       0.478131        69.0717        2.58897
       0.493232        72.6014        2.57932
       0.508333        74.7083        2.57377
       0.523434        75.6066        2.57145
       0.538535        76.5092        2.56914
       0.553636         77.416        2.56685
       0.568737        78.3269        2.56457
       0.583838        79.2419         2.5623
       0.598939        80.1611        2.56005
        0.61404        84.9706        2.54864
       0.629141        90.1883        2.53693
       0.644242         95.523        2.52557
       0.659343        100.968        2.51457
       0.674444        106.532        2.50389
       0.689545        112.193        2.49353
       0.704646        115.086        2.48842
       0.719747        111.657        2.49448
       0.734848        108.382        2.50045
       0.749949        105.259        2.50629
       0.765051        102.292        2.51198
       0.780152        99.4587        2.51757
       0.795253        96.7628        2.52302
       0.810354         96.403        2.52376
       0.825455        97.1306        2.52227
       0.840556        97.9194        2.52066
       0.855657        98.7848        2.51892
       0.870758        99.7185        2.51705
       0.885859        100.721        2.51506
        0.90096        101.775        2.51299
       0.916061        102.605        2.51138
       0.931162        103.477        2.50969
       0.946263        104.394        2.50793
       0.961364        105.367        2.50608
       0.976465        106.381        2.50417
       0.991566        107.454        2.50217
        1.00667        108.788         2.4997
        1.02177        110.443        2.49667
        1.03687        112.112        2.49367
        1.05197        113.793        2.49068
        1.06707        115.487        2.48772
        1.08217        117.193        2.48477
        1.09727        118.912        2.48184
        1.11237        120.406        2.47932
        1.12747        121.872        2.47688
        1.14258        123.364        2.47442
        1.15768         124.89        2.47193
        1.17278        126.429        2.46946
        1.18788        127.992        2.46697
        1.20298        129.097        2.46522
        1.21808        128.288         2.4665
        1.23318        127.595         2.4676
        1.24828        127.045        2.46847
        1.26338        126.631        2.46913
        1.27848        126.354        2.46957
        1.29359        126.223        2.46978
        1.30869        125.687        2.47065
        1.32379        124.785         2.4721
        1.33889        123.888        2.47356
        1.35399        122.994        2.47503
        1.36909        122.103         2.4765
        1.38419        121.213        2.47797
        1.39929        120.326        2.47945
        1.41439        120.363        2.47939
        1.42949        120.453        2.47924
         1.4446        120.561        2.47906
         1.4597        120.664        2.47889
         1.4748        120.774         2.4787
         1.4899        120.891        2.47851
          1.505        120.974        2.47837
         1.5201        120.974        2.47837
         1.5352        120.974        2.47837
         1.5503        120.974        2.47837
         1.5654        120.974        2.47837
        1.58051        120.974        2.47837
        1.59561        120.974        2.47837
        1.61071        120.974        2.47837
        1.62581        120.974        2.47837
        1.64091        120.974        2.47837
        1.65601        120.974        2.47837
        1.67111        120.974        2.47837
        1.68621        120.974        2.47837
        1.70131        120.974        2.47837
        1.71641        120.974        2.47837
        1.73152        120.974        2.47837
        1.74662        120.974        2.47837
        1.76172        120.974        2.47837
        1.77682        120.974        2.47837
        1.79192        120.974        2.47837
        1.80702        120.974        2.47837
        1.82212        120.974        2.47837
        1.83722        120.974        2.47837
        1.85232        120.974        2.47837
        1.86742        120.974        2.47837
        1.88253        120.974        2.47837
        1.89763        120.974        2.47837
        1.91273        120.974        2.47837
        1.92783        120.974        2.47837
        1.94293        120.974        2.47837
        1.95803        120.974        2.47837
        1.97313        120.974        2.47837
        1.98823        120.974        2.47837
        2.00333        120.974        2.47837
        2.01843        120.974        2.47837
        2.03354        120.974        2.47837
        2.04864        120.974        2.47837
        2.06374        120.974        2.47837
        2.07884        120.974        2.47837
        2.09394        120.974        2.47837
        2.10904        120.974        2.47837
        2.12414        120.974        2.47837
        2.13924        120.974        2.47837
        2.15434        120.974        2.47837
        2.16944        120.974        2.47837
        2.18455        120.974        2.47837
        2.19965        120.974        2.47837
        2.21475        120.974        2.47837
        2.22985        120.974        2.47837
        2.24495        120.974        2.47837
        2.26005        120.974        2.47837
        2.27515        120.974        2.47837
        2.29025        120.974        2.47837
        2.30535        120.974        2.47837
        2.32045        120.974        2.47837
        2.33556        120.974        2.47837
        2.35066        120.974        2.47837
        2.36576        120.974        2.47837
        2.38086        120.974        2.47837
        2.39596        120.974        2.47837
        2.41106        120.974        2.47837
        2.42616        120.974        2.47837
        2.44126        120.974        2.47837
        2.45636        120.974        2.47837
        2.47146        120.974        2.47837
        2.48657        120.974        2.47837
        2.50167        120.974        2.47837
        2.51677        120.974        2.47837
        2.53187        120.974        2.47837
        2.54697        120.974        2.47837
        2.56207        120.974        2.47837
