           IM.1         mean_x        sd_ln_x
           0.01       0.014574       0.035404
       0.025101      0.0367038      0.0888677
       0.040202      0.0591496       0.142331
       0.055303      0.0821067       0.195795
       0.070404       0.105778       0.249259
      0.0855051       0.130376       0.302722
       0.100606       0.156003       0.354377
       0.115707       0.179355       0.362782
       0.130808       0.202861       0.371186
       0.145909       0.226526        0.37959
        0.16101       0.250357       0.387994
       0.176111       0.274358       0.396398
       0.191212       0.298537       0.404802
       0.206313       0.326874       0.411488
       0.221414       0.360887       0.415781
       0.236515       0.395028       0.420075
       0.251616       0.429298       0.424369
       0.266717         0.4637       0.428662
       0.281818       0.498235       0.432956
       0.296919       0.532907        0.43725
        0.31202       0.558198       0.426621
       0.327121       0.580898       0.412167
       0.342222       0.603429       0.397713
       0.357323       0.625808       0.383259
       0.372424       0.648051       0.368806
       0.387525       0.670175       0.354352
       0.402626       0.690095       0.341568
       0.417727       0.699993       0.336717
       0.432828       0.709874       0.331867
       0.447929       0.719737       0.327016
        0.46303       0.729584       0.322165
       0.478131       0.739416       0.317314
       0.493232       0.749233       0.312464
       0.508333       0.759747       0.314424
       0.523434       0.770906       0.321915
       0.538535       0.782158       0.329406
       0.553636       0.793505       0.336897
       0.568737       0.804949       0.344388
       0.583838       0.816491       0.351879
       0.598939       0.828135        0.35937
        0.61404        0.84617       0.358886
       0.629141       0.864669       0.357799
       0.644242       0.883156       0.356712
       0.659343       0.901628       0.355625
       0.674444       0.920088       0.354538
       0.689545       0.938534       0.353451
       0.704646        0.94918       0.348487
       0.719747       0.942445       0.334799
       0.734848       0.935927       0.321111
       0.749949       0.929623       0.307423
       0.765051       0.923528       0.293734
       0.780152        0.91764       0.280046
       0.795253       0.911955       0.266358
       0.810354       0.916882       0.261489
       0.825455       0.926612       0.260663
       0.840556       0.936338       0.259837
       0.855657       0.946061       0.259012
       0.870758        0.95578       0.258186
       0.885859       0.965496        0.25736
        0.90096       0.975242       0.256386
       0.916061       0.985483       0.253232
       0.931162       0.995717       0.250078
       0.946263        1.00594       0.246924
       0.961364        1.01617       0.243769
       0.976465        1.02638       0.240615
       0.991566        1.03659       0.237461
        1.00667        1.03634       0.238718
        1.02177        1.02287       0.245556
        1.03687         1.0094       0.252393
        1.05197       0.995921       0.259231
        1.06707       0.982442       0.266069
        1.08217       0.968956       0.272907
        1.09727       0.955462       0.279745
        1.11237       0.947338        0.27286
        1.12747       0.940511       0.262952
        1.14258       0.933805       0.253043
        1.15768       0.927218       0.243134
        1.17278       0.920749       0.233226
        1.18788       0.914394       0.223317
        1.20298       0.912353       0.214895
        1.21808       0.927435        0.21252
        1.23318       0.942507       0.210145
        1.24828       0.957569        0.20777
        1.26338       0.972622       0.205395
        1.27848       0.987665        0.20302
        1.29359         1.0027       0.200645
        1.30869        1.01188       0.192372
        1.32379        1.01685       0.179745
        1.33889        1.02196       0.167118
        1.35399         1.0272       0.154491
        1.36909        1.03258       0.141864
        1.38419         1.0381       0.129237
        1.39929        1.04377       0.116609
        1.41439        1.04939       0.123868
        1.42949        1.05509       0.132103
         1.4446        1.06088       0.140338
         1.4597        1.06674       0.148574
         1.4748        1.07269       0.156809
         1.4899        1.07873       0.165044
          1.505        1.08282       0.170553
         1.5201        1.08282       0.170553
         1.5352        1.08282       0.170553
         1.5503        1.08282       0.170553
         1.5654        1.08282       0.170553
        1.58051        1.08282       0.170553
        1.59561        1.08282       0.170553
        1.61071        1.08282       0.170553
        1.62581        1.08282       0.170553
        1.64091        1.08282       0.170553
        1.65601        1.08282       0.170553
