           IM.1            DS1          E(DS)
           0.01    1.95797e-08    1.95797e-08
       0.025101    6.85245e-07    6.85245e-07
       0.040202    3.74191e-06    3.74191e-06
       0.055303    1.15021e-05    1.15021e-05
       0.070404    2.68653e-05    2.68653e-05
      0.0855051    5.35392e-05    5.35392e-05
       0.100606    9.58181e-05    9.58181e-05
       0.115707    0.000141686    0.000141686
       0.130808    0.000198715    0.000198715
       0.145909    0.000267567    0.000267567
        0.16101    0.000348612    0.000348612
       0.176111    0.000442464    0.000442464
       0.191212    0.000549606    0.000549606
       0.206313    0.000688652    0.000688652
       0.221414     0.00087364     0.00087364
       0.236515     0.00107958     0.00107958
       0.251616     0.00131179     0.00131179
       0.266717     0.00156494     0.00156494
       0.281818      0.0018399      0.0018399
       0.296919     0.00213658     0.00213658
        0.31202      0.0023379      0.0023379
       0.327121     0.00251479     0.00251479
       0.342222     0.00269537     0.00269537
       0.357323     0.00287965     0.00287965
       0.372424     0.00306773     0.00306773
       0.387525     0.00325968     0.00325968
       0.402626     0.00343732     0.00343732
       0.417727     0.00353035     0.00353035
       0.432828     0.00362423     0.00362423
       0.447929     0.00371896     0.00371896
        0.46303     0.00381453     0.00381453
       0.478131     0.00391095     0.00391095
       0.493232     0.00400822     0.00400822
       0.508333     0.00412942     0.00412942
       0.523434     0.00427233     0.00427233
       0.538535     0.00441887     0.00441887
       0.553636     0.00456919     0.00456919
       0.568737     0.00472316     0.00472316
       0.583838     0.00488094     0.00488094
       0.598939     0.00504257     0.00504257
        0.61404     0.00526247     0.00526247
       0.629141     0.00549004     0.00549004
       0.644242     0.00572107     0.00572107
       0.659343      0.0059555      0.0059555
       0.674444     0.00619316     0.00619316
       0.689545     0.00643414     0.00643414
       0.704646      0.0065608      0.0065608
       0.719747     0.00642782     0.00642782
       0.734848     0.00630035     0.00630035
       0.749949     0.00617884     0.00617884
       0.765051     0.00606161     0.00606161
       0.780152     0.00594985     0.00594985
       0.795253     0.00584347     0.00584347
       0.810354     0.00589494     0.00589494
       0.825455      0.0060182      0.0060182
       0.840556     0.00614277     0.00614277
       0.855657     0.00626778     0.00626778
       0.870758     0.00639347     0.00639347
       0.885859     0.00652036     0.00652036
        0.90096     0.00664822     0.00664822
       0.916061     0.00677826     0.00677826
       0.931162     0.00690917     0.00690917
       0.946263     0.00704095     0.00704095
       0.961364     0.00717367     0.00717367
       0.976465     0.00730724     0.00730724
       0.991566     0.00744168     0.00744168
        1.00667      0.0074413      0.0074413
        1.02177      0.0072708      0.0072708
        1.03687     0.00710204     0.00710204
        1.05197     0.00693452     0.00693452
        1.06707     0.00676929     0.00676929
        1.08217     0.00660573     0.00660573
        1.09727     0.00644379     0.00644379
        1.11237     0.00631833     0.00631833
        1.12747     0.00620466     0.00620466
        1.14258     0.00609332     0.00609332
        1.15768     0.00598552     0.00598552
        1.17278     0.00588091     0.00588091
        1.18788     0.00577941     0.00577941
        1.20298     0.00573684     0.00573684
        1.21808     0.00592408     0.00592408
        1.23318     0.00611352     0.00611352
        1.24828     0.00630513     0.00630513
        1.26338     0.00649885     0.00649885
        1.27848     0.00669468     0.00669468
        1.29359     0.00689284     0.00689284
        1.30869     0.00700122     0.00700122
        1.32379     0.00704491     0.00704491
        1.33889     0.00709204     0.00709204
        1.35399     0.00714267     0.00714267
        1.36909     0.00719692     0.00719692
        1.38419     0.00725494     0.00725494
        1.39929     0.00731684     0.00731684
        1.41439     0.00740376     0.00740376
        1.42949     0.00749535     0.00749535
         1.4446     0.00758745     0.00758745
         1.4597     0.00768274     0.00768274
         1.4748     0.00778044     0.00778044
         1.4899     0.00788059     0.00788059
          1.505     0.00794897     0.00794897
         1.5201     0.00794897     0.00794897
         1.5352     0.00794897     0.00794897
         1.5503     0.00794897     0.00794897
         1.5654     0.00794897     0.00794897
        1.58051     0.00794897     0.00794897
        1.59561     0.00794897     0.00794897
        1.61071     0.00794897     0.00794897
        1.62581     0.00794897     0.00794897
        1.64091     0.00794897     0.00794897
        1.65601     0.00794897     0.00794897
        1.67111     0.00794897     0.00794897
        1.68621     0.00794897     0.00794897
        1.70131     0.00794897     0.00794897
        1.71641     0.00794897     0.00794897
        1.73152     0.00794897     0.00794897
        1.74662     0.00794897     0.00794897
        1.76172     0.00794897     0.00794897
        1.77682     0.00794897     0.00794897
        1.79192     0.00794897     0.00794897
        1.80702     0.00794897     0.00794897
        1.82212     0.00794897     0.00794897
        1.83722     0.00794897     0.00794897
        1.85232     0.00794897     0.00794897
        1.86742     0.00794897     0.00794897
        1.88253     0.00794897     0.00794897
        1.89763     0.00794897     0.00794897
        1.91273     0.00794897     0.00794897
        1.92783     0.00794897     0.00794897
        1.94293     0.00794897     0.00794897
        1.95803     0.00794897     0.00794897
        1.97313     0.00794897     0.00794897
        1.98823     0.00794897     0.00794897
        2.00333     0.00794897     0.00794897
        2.01843     0.00794897     0.00794897
        2.03354     0.00794897     0.00794897
        2.04864     0.00794897     0.00794897
        2.06374     0.00794897     0.00794897
        2.07884     0.00794897     0.00794897
        2.09394     0.00794897     0.00794897
        2.10904     0.00794897     0.00794897
        2.12414     0.00794897     0.00794897
        2.13924     0.00794897     0.00794897
        2.15434     0.00794897     0.00794897
        2.16944     0.00794897     0.00794897
        2.18455     0.00794897     0.00794897
        2.19965     0.00794897     0.00794897
        2.21475     0.00794897     0.00794897
        2.22985     0.00794897     0.00794897
        2.24495     0.00794897     0.00794897
        2.26005     0.00794897     0.00794897
        2.27515     0.00794897     0.00794897
        2.29025     0.00794897     0.00794897
        2.30535     0.00794897     0.00794897
        2.32045     0.00794897     0.00794897
        2.33556     0.00794897     0.00794897
        2.35066     0.00794897     0.00794897
        2.36576     0.00794897     0.00794897
        2.38086     0.00794897     0.00794897
        2.39596     0.00794897     0.00794897
        2.41106     0.00794897     0.00794897
        2.42616     0.00794897     0.00794897
        2.44126     0.00794897     0.00794897
        2.45636     0.00794897     0.00794897
        2.47146     0.00794897     0.00794897
        2.48657     0.00794897     0.00794897
        2.50167     0.00794897     0.00794897
        2.51677     0.00794897     0.00794897
        2.53187     0.00794897     0.00794897
        2.54697     0.00794897     0.00794897
        2.56207     0.00794897     0.00794897
        2.57717     0.00794897     0.00794897
        2.59227     0.00794897     0.00794897
        2.60737     0.00794897     0.00794897
        2.62247     0.00794897     0.00794897
        2.63758     0.00794897     0.00794897
        2.65268     0.00794897     0.00794897
        2.66778     0.00794897     0.00794897
        2.68288     0.00794897     0.00794897
        2.69798     0.00794897     0.00794897
        2.71308     0.00794897     0.00794897
        2.72818     0.00794897     0.00794897
        2.74328     0.00794897     0.00794897
        2.75838     0.00794897     0.00794897
        2.77348     0.00794897     0.00794897
        2.78859     0.00794897     0.00794897
        2.80369     0.00794897     0.00794897
        2.81879     0.00794897     0.00794897
        2.83389     0.00794897     0.00794897
        2.84899     0.00794897     0.00794897
        2.86409     0.00794897     0.00794897
        2.87919     0.00794897     0.00794897
        2.89429     0.00794897     0.00794897
        2.90939     0.00794897     0.00794897
        2.92449     0.00794897     0.00794897
         2.9396     0.00794897     0.00794897
         2.9547     0.00794897     0.00794897
         2.9698     0.00794897     0.00794897
         2.9849     0.00794897     0.00794897
            3.0     0.00794897     0.00794897
