           IM.1         mean_x        sd_ln_x
           0.01    0.000211603      0.0292476
       0.025101    0.000532351      0.0734145
       0.040202    0.000856223       0.117581
       0.055303     0.00118513       0.161748
       0.070404     0.00152104       0.205915
      0.0855051     0.00186599       0.250082
       0.100606     0.00222269        0.29254
       0.115707     0.00259995       0.294121
       0.130808     0.00297757       0.295701
       0.145909     0.00335555       0.297282
        0.16101     0.00373389       0.298863
       0.176111      0.0041126       0.300444
       0.191212     0.00449167       0.302024
       0.206313     0.00521578        0.32887
       0.221414     0.00646985       0.390884
       0.236515     0.00780783       0.452898
       0.251616     0.00924771       0.514913
       0.266717      0.0108096       0.576927
       0.281818       0.012516       0.638941
       0.296919      0.0143929       0.700955
        0.31202      0.0156729       0.719282
       0.327121      0.0167809       0.726412
       0.342222      0.0179008       0.733542
       0.357323      0.0190329       0.740672
       0.372424      0.0201774       0.747801
       0.387525      0.0213347       0.754931
       0.402626      0.0224837       0.757253
       0.417727      0.0235202       0.736739
       0.432828      0.0245304       0.716225
       0.447929      0.0255163        0.69571
        0.46303      0.0264799       0.675196
       0.478131      0.0274231       0.654682
       0.493232      0.0283479       0.634167
       0.508333      0.0289239       0.636029
       0.523434      0.0292382       0.656063
       0.538535      0.0295676       0.676097
       0.553636      0.0299126       0.696132
       0.568737      0.0302737       0.716166
       0.583838      0.0306513         0.7362
       0.598939      0.0310458       0.756234
        0.61404      0.0309995       0.739527
       0.629141      0.0309265       0.720045
       0.644242       0.030861       0.700563
       0.659343      0.0308032       0.681081
       0.674444      0.0307531       0.661599
       0.689545      0.0307108       0.642117
       0.704646       0.030958        0.62778
       0.719747      0.0318399        0.62502
       0.734848      0.0327189        0.62226
       0.749949      0.0335951         0.6195
       0.765051      0.0344684        0.61674
       0.780152      0.0353389        0.61398
       0.795253      0.0362067        0.61122
       0.810354       0.035774       0.596025
       0.825455      0.0347755       0.575127
       0.840556      0.0338108        0.55423
       0.855657      0.0328782       0.533332
       0.870758      0.0319764       0.512435
       0.885859      0.0311039       0.491537
        0.90096      0.0303308       0.472473
       0.916061       0.030626       0.480434
       0.931162      0.0309249       0.488394
       0.946263      0.0312276       0.496354
       0.961364      0.0315343       0.504314
       0.976465      0.0318449       0.512275
       0.991566      0.0321595       0.520235
        1.00667       0.031823       0.520167
        1.02177      0.0306693       0.509943
        1.03687      0.0295299        0.49972
        1.05197      0.0284043       0.489496
        1.06707      0.0272923       0.479272
        1.08217      0.0261932       0.469048
        1.09727      0.0251068       0.458824
        1.11237      0.0247997       0.448199
        1.12747      0.0246661       0.437486
        1.14258       0.024536       0.426773
        1.15768      0.0244093       0.416059
        1.17278      0.0242861       0.405346
        1.18788      0.0241663       0.394633
        1.20298      0.0242713       0.383088
        1.21808      0.0252742        0.36816
        1.23318      0.0262711       0.353232
        1.24828      0.0272626       0.338304
        1.26338      0.0282495       0.323377
        1.27848      0.0292325       0.308449
        1.29359      0.0302124       0.293521
        1.30869      0.0307506       0.292264
        1.32379      0.0309667       0.301099
        1.33889      0.0311862       0.309935
        1.35399      0.0314091       0.318771
        1.36909      0.0316354       0.327607
        1.38419      0.0318653       0.336443
        1.39929      0.0320987       0.345279
        1.41439       0.031709       0.327238
        1.42949      0.0313041       0.307878
         1.4446      0.0309145       0.288517
         1.4597      0.0305398       0.269157
         1.4748      0.0301795       0.249797
         1.4899      0.0298333       0.230436
          1.505      0.0296093       0.217486
         1.5201      0.0296093       0.217486
         1.5352      0.0296093       0.217486
         1.5503      0.0296093       0.217486
         1.5654      0.0296093       0.217486
        1.58051      0.0296093       0.217486
        1.59561      0.0296093       0.217486
        1.61071      0.0296093       0.217486
        1.62581      0.0296093       0.217486
        1.64091      0.0296093       0.217486
        1.65601      0.0296093       0.217486
        1.67111      0.0296093       0.217486
        1.68621      0.0296093       0.217486
        1.70131      0.0296093       0.217486
        1.71641      0.0296093       0.217486
        1.73152      0.0296093       0.217486
        1.74662      0.0296093       0.217486
        1.76172      0.0296093       0.217486
        1.77682      0.0296093       0.217486
        1.79192      0.0296093       0.217486
        1.80702      0.0296093       0.217486
        1.82212      0.0296093       0.217486
        1.83722      0.0296093       0.217486
        1.85232      0.0296093       0.217486
        1.86742      0.0296093       0.217486
        1.88253      0.0296093       0.217486
        1.89763      0.0296093       0.217486
        1.91273      0.0296093       0.217486
        1.92783      0.0296093       0.217486
        1.94293      0.0296093       0.217486
        1.95803      0.0296093       0.217486
        1.97313      0.0296093       0.217486
        1.98823      0.0296093       0.217486
        2.00333      0.0296093       0.217486
        2.01843      0.0296093       0.217486
        2.03354      0.0296093       0.217486
        2.04864      0.0296093       0.217486
        2.06374      0.0296093       0.217486
        2.07884      0.0296093       0.217486
        2.09394      0.0296093       0.217486
        2.10904      0.0296093       0.217486
        2.12414      0.0296093       0.217486
        2.13924      0.0296093       0.217486
        2.15434      0.0296093       0.217486
        2.16944      0.0296093       0.217486
        2.18455      0.0296093       0.217486
        2.19965      0.0296093       0.217486
        2.21475      0.0296093       0.217486
        2.22985      0.0296093       0.217486
        2.24495      0.0296093       0.217486
        2.26005      0.0296093       0.217486
        2.27515      0.0296093       0.217486
        2.29025      0.0296093       0.217486
        2.30535      0.0296093       0.217486
        2.32045      0.0296093       0.217486
        2.33556      0.0296093       0.217486
        2.35066      0.0296093       0.217486
        2.36576      0.0296093       0.217486
        2.38086      0.0296093       0.217486
        2.39596      0.0296093       0.217486
        2.41106      0.0296093       0.217486
        2.42616      0.0296093       0.217486
        2.44126      0.0296093       0.217486
        2.45636      0.0296093       0.217486
        2.47146      0.0296093       0.217486
        2.48657      0.0296093       0.217486
        2.50167      0.0296093       0.217486
        2.51677      0.0296093       0.217486
        2.53187      0.0296093       0.217486
        2.54697      0.0296093       0.217486
        2.56207      0.0296093       0.217486
        2.57717      0.0296093       0.217486
        2.59227      0.0296093       0.217486
        2.60737      0.0296093       0.217486
        2.62247      0.0296093       0.217486
        2.63758      0.0296093       0.217486
        2.65268      0.0296093       0.217486
        2.66778      0.0296093       0.217486
        2.68288      0.0296093       0.217486
        2.69798      0.0296093       0.217486
        2.71308      0.0296093       0.217486
        2.72818      0.0296093       0.217486
        2.74328      0.0296093       0.217486
        2.75838      0.0296093       0.217486
        2.77348      0.0296093       0.217486
        2.78859      0.0296093       0.217486
        2.80369      0.0296093       0.217486
        2.81879      0.0296093       0.217486
        2.83389      0.0296093       0.217486
        2.84899      0.0296093       0.217486
        2.86409      0.0296093       0.217486
        2.87919      0.0296093       0.217486
        2.89429      0.0296093       0.217486
        2.90939      0.0296093       0.217486
