           IM.1         mean_x        sd_ln_x
           0.01    9.45128e-07        4.70039
       0.025101      0.0231162        3.46383
       0.040202        1.20831         2.8409
       0.055303        11.0536         2.4325
       0.070404        45.9068        2.14227
      0.0855051        123.734        1.93003
       0.100606        255.256         1.7733
       0.115707        413.522        1.66152
       0.130808         608.56        1.57095
       0.145909        835.935        1.49612
        0.16101         1090.3        1.43394
       0.176111        1367.19        1.38171
       0.191212        1662.13        1.33795
       0.206313        2272.93        1.28465
       0.221414        3407.96        1.26132
       0.236515        4721.25        1.28009
       0.251616        6291.72        1.30369
       0.266717        8174.54        1.31408
       0.281818        10363.0        1.30983
       0.296919        12797.5        1.29488
        0.31202        15588.8        1.23479
       0.327121        17108.1        1.23567
       0.342222        19197.3        1.20822
       0.357323        21260.6        1.18282
       0.372424        23289.7        1.15929
       0.387525        25280.7        1.13737
       0.402626        26991.5        1.11931
       0.417727        28668.2        1.07699
       0.432828        28101.8        1.10754
       0.447929        28650.2        1.10187
        0.46303        29196.4        1.09625
       0.478131        29739.1        1.09073
       0.493232        30278.2        1.08531
       0.508333        30543.2        1.08397
       0.523434        30587.1        1.08586
       0.538535        30630.3        1.08772
       0.553636        30672.6        1.08954
       0.568737        30714.1        1.09132
       0.583838        30754.7        1.09308
       0.598939        30794.4         1.0948
        0.61404        30457.1        1.09837
       0.629141        30089.2        1.10214
       0.644242        29719.3        1.10596
       0.659343        29347.3        1.10982
       0.674444        28973.2        1.11375
       0.689545        28596.9        1.11772
       0.704646        28373.8        1.12074
       0.719747        28498.5        1.12147
       0.734848        28621.8        1.12217
       0.749949        28743.7        1.12285
       0.765051        28864.3        1.12347
       0.780152        28983.4        1.12408
       0.795253        29101.1        1.12468
       0.810354        29910.6        1.11498
       0.825455        31022.6        1.10104
       0.840556        32118.7         1.0876
       0.855657        33201.1        1.07428
       0.870758        34271.8        1.06202
       0.885859        35332.8        1.04979
        0.90096        36268.1        1.03905
       0.916061        35460.8        1.04562
       0.931162        34639.4        1.05234
       0.946263        33804.0        1.05925
       0.961364        32954.7        1.06637
       0.976465        32091.6        1.07324
       0.991566        31214.9        1.08126
        1.00667        30881.6        1.08188
        1.02177        31249.4        1.07291
        1.03687        31620.4        1.06502
        1.05197        31992.8        1.05653
        1.06707        32369.5        1.04798
        1.08217        32752.9        1.03938
        1.09727        33142.0        1.03074
        1.11237        32754.8        1.03218
        1.12747        32191.0        1.03588
        1.14258        31622.7        1.03963
        1.15768        31050.1        1.04342
        1.17278        30473.6        1.04725
        1.18788        29893.2        1.05112
        1.20298        29686.2         1.0514
        1.21808        31010.8        1.03722
        1.23318        32335.5        1.02343
        1.24828        33661.3        1.00989
        1.26338        34988.9       0.996918
        1.27848        36318.9       0.984145
        1.29359        37651.8       0.971672
        1.30869        37843.4       0.968381
        1.32379        37196.2       0.971445
        1.33889        36556.3       0.974148
        1.35399        35898.5       0.977203
        1.36909        35233.9       0.980312
        1.38419        34563.9        0.98345
