           IM.1         mean_x        sd_ln_x
           0.01      0.0147659      0.0223198
       0.025101       0.037113      0.0560249
       0.040202      0.0595867      0.0897301
       0.055303      0.0822641       0.123435
       0.070404       0.105223        0.15714
      0.0855051       0.128545       0.190846
       0.100606       0.151919       0.223261
       0.115707       0.166215       0.224842
       0.130808        0.18052       0.226422
       0.145909       0.194837       0.228003
        0.16101       0.209164       0.229583
       0.176111       0.223502       0.231164
       0.191212       0.237852       0.232745
       0.206313       0.254655       0.238332
       0.221414       0.274959       0.249497
       0.236515        0.29541       0.260662
       0.251616       0.316014       0.271828
       0.266717       0.336781       0.282993
       0.281818       0.357718       0.294158
       0.296919       0.378833       0.305323
        0.31202       0.396254       0.313349
       0.327121       0.412783        0.32057
       0.342222       0.429408        0.32779
       0.357323       0.446133       0.335011
       0.372424       0.462958       0.342232
       0.387525       0.479889       0.349453
       0.402626       0.496755       0.355356
       0.417727       0.512849       0.355004
       0.432828       0.528938       0.354651
       0.447929       0.545024       0.354298
        0.46303       0.561105       0.353945
       0.478131       0.577183       0.353592
       0.493232       0.593256       0.353239
       0.508333       0.607167       0.351421
       0.523434       0.619307       0.348412
       0.538535       0.631426       0.345403
       0.553636       0.643525       0.342394
       0.568737       0.655605       0.339385
       0.583838       0.667665       0.336376
       0.598939       0.679705       0.333366
        0.61404       0.673856       0.332733
       0.629141       0.666658        0.33228
       0.644242       0.659463       0.331826
       0.659343       0.652269       0.331372
       0.674444       0.645078       0.330918
       0.689545        0.63789       0.330465
       0.704646       0.635449       0.328807
       0.719747       0.643679       0.324441
       0.734848       0.651897       0.320076
       0.749949       0.660103        0.31571
       0.765051       0.668298       0.311344
       0.780152       0.676482       0.306978
       0.795253       0.684656       0.302612
       0.810354       0.677614        0.29875
       0.825455       0.663631        0.29512
       0.840556       0.649685        0.29149
       0.855657       0.635777        0.28786
       0.870758       0.621905        0.28423
       0.885859       0.608069       0.280599
        0.90096       0.595251       0.276893
       0.916061       0.596913       0.272069
       0.931162       0.598583       0.267246
       0.946263       0.600262       0.262422
       0.961364        0.60195       0.257598
       0.976465       0.603647       0.252774
       0.991566       0.605353        0.24795
        1.00667       0.605879       0.242219
        1.02177       0.604926       0.235339
        1.03687       0.604003       0.228459
        1.05197        0.60311       0.221579
        1.06707       0.602247       0.214699
        1.08217       0.601413       0.207819
        1.09727       0.600609        0.20094
        1.11237       0.606192       0.203397
        1.12747         0.6132       0.207912
        1.14258       0.620234       0.212427
        1.15768       0.627293       0.216942
        1.17278       0.634379       0.221457
        1.18788       0.641491       0.225972
        1.20298       0.648034       0.228845
        1.21808       0.652166       0.225035
        1.23318         0.6563       0.221226
        1.24828       0.660435       0.217416
        1.26338       0.664573       0.213606
        1.27848       0.668714       0.209797
        1.29359       0.672857       0.205987
        1.30869          0.675       0.197677
        1.32379       0.675732       0.186043
        1.33889       0.676548        0.17441
        1.35399        0.67745       0.162777
        1.36909       0.678437       0.151143
        1.38419       0.679511        0.13951
        1.39929       0.680671       0.127877
        1.41439       0.682615       0.121071
        1.42949       0.684622       0.114502
         1.4446       0.686655       0.107933
         1.4597       0.688713       0.101365
         1.4748       0.690799      0.0947962
         1.4899       0.692912      0.0882275
          1.505        0.69434      0.0838338
         1.5201        0.69434      0.0838338
         1.5352        0.69434      0.0838338
         1.5503        0.69434      0.0838338
         1.5654        0.69434      0.0838338
        1.58051        0.69434      0.0838338
        1.59561        0.69434      0.0838338
        1.61071        0.69434      0.0838338
        1.62581        0.69434      0.0838338
        1.64091        0.69434      0.0838338
        1.65601        0.69434      0.0838338
        1.67111        0.69434      0.0838338
        1.68621        0.69434      0.0838338
        1.70131        0.69434      0.0838338
        1.71641        0.69434      0.0838338
        1.73152        0.69434      0.0838338
        1.74662        0.69434      0.0838338
        1.76172        0.69434      0.0838338
        1.77682        0.69434      0.0838338
        1.79192        0.69434      0.0838338
        1.80702        0.69434      0.0838338
        1.82212        0.69434      0.0838338
        1.83722        0.69434      0.0838338
        1.85232        0.69434      0.0838338
        1.86742        0.69434      0.0838338
        1.88253        0.69434      0.0838338
        1.89763        0.69434      0.0838338
        1.91273        0.69434      0.0838338
        1.92783        0.69434      0.0838338
        1.94293        0.69434      0.0838338
        1.95803        0.69434      0.0838338
        1.97313        0.69434      0.0838338
        1.98823        0.69434      0.0838338
        2.00333        0.69434      0.0838338
        2.01843        0.69434      0.0838338
        2.03354        0.69434      0.0838338
        2.04864        0.69434      0.0838338
        2.06374        0.69434      0.0838338
        2.07884        0.69434      0.0838338
        2.09394        0.69434      0.0838338
        2.10904        0.69434      0.0838338
        2.12414        0.69434      0.0838338
        2.13924        0.69434      0.0838338
        2.15434        0.69434      0.0838338
        2.16944        0.69434      0.0838338
        2.18455        0.69434      0.0838338
        2.19965        0.69434      0.0838338
        2.21475        0.69434      0.0838338
        2.22985        0.69434      0.0838338
        2.24495        0.69434      0.0838338
        2.26005        0.69434      0.0838338
        2.27515        0.69434      0.0838338
        2.29025        0.69434      0.0838338
        2.30535        0.69434      0.0838338
        2.32045        0.69434      0.0838338
        2.33556        0.69434      0.0838338
        2.35066        0.69434      0.0838338
        2.36576        0.69434      0.0838338
        2.38086        0.69434      0.0838338
        2.39596        0.69434      0.0838338
        2.41106        0.69434      0.0838338
        2.42616        0.69434      0.0838338
        2.44126        0.69434      0.0838338
        2.45636        0.69434      0.0838338
        2.47146        0.69434      0.0838338
        2.48657        0.69434      0.0838338
        2.50167        0.69434      0.0838338
        2.51677        0.69434      0.0838338
        2.53187        0.69434      0.0838338
        2.54697        0.69434      0.0838338
        2.56207        0.69434      0.0838338
        2.57717        0.69434      0.0838338
        2.59227        0.69434      0.0838338
        2.60737        0.69434      0.0838338
        2.62247        0.69434      0.0838338
        2.63758        0.69434      0.0838338
        2.65268        0.69434      0.0838338
        2.66778        0.69434      0.0838338
        2.68288        0.69434      0.0838338
        2.69798        0.69434      0.0838338
        2.71308        0.69434      0.0838338
        2.72818        0.69434      0.0838338
        2.74328        0.69434      0.0838338
        2.75838        0.69434      0.0838338
        2.77348        0.69434      0.0838338
        2.78859        0.69434      0.0838338
        2.80369        0.69434      0.0838338
        2.81879        0.69434      0.0838338
        2.83389        0.69434      0.0838338
        2.84899        0.69434      0.0838338
        2.86409        0.69434      0.0838338
        2.87919        0.69434      0.0838338
        2.89429        0.69434      0.0838338
        2.90939        0.69434      0.0838338
        2.92449        0.69434      0.0838338
         2.9396        0.69434      0.0838338
         2.9547        0.69434      0.0838338
         2.9698        0.69434      0.0838338
         2.9849        0.69434      0.0838338
            3.0        0.69434      0.0838338
