           IM.1            DS1          E(DS)
           0.01    2.30154e-08    2.30154e-08
       0.025101    7.72623e-07    7.72623e-07
       0.040202    4.02832e-06    4.02832e-06
       0.055303    1.17508e-05    1.17508e-05
       0.070404    2.58949e-05    2.58949e-05
      0.0855051    4.84601e-05    4.84601e-05
       0.100606    8.07682e-05    8.07682e-05
       0.115707    9.99721e-05    9.99721e-05
       0.130808    0.000121536    0.000121536
       0.145909    0.000145492    0.000145492
        0.16101    0.000171866    0.000171866
       0.176111    0.000200678    0.000200678
       0.191212    0.000231967    0.000231967
       0.206313    0.000274619    0.000274619
       0.221414    0.000337064    0.000337064
       0.236515    0.000409854    0.000409854
       0.251616     0.00049418     0.00049418
       0.266717    0.000591391    0.000591391
       0.281818    0.000702936    0.000702936
       0.296919     0.00083069     0.00083069
        0.31202    0.000868774    0.000868774
       0.327121    0.000881842    0.000881842
       0.342222    0.000895703    0.000895703
       0.357323    0.000910431    0.000910431
       0.372424    0.000926105    0.000926105
       0.387525    0.000942802    0.000942802
       0.402626    0.000965688    0.000965688
       0.417727     0.00101398     0.00101398
       0.432828     0.00106359     0.00106359
       0.447929     0.00111428     0.00111428
        0.46303     0.00116655     0.00116655
       0.478131     0.00122016     0.00122016
       0.493232     0.00127513     0.00127513
       0.508333     0.00131228     0.00131228
       0.523434     0.00133383     0.00133383
       0.538535     0.00135554     0.00135554
       0.553636      0.0013774      0.0013774
       0.568737     0.00139941     0.00139941
       0.583838     0.00142156     0.00142156
       0.598939     0.00144387     0.00144387
        0.61404     0.00146405     0.00146405
       0.629141     0.00148425     0.00148425
       0.644242     0.00150467     0.00150467
       0.659343     0.00152529     0.00152529
       0.674444     0.00154612     0.00154612
       0.689545     0.00156716     0.00156716
       0.704646     0.00158045     0.00158045
       0.719747      0.0015759      0.0015759
       0.734848     0.00157137     0.00157137
       0.749949     0.00156687     0.00156687
       0.765051     0.00156239     0.00156239
       0.780152     0.00155794     0.00155794
       0.795253     0.00155351     0.00155351
       0.810354     0.00159619     0.00159619
       0.825455     0.00166155     0.00166155
       0.840556     0.00172834     0.00172834
       0.855657     0.00179634     0.00179634
       0.870758     0.00186586     0.00186586
       0.885859     0.00193686     0.00193686
        0.90096     0.00199826     0.00199826
       0.916061     0.00189781     0.00189781
       0.931162     0.00180026     0.00180026
       0.946263     0.00170543     0.00170543
       0.961364     0.00161343     0.00161343
       0.976465     0.00152447     0.00152447
       0.991566     0.00143823     0.00143823
        1.00667     0.00141725     0.00141725
        1.02177     0.00147802     0.00147802
        1.03687     0.00154133     0.00154133
        1.05197     0.00160775     0.00160775
        1.06707     0.00167707     0.00167707
        1.08217     0.00174964     0.00174964
        1.09727     0.00182508     0.00182508
        1.11237     0.00185692     0.00185692
        1.12747     0.00187888     0.00187888
        1.14258     0.00190103     0.00190103
        1.15768     0.00192338     0.00192338
        1.17278     0.00194594     0.00194594
        1.18788     0.00196872     0.00196872
