              t           Rate
         0.0001      0.0583074
         0.0049      0.0409616
         0.0097      0.0382807
         0.0145      0.0367407
         0.0193       0.035614
         0.0241      0.0348428
         0.0289      0.0341589
         0.0337      0.0336012
         0.0385      0.0331218
         0.0433      0.0327017
         0.0481      0.0323282
         0.0529      0.0319922
         0.0577       0.031647
         0.0625       0.031369
         0.0673      0.0311498
         0.0721      0.0309108
         0.0769      0.0306906
         0.0817      0.0304955
         0.0865      0.0302995
         0.0913      0.0301148
         0.0961        0.02994
         0.1009      0.0297742
         0.1057      0.0296165
         0.1105      0.0294662
         0.1153      0.0293227
         0.1201      0.0291854
         0.1249      0.0290537
         0.1297      0.0289273
         0.1345      0.0288058
         0.1393      0.0286887
         0.1441      0.0285759
         0.1489      0.0284669
         0.1537      0.0283616
         0.1585      0.0282598
         0.1633      0.0281611
         0.1681      0.0280655
         0.1729      0.0279727
         0.1777      0.0278825
         0.1825       0.027795
         0.1873      0.0277098
         0.1921      0.0276269
         0.1969      0.0275462
         0.2017      0.0274711
         0.2065      0.0273943
         0.2113      0.0273195
         0.2161      0.0272464
         0.2209       0.027175
         0.2257      0.0271052
         0.2305       0.027037
         0.2353      0.0269703
         0.2401       0.026905
         0.2449       0.026841
         0.2497      0.0267784
         0.2545       0.026717
         0.2593      0.0266568
         0.2641      0.0265979
         0.2689        0.02654
         0.2737      0.0264879
         0.2785      0.0264321
         0.2833      0.0263774
         0.2881      0.0263236
         0.2929      0.0262708
         0.2977      0.0262189
         0.3025      0.0261678
         0.3073      0.0261176
         0.3121      0.0260683
         0.3169      0.0260197
         0.3217      0.0259719
         0.3265      0.0259248
         0.3313      0.0258785
         0.3361      0.0258329
         0.3409      0.0257879
         0.3457      0.0257437
         0.3505         0.0257
         0.3553       0.025657
         0.3601      0.0256146
         0.3649      0.0255728
         0.3697      0.0255316
         0.3745       0.025491
         0.3793      0.0254508
         0.3841      0.0254113
         0.3889      0.0253722
         0.3937      0.0253336
         0.3985      0.0252956
         0.4033       0.025258
         0.4081      0.0252209
         0.4129      0.0251842
         0.4177       0.025148
         0.4225      0.0251123
         0.4273      0.0250769
         0.4321       0.025042
         0.4369      0.0250075
         0.4417      0.0249734
         0.4465      0.0249396
         0.4513      0.0249063
         0.4561      0.0248733
         0.4609      0.0248407
