              t           Rate
         0.0001      0.0377671
         0.0049      0.0275189
         0.0097      0.0259277
         0.0145      0.0250113
         0.0193      0.0243706
         0.0241      0.0238791
         0.0289      0.0234825
         0.0337      0.0231482
         0.0385      0.0228598
         0.0433      0.0226077
         0.0481      0.0223834
         0.0529      0.0221813
         0.0577      0.0219976
         0.0625      0.0218292
         0.0673      0.0216738
         0.0721      0.0215296
         0.0769      0.0213951
         0.0817      0.0212691
         0.0865      0.0211506
         0.0913      0.0210387
         0.0961      0.0209329
         0.1009      0.0208324
         0.1057      0.0207368
         0.1105      0.0206456
         0.1153      0.0205584
         0.1201       0.020475
         0.1249      0.0203949
         0.1297       0.020318
         0.1345       0.020244
         0.1393      0.0201727
         0.1441      0.0201039
         0.1489      0.0200374
         0.1537      0.0199732
         0.1585       0.019911
         0.1633      0.0198507
         0.1681      0.0197922
         0.1729      0.0197355
         0.1777      0.0196803
         0.1825      0.0196267
         0.1873      0.0195745
         0.1921      0.0195237
         0.1969      0.0194742
         0.2017       0.019426
         0.2065      0.0193789
         0.2113      0.0193327
         0.2161      0.0192879
         0.2209       0.019244
         0.2257      0.0192011
         0.2305      0.0191591
         0.2353      0.0191181
         0.2401      0.0190778
         0.2449      0.0190477
         0.2497      0.0190091
         0.2545      0.0189712
         0.2593      0.0189341
         0.2641      0.0188977
         0.2689       0.018862
         0.2737      0.0188269
         0.2785      0.0187925
         0.2833      0.0187587
         0.2881      0.0187254
         0.2929      0.0186928
         0.2977      0.0186606
         0.3025       0.018629
         0.3073       0.018598
         0.3121      0.0185674
         0.3169      0.0185373
         0.3217      0.0185077
         0.3265      0.0184785
         0.3313      0.0184497
         0.3361      0.0184214
         0.3409      0.0183935
         0.3457       0.018366
         0.3505      0.0183389
         0.3553      0.0183122
         0.3601      0.0182858
         0.3649      0.0182524
         0.3697      0.0182268
         0.3745      0.0182016
         0.3793      0.0181766
         0.3841       0.018152
         0.3889      0.0181277
         0.3937      0.0181037
         0.3985        0.01808
         0.4033      0.0180566
         0.4081      0.0180335
         0.4129      0.0180107
         0.4177      0.0179881
         0.4225      0.0179658
         0.4273      0.0179438
         0.4321       0.017922
         0.4369      0.0179004
         0.4417      0.0178791
         0.4465      0.0178581
         0.4513      0.0178373
         0.4561      0.0178167
         0.4609      0.0177963
         0.4657      0.0177761
         0.4705      0.0177562
         0.4753      0.0177364
         0.4801      0.0177169
         0.4849      0.0176975
         0.4897      0.0176784
         0.4945      0.0176594
         0.4993      0.0176407
         0.5041      0.0176221
         0.5089      0.0176037
         0.5137      0.0175855
         0.5185      0.0175674
         0.5233      0.0175496
         0.5281      0.0175318
         0.5329      0.0175143
         0.5377      0.0174969
         0.5425      0.0174797
         0.5473      0.0174626
         0.5521      0.0174457
         0.5569      0.0174289
         0.5617      0.0174123
         0.5665      0.0173959
         0.5713      0.0173795
         0.5761      0.0173633
         0.5809      0.0173473
         0.5857      0.0173314
         0.5905      0.0173156
         0.5953      0.0172999
         0.6001      0.0172844
         0.6049       0.017269
         0.6097      0.0172537
         0.6145      0.0172386
         0.6193      0.0172236
         0.6241      0.0172832
         0.6289      0.0172679
         0.6337      0.0172528
         0.6385      0.0172378
         0.6433      0.0172229
         0.6481      0.0172081
         0.6529      0.0171216
         0.6577      0.0171075
         0.6625      0.0170934
         0.6673      0.0170795
         0.6721      0.0170657
         0.6769       0.017052
         0.6817      0.0170384
         0.6865      0.0170248
         0.6913      0.0170114
         0.6961      0.0169981
         0.7009      0.0169849
         0.7057      0.0169717
         0.7105      0.0169587
         0.7153      0.0169457
         0.7201      0.0169328
         0.7249      0.0169201
         0.7297      0.0169074
         0.7345      0.0168947
         0.7393      0.0168822
         0.7441      0.0168698
         0.7489      0.0168574
         0.7537      0.0168451
         0.7585      0.0168329
         0.7633      0.0168208
         0.7681      0.0168087
         0.7729      0.0167968
         0.7777      0.0167849
         0.7825      0.0167731
         0.7873      0.0167613
         0.7921      0.0167496
         0.7969       0.016738
         0.8017      0.0167265
         0.8065       0.016715
         0.8113      0.0167037
         0.8161      0.0166923
         0.8209      0.0166811
         0.8257      0.0166699
         0.8305      0.0166588
         0.8353      0.0166477
         0.8401      0.0166367
         0.8449      0.0166258
         0.8497      0.0166149
         0.8545      0.0166041
         0.8593      0.0165934
         0.8641      0.0165827
         0.8689      0.0165721
         0.8737      0.0165615
         0.8785       0.016551
         0.8833      0.0165406
         0.8881      0.0165302
         0.8929      0.0165199
         0.8977      0.0165096
         0.9025      0.0164994
         0.9073      0.0164893
         0.9121      0.0164791
         0.9169      0.0164691
         0.9217      0.0164591
         0.9265      0.0164492
         0.9313      0.0164393
         0.9361      0.0164294
         0.9409      0.0164196
         0.9457      0.0164099
         0.9505      0.0164002
         0.9553      0.0163906
         0.9601       0.016381
         0.9649      0.0163715
         0.9697       0.016362
         0.9745      0.0163525
         0.9793      0.0163431
         0.9841      0.0163338
         0.9889      0.0163245
         0.9937      0.0163152
         0.9985       0.016306
         1.0033      0.0162968
         1.0081      0.0162877
         1.0129      0.0162786
         1.0177      0.0162696
         1.0225      0.0162606
         1.0273      0.0162517
         1.0321      0.0162428
         1.0369      0.0162339
         1.0417      0.0162251
         1.0465      0.0162163
         1.0513      0.0162076
         1.0561      0.0161989
         1.0609      0.0161902
         1.0657      0.0161816
         1.0705       0.016173
         1.0753      0.0161645
         1.0801       0.016156
         1.0849      0.0161475
         1.0897      0.0161391
         1.0945      0.0161307
         1.0993      0.0161223
         1.1041       0.016114
         1.1089      0.0161058
         1.1137      0.0160975
         1.1185      0.0160893
         1.1233      0.0160812
         1.1281       0.016073
         1.1329      0.0160649
         1.1377      0.0160569
         1.1425      0.0160488
         1.1473      0.0160408
         1.1521      0.0160329
         1.1569       0.016025
         1.1617      0.0160171
         1.1665      0.0160092
         1.1713      0.0160014
         1.1761      0.0159936
         1.1809      0.0159858
         1.1857      0.0159781
         1.1905      0.0159704
         1.1953      0.0159627
         1.2001      0.0159551
