           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    1.55135e-18     3.6176e-65    3.34234e-16    5.90331e-58    3.35785e-16
       0.025101    1.41926e-10    1.26716e-39    2.44016e-11    6.36103e-41    1.66328e-10
       0.040202    2.25708e-07    3.42555e-28    3.56069e-09    8.08702e-33    2.29269e-07
       0.055303    1.52181e-05    4.32653e-21    8.04398e-08    2.04164e-27    1.52986e-05
       0.070404    0.000236937     3.5211e-16    7.51952e-07    2.45557e-23    0.000237689
      0.0855051     0.00160392    1.24334e-12    4.21906e-06    4.52998e-20     0.00160814
       0.100606     0.00625517    4.52819e-10    1.65629e-05     1.9282e-17     0.00627174
       0.115707      0.0111067     2.9923e-09    3.05641e-05    1.46907e-16      0.0111373
       0.130808      0.0181373    1.55875e-08    5.27439e-05     9.0647e-16        0.01819
       0.145909      0.0276812    6.66987e-08    8.60695e-05    4.68965e-15      0.0277674
        0.16101      0.0399547    2.42308e-07    0.000134063    2.09123e-14       0.040089
       0.176111       0.055011    7.66525e-07    0.000200691    8.21034e-14      0.0552125
       0.191212      0.0728821    2.15503e-06    0.000290239    2.88809e-13      0.0731745
       0.206313      0.0963835    8.99626e-06     0.00044022    2.02172e-12      0.0968327
       0.221414        0.12758    5.54557e-05    0.000722648    3.40651e-11       0.128358
       0.236515       0.161637    0.000244218     0.00115289    4.34978e-10       0.163035
       0.251616       0.197212    0.000813675     0.00178656    4.16897e-09       0.199812
       0.266717       0.233119     0.00216418     0.00268896    3.13338e-08       0.237973
       0.281818       0.268338     0.00480633     0.00393288    1.83047e-07       0.277077
       0.296919       0.302121     0.00924128     0.00559497    8.59804e-07       0.316958
        0.31202       0.324898      0.0126026     0.00677857    1.72885e-06       0.344281
       0.327121       0.344738      0.0157752      0.0078625    2.81513e-06       0.368379
       0.342222       0.364081      0.0194257     0.00906705    4.46919e-06       0.392579
       0.357323       0.382883      0.0235654      0.0103828    6.92925e-06       0.416838
       0.372424       0.401109      0.0281992      0.0118176    1.05072e-05       0.441136
       0.387525       0.418742      0.0333262       0.013374    1.56079e-05       0.465458
       0.402626        0.43559      0.0397172      0.0152535    2.46351e-05       0.490585
       0.417727       0.450634      0.0507109      0.0183956    5.36921e-05       0.519795
       0.432828       0.464508      0.0627553      0.0219477    0.000108168       0.549319
       0.447929       0.477232       0.075624       0.025914    0.000203153       0.578973
        0.46303       0.488944      0.0885159      0.0302885    0.000358403       0.608107
       0.478131       0.499695       0.103004      0.0350663    0.000598211       0.638363
       0.493232       0.509561       0.117131      0.0402296    0.000950456       0.667872
       0.508333       0.515548       0.124593      0.0430505     0.00117413       0.684365
       0.523434       0.518847        0.12658      0.0437556     0.00121356       0.690396
       0.538535       0.522121       0.128573      0.0444592     0.00125395       0.696407
       0.553636       0.525369       0.130574      0.0451732     0.00129527       0.702412
       0.568737       0.528591       0.132583      0.0458917     0.00133756       0.708403
       0.583838       0.531788       0.134598      0.0466145     0.00138083       0.714381
       0.598939        0.53496       0.136619      0.0473417     0.00142509       0.720346
        0.61404       0.546104       0.155223      0.0550309     0.00228689       0.758645
       0.629141       0.556534       0.174739      0.0697141     0.00358017       0.804567
       0.644242       0.565871       0.193709      0.0730297     0.00532144       0.837931
       0.659343        0.57419       0.211996      0.0826595     0.00756417       0.876409
       0.674444       0.581609       0.229513      0.0925984      0.0103456       0.914066
       0.689545       0.588235       0.246209       0.102775      0.0136845       0.950904
       0.704646       0.595148       0.259447       0.110808      0.0164834       0.981886
       0.719747       0.652229       0.267412       0.113707      0.0169957        1.05034
       0.734848        0.61259       0.272225       0.116598      0.0175062        1.01892
       0.749949       0.621094       0.278585       0.119484      0.0180148        1.03718
       0.765051       0.629451       0.284927       0.122363      0.0185213        1.05526
       0.780152       0.637714       0.291252       0.125237      0.0190255        1.07323
       0.795253       0.645789       0.297343       0.128102      0.0195271        1.09076
       0.810354       0.671691       0.328566       0.146015      0.0252208        1.17149
       0.825455       0.700683       0.368139       0.170757      0.0345271        1.27411
       0.840556       0.724711       0.404041       0.195101      0.0451516          1.369
       0.855657       0.744681       0.436401       0.218778      0.0568993        1.45676
       0.870758        0.76141       0.465429       0.241627      0.0695642        1.53803
       0.885859       0.775503       0.491519       0.263528      0.0829407        1.61349
        0.90096       0.786529       0.512695       0.281851      0.0952379        1.67631
       0.916061       0.782919        0.49941       0.267972       0.084265        1.63457
       0.931162       0.778682       0.484839        0.25314      0.0735934        1.59025
       0.946263       0.773715       0.468842       0.237756      0.0633241        1.54364
       0.961364       0.767897       0.451367       0.221865      0.0535664        1.49469
       0.976465       0.761085       0.432095       0.205499      0.0444312        1.44311
       0.991566       0.753107       0.410962       0.188739      0.0360264        1.38883
        1.00667       0.750261        0.40095       0.180715       0.032116        1.36404
        1.02177       0.755153       0.406926       0.184049      0.0330896        1.37922
        1.03687       0.759938       0.412851       0.187377      0.0340735        1.39424
        1.05197       0.764617       0.418726       0.190698      0.0350674        1.40911
        1.06707       0.769195       0.424549       0.194012      0.0360712        1.42383
        1.08217       0.773673       0.430321       0.197318      0.0370847         1.4384
        1.09727       0.778054       0.436043       0.200617      0.0381055        1.45282
        1.11237       0.790589       0.442875       0.200647      0.0356881         1.4698
        1.12747       0.805076       0.450313       0.199907      0.0325164        1.48781
        1.14258       0.819767        0.45819       0.199119      0.0293695        1.50645
        1.15768        0.83456       0.466564       0.198295      0.0262739        1.52569
        1.17278        0.84938       0.475504       0.197448      0.0232568        1.54559
        1.18788       0.864135       0.485086       0.196606      0.0203455        1.56617
        1.20298        0.87376       0.493099       0.197051      0.0188241        1.58273
        1.21808       0.864238       0.492126       0.202207      0.0226885        1.58126
        1.23318        0.85468       0.491235       0.207789      0.0268908        1.58059
        1.24828       0.845297       0.490415       0.213827      0.0313976        1.58094
        1.26338       0.836119       0.489658       0.219252      0.0361732         1.5812
        1.27848       0.827168       0.488868       0.224571      0.0411768        1.58178
        1.29359       0.818461       0.488223       0.229776      0.0463752        1.58284
        1.30869       0.839313       0.523377       0.253097      0.0554654        1.67125
        1.32379       0.874814       0.580907       0.288921      0.0677394        1.81238
        1.33889       0.903048       0.633368        0.32355      0.0804294        1.94039
        1.35399       0.925448       0.681254       0.357068      0.0934633        2.05723
        1.36909       0.943199       0.724875        0.38952       0.106798        2.16439
        1.38419       0.957265       0.764496       0.420951       0.120415        2.26313
        1.39929       0.968266        0.80033       0.451475       0.134305        2.35438
        1.41439       0.962703       0.780853       0.433655       0.125353        2.30256
        1.42949       0.955309       0.757064       0.413035       0.115431        2.24084
         1.4446         0.9466       0.731453       0.391894       0.105685        2.17563
         1.4597       0.936416       0.703918       0.370219      0.0961251        2.10668
         1.4748       0.924514       0.674347       0.347984      0.0867664        2.03361
         1.4899       0.910566       0.642625         0.3252      0.0776284        1.95602
          1.505       0.899873       0.620143       0.309667      0.0716509        1.90133
         1.5201       0.899873       0.620143       0.309667      0.0716509        1.90133
         1.5352       0.899873       0.620143       0.309667      0.0716509        1.90133
         1.5503       0.899873       0.620143       0.309667      0.0716509        1.90133
         1.5654       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.58051       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.59561       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.61071       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.62581       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.64091       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.65601       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.67111       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.68621       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.70131       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.71641       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.73152       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.74662       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.76172       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.77682       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.79192       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.80702       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.82212       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.83722       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.85232       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.86742       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.88253       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.89763       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.91273       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.92783       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.94293       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.95803       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.97313       0.899873       0.620143       0.309667      0.0716509        1.90133
        1.98823       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.00333       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.01843       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.03354       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.04864       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.06374       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.07884       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.09394       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.10904       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.12414       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.13924       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.15434       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.16944       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.18455       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.19965       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.21475       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.22985       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.24495       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.26005       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.27515       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.29025       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.30535       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.32045       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.33556       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.35066       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.36576       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.38086       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.39596       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.41106       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.42616       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.44126       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.45636       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.47146       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.48657       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.50167       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.51677       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.53187       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.54697       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.56207       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.57717       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.59227       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.60737       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.62247       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.63758       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.65268       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.66778       0.899873       0.620143       0.309667      0.0716509        1.90133
        2.68288       0.899873       0.620143       0.309667      0.0716509        1.90133
