              t           Rate
         0.0001       0.254516
         0.0049       0.162858
         0.0097       0.148045
         0.0145       0.139591
         0.0193       0.133693
         0.0241       0.129219
         0.0289       0.125615
         0.0337       0.122599
         0.0385       0.120023
         0.0433       0.117774
         0.0481        0.11578
         0.0529       0.113919
         0.0577       0.112298
         0.0625       0.110818
         0.0673       0.109456
         0.0721       0.108196
         0.0769       0.107025
         0.0817       0.105931
         0.0865       0.104905
         0.0913       0.103939
         0.0961       0.103027
         0.1009       0.102164
         0.1057       0.101344
         0.1105       0.100564
         0.1153      0.0998207
         0.1201      0.0991103
         0.1249      0.0984304
         0.1297      0.0977785
         0.1345      0.0971526
         0.1393      0.0965508
         0.1441      0.0959713
         0.1489      0.0954126
         0.1537      0.0948733
         0.1585      0.0943523
         0.1633      0.0938484
         0.1681      0.0933604
         0.1729      0.0928876
         0.1777       0.092429
         0.1825      0.0919838
         0.1873      0.0915514
         0.1921       0.091131
         0.1969      0.0907613
         0.2017      0.0903622
         0.2065      0.0899734
         0.2113      0.0895945
         0.2161       0.089225
         0.2209      0.0888645
         0.2257      0.0885125
         0.2305      0.0881687
         0.2353      0.0878327
         0.2401      0.0875042
         0.2449      0.0871573
         0.2497      0.0868432
         0.2545      0.0865357
         0.2593      0.0862345
         0.2641      0.0859395
         0.2689      0.0856503
         0.2737      0.0853668
         0.2785      0.0850888
         0.2833       0.084816
         0.2881      0.0845483
         0.2929      0.0842855
         0.2977      0.0840274
         0.3025      0.0837738
         0.3073      0.0835247
         0.3121      0.0832799
         0.3169      0.0830392
         0.3217      0.0828026
         0.3265      0.0825698
         0.3313      0.0823407
         0.3361      0.0821154
         0.3409      0.0818935
         0.3457      0.0816751
         0.3505      0.0814601
         0.3553      0.0812483
         0.3601      0.0810396
         0.3649       0.080834
         0.3697      0.0806314
         0.3745      0.0804317
         0.3793      0.0802348
         0.3841      0.0800407
         0.3889      0.0798492
         0.3937      0.0796604
         0.3985       0.079474
         0.4033      0.0792902
         0.4081      0.0791088
         0.4129      0.0789297
         0.4177       0.078753
         0.4225      0.0785784
         0.4273      0.0784061
         0.4321      0.0782359
         0.4369      0.0780678
         0.4417      0.0779018
         0.4465      0.0777377
         0.4513      0.0775756
         0.4561      0.0774154
         0.4609       0.077257
         0.4657      0.0771005
         0.4705      0.0769458
         0.4753      0.0767928
         0.4801      0.0766415
         0.4849      0.0764919
         0.4897       0.076344
         0.4945      0.0761976
         0.4993      0.0760528
         0.5041      0.0759096
         0.5089      0.0757679
         0.5137      0.0756276
         0.5185      0.0754888
         0.5233      0.0753515
         0.5281      0.0752155
         0.5329      0.0750809
         0.5377      0.0749476
         0.5425      0.0748157
         0.5473      0.0746851
         0.5521      0.0745557
         0.5569      0.0744276
         0.5617      0.0743007
         0.5665       0.074175
         0.5713       0.074006
         0.5761      0.0738826
         0.5809      0.0737604
         0.5857      0.0736393
         0.5905      0.0735269
         0.5953       0.073408
         0.6001      0.0732902
         0.6049      0.0731733
         0.6097      0.0730576
         0.6145      0.0729428
         0.6193       0.072829
         0.6241      0.0727162
         0.6289      0.0726044
         0.6337      0.0724935
         0.6385      0.0723836
         0.6433      0.0722746
         0.6481      0.0721664
         0.6529      0.0720592
         0.6577      0.0719529
         0.6625      0.0718474
         0.6673      0.0717427
         0.6721      0.0716389
         0.6769      0.0715359
         0.6817      0.0714338
         0.6865      0.0713324
         0.6913      0.0712318
         0.6961       0.071132
         0.7009       0.071033
         0.7057      0.0709347
         0.7105      0.0708372
         0.7153      0.0707404
         0.7201      0.0706443
         0.7249      0.0705489
         0.7297      0.0704543
         0.7345      0.0703603
         0.7393       0.070267
         0.7441      0.0701744
         0.7489      0.0700825
         0.7537      0.0699912
         0.7585      0.0699006
         0.7633      0.0698106
         0.7681      0.0697212
         0.7729      0.0696324
         0.7777      0.0695443
         0.7825      0.0694572
         0.7873      0.0693703
         0.7921       0.069284
         0.7969      0.0691982
         0.8017       0.069113
         0.8065      0.0690284
         0.8113      0.0689444
         0.8161      0.0688609
         0.8209      0.0687779
         0.8257      0.0686955
         0.8305      0.0686137
         0.8353      0.0685323
         0.8401      0.0684515
         0.8449      0.0683712
         0.8497      0.0682914
         0.8545      0.0682121
         0.8593      0.0681333
         0.8641       0.068055
         0.8689      0.0679772
         0.8737      0.0678999
         0.8785       0.067823
         0.8833      0.0677466
         0.8881      0.0676707
         0.8929      0.0675952
         0.8977      0.0675202
         0.9025      0.0674456
         0.9073      0.0673715
         0.9121      0.0672978
         0.9169      0.0672245
         0.9217      0.0671517
         0.9265      0.0670793
         0.9313      0.0670073
         0.9361      0.0669357
         0.9409      0.0668646
         0.9457      0.0667938
         0.9505      0.0667235
         0.9553      0.0666535
         0.9601      0.0665839
         0.9649      0.0665148
         0.9697       0.066446
         0.9745      0.0663776
         0.9793      0.0663095
         0.9841      0.0662419
         0.9889      0.0661746
         0.9937      0.0661076
         0.9985      0.0660411
         1.0033      0.0659749
         1.0081       0.065909
         1.0129      0.0658435
         1.0177      0.0657784
         1.0225      0.0657136
         1.0273      0.0656491
         1.0321       0.065585
         1.0369      0.0655212
         1.0417      0.0654577
         1.0465      0.0653945
         1.0513      0.0653317
         1.0561      0.0652692
         1.0609      0.0652002
         1.0657      0.0651384
         1.0705      0.0650768
         1.0753      0.0650156
         1.0801      0.0649547
         1.0849       0.064894
         1.0897      0.0648337
         1.0945      0.0647737
         1.0993       0.064714
         1.1041      0.0646911
         1.1089       0.064632
         1.1137      0.0645731
         1.1185      0.0645145
         1.1233      0.0644562
         1.1281      0.0643982
         1.1329      0.0643405
         1.1377       0.064283
         1.1425      0.0642258
         1.1473      0.0641689
         1.1521      0.0641122
         1.1569      0.0640558
         1.1617      0.0639997
         1.1665      0.0639438
         1.1713      0.0638882
         1.1761      0.0638328
         1.1809      0.0637777
         1.1857      0.0637229
         1.1905      0.0636683
         1.1953      0.0636139
         1.2001      0.0635598
