           IM.1         mean_x        sd_ln_x
           0.01    1.06773e-53        11.5662
       0.025101    3.42842e-24        8.00401
       0.040202    3.38247e-10        5.64144
       0.055303     0.00106204        4.10685
       0.070404        1.69559        3.08087
      0.0855051        76.1837        2.38676
       0.100606        591.994        1.92308
       0.115707        1629.72        1.65706
       0.130808        3355.11        1.45461
       0.145909        5712.12        1.30669
        0.16101        8569.24        1.20412
       0.176111        11809.0         1.1355
       0.191212        15366.3        1.08901
       0.206313        23492.7        1.04314
       0.221414        39736.5       0.942271
       0.236515        55407.0       0.832127
       0.251616        67958.7       0.743442
       0.266717        77233.5       0.677622
       0.281818        83848.3       0.630768
       0.296919        88668.7       0.595247
        0.31202        92809.5       0.562613
       0.327121        96609.1       0.531782
       0.342222        99867.3       0.504865
       0.357323    1.02783e+05       0.480258
       0.372424    1.05332e+05       0.458561
       0.387525    1.07639e+05       0.437842
       0.402626    1.09749e+05       0.418694
       0.417727    1.12074e+05       0.396727
       0.432828    1.14213e+05       0.375889
       0.447929    1.16173e+05       0.356166
        0.46303    1.17958e+05       0.337559
       0.478131    1.19576e+05       0.320083
       0.493232    1.21026e+05       0.303837
       0.508333    1.21354e+05       0.300104
       0.523434    1.20861e+05       0.305846
       0.538535    1.20367e+05       0.311538
       0.553636    1.19874e+05       0.317173
       0.568737    1.19381e+05       0.322746
       0.583838    1.18891e+05       0.328251
       0.598939    1.18404e+05       0.333684
        0.61404    1.18802e+05       0.329293
       0.629141    1.19265e+05       0.324135
       0.644242    1.19727e+05       0.318953
       0.659343    1.20186e+05       0.313753
       0.674444    1.20641e+05       0.308539
       0.689545    1.21093e+05       0.303318
       0.704646     1.2117e+05        0.30242
       0.719747    1.20397e+05       0.311304
       0.734848    1.19604e+05       0.320254
       0.749949    1.18794e+05       0.329241
       0.765051     1.1797e+05       0.338241
       0.780152    1.17134e+05       0.347232
       0.795253    1.16289e+05       0.356197
       0.810354    1.17659e+05       0.341647
       0.825455    1.19933e+05       0.316635
       0.840556     1.2203e+05       0.292408
       0.855657    1.23898e+05       0.269596
       0.870758    1.25487e+05        0.24901
       0.885859    1.26772e+05       0.231272
        0.90096    1.27659e+05       0.218338
       0.916061    1.27508e+05        0.22057
