              t           Rate
         0.0001       0.242316
         0.0049       0.153588
         0.0097        0.13949
         0.0145       0.131512
         0.0193       0.125978
         0.0241       0.121757
         0.0289       0.118369
         0.0337       0.115542
         0.0385       0.113049
         0.0433       0.110936
         0.0481       0.109063
         0.0529       0.107384
         0.0577       0.105862
         0.0625       0.104474
         0.0673       0.103196
         0.0721       0.102015
         0.0769       0.100917
         0.0817       0.099891
         0.0865      0.0989291
         0.0913       0.098024
         0.0961      0.0971696
         0.1009      0.0963608
         0.1057       0.095593
         0.1105      0.0949052
         0.1153       0.094207
         0.1201      0.0935401
         0.1249      0.0929019
         0.1297      0.0922902
         0.1345      0.0917029
         0.1393      0.0911383
         0.1441      0.0905947
         0.1489      0.0900707
         0.1537       0.089565
         0.1585      0.0890498
         0.1633      0.0885778
         0.1681      0.0881208
         0.1729       0.087678
         0.1777      0.0872486
         0.1825      0.0868318
         0.1873       0.086427
         0.1921      0.0860334
         0.1969      0.0856506
         0.2017      0.0852779
         0.2065      0.0849149
         0.2113      0.0845611
         0.2161      0.0842161
         0.2209      0.0838795
         0.2257      0.0835509
         0.2305      0.0832299
         0.2353      0.0829162
         0.2401      0.0826095
         0.2449      0.0823095
         0.2497       0.082016
         0.2545      0.0817287
         0.2593      0.0814473
         0.2641      0.0811716
         0.2689      0.0809014
         0.2737      0.0806365
         0.2785      0.0803767
         0.2833      0.0801218
         0.2881      0.0798717
         0.2929      0.0796261
         0.2977       0.079385
         0.3025      0.0791481
         0.3073      0.0789154
         0.3121      0.0786866
         0.3169      0.0784617
         0.3217      0.0782406
         0.3265      0.0780231
         0.3313      0.0778092
         0.3361      0.0775986
         0.3409      0.0773914
         0.3457      0.0771873
         0.3505      0.0769864
         0.3553      0.0767886
         0.3601      0.0765936
         0.3649      0.0764016
         0.3697      0.0762123
         0.3745      0.0760257
         0.3793      0.0758418
         0.3841      0.0756605
         0.3889      0.0754816
         0.3937      0.0753052
         0.3985      0.0751312
         0.4033      0.0749594
         0.4081        0.07479
         0.4129      0.0746227
         0.4177      0.0744654
         0.4225      0.0743023
         0.4273      0.0740969
         0.4321      0.0739379
         0.4369      0.0737808
         0.4417      0.0736257
         0.4465      0.0734724
         0.4513       0.073321
         0.4561      0.0731713
         0.4609      0.0730234
         0.4657      0.0728772
         0.4705      0.0727327
         0.4753      0.0725897
         0.4801      0.0724484
         0.4849      0.0723087
         0.4897      0.0721705
         0.4945      0.0720337
         0.4993      0.0718985
         0.5041      0.0717647
         0.5089      0.0716323
         0.5137      0.0715013
         0.5185      0.0713716
         0.5233      0.0712433
         0.5281      0.0711163
         0.5329      0.0709906
         0.5377      0.0708661
         0.5425      0.0707428
         0.5473      0.0706208
         0.5521      0.0704999
         0.5569      0.0703803
         0.5617      0.0702622
         0.5665      0.0701448
         0.5713      0.0700284
         0.5761      0.0699132
         0.5809      0.0697991
         0.5857      0.0696859
         0.5905      0.0695739
         0.5953      0.0694628
         0.6001      0.0693527
         0.6049      0.0692436
         0.6097      0.0691355
         0.6145      0.0690283
         0.6193       0.068922
         0.6241      0.0688167
         0.6289      0.0687122
         0.6337      0.0686087
         0.6385       0.068506
         0.6433      0.0684042
         0.6481      0.0683032
         0.6529       0.068203
         0.6577      0.0681037
         0.6625      0.0680052
         0.6673      0.0679074
         0.6721      0.0678105
         0.6769      0.0677143
         0.6817      0.0676189
         0.6865      0.0675242
         0.6913      0.0674303
         0.6961      0.0673371
         0.7009      0.0672446
         0.7057      0.0671528
         0.7105      0.0670617
         0.7153      0.0669713
         0.7201      0.0668816
         0.7249      0.0667925
         0.7297      0.0667041
         0.7345      0.0666163
         0.7393      0.0665292
         0.7441      0.0664427
         0.7489      0.0663568
         0.7537      0.0662716
         0.7585      0.0661869
         0.7633      0.0661029
         0.7681      0.0660194
         0.7729      0.0659295
         0.7777      0.0658472
         0.7825      0.0657654
         0.7873      0.0656843
         0.7921      0.0656037
         0.7969      0.0655236
         0.8017       0.065444
         0.8065       0.065365
         0.8113      0.0652865
         0.8161      0.0652086
         0.8209      0.0651311
         0.8257      0.0650542
         0.8305      0.0649777
         0.8353      0.0649018
         0.8401      0.0648263
         0.8449      0.0647513
         0.8497      0.0646768
         0.8545      0.0646393
         0.8593      0.0645658
         0.8641      0.0644926
         0.8689        0.06442
         0.8737      0.0643478
         0.8785       0.064276
         0.8833      0.0642046
         0.8881      0.0641337
         0.8929      0.0640633
         0.8977      0.0639932
         0.9025      0.0639236
         0.9073      0.0638543
         0.9121      0.0637855
         0.9169      0.0637171
         0.9217      0.0636491
         0.9265      0.0635815
         0.9313      0.0635143
         0.9361      0.0634474
         0.9409       0.063381
         0.9457      0.0633149
         0.9505      0.0632492
         0.9553      0.0631839
         0.9601      0.0631189
         0.9649      0.0630543
         0.9697      0.0629901
         0.9745      0.0629262
         0.9793      0.0628627
         0.9841      0.0627995
         0.9889      0.0627367
         0.9937      0.0626742
         0.9985       0.062612
         1.0033      0.0625502
         1.0081      0.0624887
         1.0129      0.0624275
         1.0177      0.0623667
         1.0225      0.0623062
         1.0273       0.062246
         1.0321      0.0621861
         1.0369      0.0621265
         1.0417      0.0620672
         1.0465      0.0620083
         1.0513      0.0619496
         1.0561      0.0618912
         1.0609      0.0618332
         1.0657      0.0617754
         1.0705      0.0617179
         1.0753      0.0616607
         1.0801      0.0616038
         1.0849      0.0615472
         1.0897      0.0614909
         1.0945      0.0614348
         1.0993       0.061379
         1.1041      0.0613235
         1.1089      0.0612682
         1.1137      0.0612133
         1.1185      0.0611585
         1.1233      0.0611041
         1.1281      0.0610499
         1.1329       0.060996
         1.1377      0.0609423
         1.1425      0.0608889
         1.1473      0.0608357
         1.1521      0.0607828
         1.1569      0.0607301
         1.1617      0.0606777
         1.1665      0.0606255
         1.1713      0.0605736
         1.1761      0.0605219
         1.1809      0.0604704
         1.1857      0.0604191
         1.1905      0.0603681
         1.1953      0.0603174
         1.2001      0.0602668
