           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01     2.1857e-09    2.03193e-13    7.98619e-22    5.03215e-28     2.1859e-09
       0.025101     3.2207e-05    3.98919e-08    1.24599e-14    1.19314e-19    3.22469e-05
       0.040202     0.00128648    6.38238e-06    2.31368e-11    1.07868e-15     0.00129287
       0.055303     0.00965055    0.000126768    2.82347e-09    4.47146e-13     0.00977733
       0.070404       0.033828    0.000938295     9.1259e-08    4.06527e-11      0.0347664
      0.0855051      0.0778281     0.00391043     1.3143e-06    1.44521e-09      0.0817398
       0.100606       0.138264      0.0111644    1.06081e-05    2.54436e-08       0.149439
       0.115707       0.206899      0.0221045    3.49989e-05    1.16288e-07       0.229039
       0.130808       0.279844      0.0378129    9.26828e-05    4.08153e-07        0.31775
       0.145909       0.352726      0.0582587     0.00020908    1.17966e-06       0.411195
        0.16101       0.422762        0.08307     0.00041758    2.93824e-06       0.506253
       0.176111       0.488119       0.111606    0.000758588    6.51291e-06        0.60049
       0.191212       0.547976       0.143164     0.00127707    1.31431e-05       0.692431
       0.206313       0.638022       0.210403      0.0033737    5.50317e-05       0.851854
       0.221414       0.737549       0.324607      0.0122183    0.000415331        1.07479
       0.236515       0.798975        0.42543      0.0302558     0.00183914         1.2565
       0.251616       0.837066       0.506877      0.0581716       0.005605        1.40772
       0.266717       0.860869       0.569948      0.0940552      0.0130692        1.53794
       0.281818        0.87585       0.617859       0.134721      0.0250752        1.65351
       0.296919        0.88528       0.654223       0.177036      0.0416647         1.7582
        0.31202       0.896826       0.681714       0.203702      0.0526496        1.83489
       0.327121        0.90773       0.705712       0.226275      0.0621093        1.90183
       0.342222       0.916982       0.727156       0.248481      0.0721169        1.96474
       0.357323       0.924846       0.746333       0.270254      0.0826071        2.02404
       0.372424       0.931654       0.763517       0.291483      0.0934848        2.08014
       0.387525       0.937506       0.778946       0.312147        0.10469        2.13329
       0.402626       0.943733       0.794711       0.332561       0.115707        2.18671
       0.417727          0.954       0.817639       0.354462       0.124701         2.2508
       0.432828       0.962678       0.838709       0.376262       0.133741        2.31139
       0.447929       0.969981       0.856315       0.397983       0.142838        2.36712
        0.46303       0.976066       0.875633       0.419642       0.152008        2.42335
       0.478131       0.981072       0.891633       0.441254       0.161261        2.47522
       0.493232       0.985196       0.906124       0.462828       0.170624        2.52477
       0.508333        0.98591       0.909594       0.472202       0.177073        2.54478
       0.523434       0.984231       0.904936       0.471706       0.181051        2.54192
       0.538535       0.982435       0.900206       0.471206       0.184981        2.53883
       0.553636       0.980523       0.895446       0.470753       0.188821        2.53554
       0.568737       0.978497       0.890665       0.470321       0.192645        2.53213
       0.583838       0.976361       0.885871       0.469907       0.196411        2.52855
       0.598939       0.974118       0.879641       0.469512       0.200118        2.52339
        0.61404       0.976572       0.887062       0.473942       0.199903        2.53748
       0.629141       0.979199       0.893759       0.478853       0.199368        2.55118
       0.644242       0.981634       0.900331       0.483888       0.198807        2.56466
       0.659343       0.983877       0.906766       0.489053       0.198223        2.57792
       0.674444       0.985931       0.913039       0.494355       0.197662        2.59099
       0.689545         0.9878       0.919126       0.499826       0.197041        2.60379
       0.704646       0.989373       0.925068       0.508334       0.199651        2.62243
       0.719747       0.990534       0.930709       0.523177       0.209578          2.654
       0.734848       0.991563       0.935971       0.537598       0.219528        2.68466
       0.749949       0.992531        0.94077       0.551699       0.229489        2.71449
       0.765051       0.993343       0.945199       0.565433       0.239391        2.74337
       0.780152       0.994065       0.949288       0.578801       0.249349         2.7715
       0.795253       0.994707       0.953056       0.591812       0.259331        2.79891
       0.810354       0.995215       0.955126       0.591732       0.254972        2.79705
       0.825455        0.99566       0.956455       0.585389       0.243999         2.7815
       0.840556       0.996036        0.95778       0.578792       0.232721        2.76533
       0.855657       0.996422       0.959041       0.571525       0.221246        2.74823
       0.870758       0.996753       0.960186       0.563741       0.209609        2.73029
       0.885859       0.997062       0.961259       0.555408       0.197864        2.71159
        0.90096       0.997328       0.962135       0.547273       0.187039        2.69377
       0.916061       0.997209       0.961663       0.550266       0.191246        2.70038
       0.931162       0.997086       0.961218       0.553187       0.195444        2.70694
       0.946263       0.996961        0.96073       0.556036       0.199633        2.71336
       0.961364       0.996832       0.960231       0.558816        0.20379        2.71967
       0.976465       0.996701       0.959723       0.561526        0.20795         2.7259
       0.991566       0.996565       0.959204        0.56417       0.212095        2.73203
        1.00667        1.09201       0.957856       0.558445       0.207891         2.8162
        1.02177       0.996165       0.955401       0.541491        0.19312        2.68618
        1.03687        0.99593       0.952617       0.523523       0.178377        2.65045
        1.05197       0.995506       0.949281       0.504502       0.163709          2.613
        1.06707       0.995176       0.945664       0.484392       0.149191        2.57442
        1.08217       0.995077       0.941719       0.463182       0.134911        2.53489
        1.09727       0.994645       0.937025       0.440854       0.120954        2.49348
        1.11237       0.994885       0.937654       0.435835       0.116274        2.48465
        1.12747       0.995262       0.939486       0.434764       0.113605        2.48312
        1.14258       0.995616       0.941325        0.43368       0.110957        2.48158
        1.15768       0.995947       0.943131       0.432584       0.108335           2.48
        1.17278       0.996224       0.944903       0.431475       0.105739        2.47834
        1.18788       0.996516       0.946641       0.430355       0.103173        2.47668
        1.20298       0.996955       0.950068       0.435087       0.103135        2.48525
        1.21808       0.997868       0.959385       0.463526       0.113544        2.53432
        1.23318       0.998525       0.967148       0.491674       0.124425        2.58177
        1.24828       0.997692       0.973598       0.519431       0.135786        2.62651
        1.26338       0.999322       0.978889       0.546731       0.147606        2.67255
