           IM.1            DS1            DS2          E(DS)
        1.86742       0.936309       0.559437        1.49575
        1.88253       0.936309       0.559437        1.49575
        1.89763       0.936309       0.559437        1.49575
        1.91273       0.936309       0.559437        1.49575
        1.92783       0.936309       0.559437        1.49575
        1.94293       0.936309       0.559437        1.49575
        1.95803       0.936309       0.559437        1.49575
        1.97313       0.936309       0.559437        1.49575
        1.98823       0.936309       0.559437        1.49575
        2.00333       0.936309       0.559437        1.49575
        2.01843       0.936309       0.559437        1.49575
        2.03354       0.936309       0.559437        1.49575
        2.04864       0.936309       0.559437        1.49575
        2.06374       0.936309       0.559437        1.49575
        2.07884       0.936309       0.559437        1.49575
        2.09394       0.936309       0.559437        1.49575
        2.10904       0.936309       0.559437        1.49575
        2.12414       0.936309       0.559437        1.49575
        2.13924       0.936309       0.559437        1.49575
        2.15434       0.936309       0.559437        1.49575
        2.16944       0.936309       0.559437        1.49575
        2.18455       0.936309       0.559437        1.49575
        2.19965       0.936309       0.559437        1.49575
        2.21475       0.936309       0.559437        1.49575
        2.22985       0.936309       0.559437        1.49575
        2.24495       0.936309       0.559437        1.49575
        2.26005       0.936309       0.559437        1.49575
        2.27515       0.936309       0.559437        1.49575
        2.29025       0.936309       0.559437        1.49575
        2.30535       0.936309       0.559437        1.49575
        2.32045       0.936309       0.559437        1.49575
        2.33556       0.936309       0.559437        1.49575
        2.35066       0.936309       0.559437        1.49575
        2.36576       0.936309       0.559437        1.49575
        2.38086       0.936309       0.559437        1.49575
        2.39596       0.936309       0.559437        1.49575
        2.41106       0.936309       0.559437        1.49575
        2.42616       0.936309       0.559437        1.49575
        2.44126       0.936309       0.559437        1.49575
        2.45636       0.936309       0.559437        1.49575
        2.47146       0.936309       0.559437        1.49575
        2.48657       0.936309       0.559437        1.49575
        2.50167       0.936309       0.559437        1.49575
        2.51677       0.936309       0.559437        1.49575
        2.53187       0.936309       0.559437        1.49575
        2.54697       0.936309       0.559437        1.49575
        2.56207       0.936309       0.559437        1.49575
        2.57717       0.936309       0.559437        1.49575
        2.59227       0.936309       0.559437        1.49575
        2.60737       0.936309       0.559437        1.49575
        2.62247       0.936309       0.559437        1.49575
        2.63758       0.936309       0.559437        1.49575
        2.65268       0.936309       0.559437        1.49575
        2.66778       0.936309       0.559437        1.49575
        2.68288       0.936309       0.559437        1.49575
        2.69798       0.936309       0.559437        1.49575
        2.71308       0.936309       0.559437        1.49575
        2.72818       0.936309       0.559437        1.49575
        2.74328       0.936309       0.559437        1.49575
        2.75838       0.936309       0.559437        1.49575
        2.77348       0.936309       0.559437        1.49575
        2.78859       0.936309       0.559437        1.49575
        2.80369       0.936309       0.559437        1.49575
        2.81879       0.936309       0.559437        1.49575
        2.83389       0.936309       0.559437        1.49575
        2.84899       0.936309       0.559437        1.49575
        2.86409       0.936309       0.559437        1.49575
        2.87919       0.936309       0.559437        1.49575
        2.89429       0.936309       0.559437        1.49575
        2.90939       0.936309       0.559437        1.49575
        2.92449       0.936309       0.559437        1.49575
         2.9396       0.936309       0.559437        1.49575
         2.9547       0.936309       0.559437        1.49575
         2.9698       0.936309       0.559437        1.49575
         2.9849       0.936309       0.559437        1.49575
            3.0       0.936309       0.559437        1.49575
