           IM.1            DS1            DS2            DS3            DS4          E(DS)
        1.17278       0.903589          0.691       0.205324      0.0519342        1.85185
        1.18788       0.912691       0.710079       0.221251      0.0579757          1.902
        1.20298       0.918016       0.722675       0.233912      0.0633516        1.93795
        1.21808       0.911634       0.713953       0.233629       0.065141        1.92436
        1.23318       0.905076       0.705338       0.233337      0.0669089        1.91066
        1.24828       0.898357       0.696834       0.233033      0.0686521        1.89688
        1.26338       0.890191       0.688446       0.232714      0.0703677        1.88172
        1.27848       0.884496       0.680147       0.232378      0.0720529        1.86907
        1.29359       0.877382       0.671996       0.232022      0.0737052        1.85511
        1.30869       0.900666       0.707399       0.251488      0.0793551        1.93891
        1.32379       0.937409       0.770258       0.286129      0.0871736        2.08097
        1.33889       0.963727         0.8269       0.322178      0.0941776        2.20698
        1.35399       0.981092       0.876154       0.360571       0.100705        2.31852
        1.36909       0.991256       0.917095       0.402104       0.107171        2.41763
        1.38419       0.996536       0.948486       0.447405        0.11418        2.50661
        1.39929        0.99896       0.970502       0.496639       0.122567        2.58867
        1.41439       0.999188       0.974052       0.508031       0.125278        2.60655
        1.42949       0.999374       0.976608       0.517535        0.12773        2.62125
         1.4446       0.999498       0.978919        0.52709       0.130265        2.63577
         1.4597       0.999598       0.981032       0.536788       0.132887        2.65031
         1.4748       0.999666       0.982934       0.546405       0.135564        2.66457
         1.4899       0.999711       0.984665       0.556043       0.138412        2.67883
          1.505       0.999718       0.985716       0.562497       0.140351        2.68828
         1.5201       0.999718       0.985716       0.562497       0.140351        2.68828
         1.5352       0.999718       0.985716       0.562497       0.140351        2.68828
         1.5503       0.999718       0.985716       0.562497       0.140351        2.68828
         1.5654       0.999718       0.985716       0.562497       0.140351        2.68828
        1.58051       0.999718       0.985716       0.562497       0.140351        2.68828
        1.59561       0.999718       0.985716       0.562497       0.140351        2.68828
        1.61071       0.999718       0.985716       0.562497       0.140351        2.68828
        1.62581       0.999718       0.985716       0.562497       0.140351        2.68828
        1.64091       0.999718       0.985716       0.562497       0.140351        2.68828
        1.65601       0.999718       0.985716       0.562497       0.140351        2.68828
        1.67111       0.999718       0.985716       0.562497       0.140351        2.68828
        1.68621       0.999718       0.985716       0.562497       0.140351        2.68828
        1.70131       0.999718       0.985716       0.562497       0.140351        2.68828
        1.71641       0.999718       0.985716       0.562497       0.140351        2.68828
        1.73152       0.999718       0.985716       0.562497       0.140351        2.68828
        1.74662       0.999718       0.985716       0.562497       0.140351        2.68828
        1.76172       0.999718       0.985716       0.562497       0.140351        2.68828
        1.77682       0.999718       0.985716       0.562497       0.140351        2.68828
        1.79192       0.999718       0.985716       0.562497       0.140351        2.68828
        1.80702       0.999718       0.985716       0.562497       0.140351        2.68828
        1.82212       0.999718       0.985716       0.562497       0.140351        2.68828
        1.83722       0.999718       0.985716       0.562497       0.140351        2.68828
        1.85232       0.999718       0.985716       0.562497       0.140351        2.68828
        1.86742       0.999718       0.985716       0.562497       0.140351        2.68828
        1.88253       0.999718       0.985716       0.562497       0.140351        2.68828
        1.89763       0.999718       0.985716       0.562497       0.140351        2.68828
        1.91273       0.999718       0.985716       0.562497       0.140351        2.68828
        1.92783       0.999718       0.985716       0.562497       0.140351        2.68828
        1.94293       0.999718       0.985716       0.562497       0.140351        2.68828
        1.95803       0.999718       0.985716       0.562497       0.140351        2.68828
        1.97313       0.999718       0.985716       0.562497       0.140351        2.68828
        1.98823       0.999718       0.985716       0.562497       0.140351        2.68828
        2.00333       0.999718       0.985716       0.562497       0.140351        2.68828
        2.01843       0.999718       0.985716       0.562497       0.140351        2.68828
        2.03354       0.999718       0.985716       0.562497       0.140351        2.68828
        2.04864       0.999718       0.985716       0.562497       0.140351        2.68828
        2.06374       0.999718       0.985716       0.562497       0.140351        2.68828
        2.07884       0.999718       0.985716       0.562497       0.140351        2.68828
        2.09394       0.999718       0.985716       0.562497       0.140351        2.68828
        2.10904       0.999718       0.985716       0.562497       0.140351        2.68828
        2.12414       0.999718       0.985716       0.562497       0.140351        2.68828
        2.13924       0.999718       0.985716       0.562497       0.140351        2.68828
        2.15434       0.999718       0.985716       0.562497       0.140351        2.68828
        2.16944       0.999718       0.985716       0.562497       0.140351        2.68828
        2.18455       0.999718       0.985716       0.562497       0.140351        2.68828
        2.19965       0.999718       0.985716       0.562497       0.140351        2.68828
        2.21475       0.999718       0.985716       0.562497       0.140351        2.68828
        2.22985       0.999718       0.985716       0.562497       0.140351        2.68828
        2.24495       0.999718       0.985716       0.562497       0.140351        2.68828
        2.26005       0.999718       0.985716       0.562497       0.140351        2.68828
        2.27515       0.999718       0.985716       0.562497       0.140351        2.68828
        2.29025       0.999718       0.985716       0.562497       0.140351        2.68828
        2.30535       0.999718       0.985716       0.562497       0.140351        2.68828
        2.32045       0.999718       0.985716       0.562497       0.140351        2.68828
        2.33556       0.999718       0.985716       0.562497       0.140351        2.68828
        2.35066       0.999718       0.985716       0.562497       0.140351        2.68828
        2.36576       0.999718       0.985716       0.562497       0.140351        2.68828
        2.38086       0.999718       0.985716       0.562497       0.140351        2.68828
        2.39596       0.999718       0.985716       0.562497       0.140351        2.68828
        2.41106       0.999718       0.985716       0.562497       0.140351        2.68828
        2.42616       0.999718       0.985716       0.562497       0.140351        2.68828
        2.44126       0.999718       0.985716       0.562497       0.140351        2.68828
        2.45636       0.999718       0.985716       0.562497       0.140351        2.68828
        2.47146       0.999718       0.985716       0.562497       0.140351        2.68828
        2.48657       0.999718       0.985716       0.562497       0.140351        2.68828
        2.50167       0.999718       0.985716       0.562497       0.140351        2.68828
        2.51677       0.999718       0.985716       0.562497       0.140351        2.68828
        2.53187       0.999718       0.985716       0.562497       0.140351        2.68828
        2.54697       0.999718       0.985716       0.562497       0.140351        2.68828
        2.56207       0.999718       0.985716       0.562497       0.140351        2.68828
        2.57717       0.999718       0.985716       0.562497       0.140351        2.68828
        2.59227       0.999718       0.985716       0.562497       0.140351        2.68828
        2.60737       0.999718       0.985716       0.562497       0.140351        2.68828
        2.62247       0.999718       0.985716       0.562497       0.140351        2.68828
        2.63758       0.999718       0.985716       0.562497       0.140351        2.68828
        2.65268       0.999718       0.985716       0.562497       0.140351        2.68828
        2.66778       0.999718       0.985716       0.562497       0.140351        2.68828
        2.68288       0.999718       0.985716       0.562497       0.140351        2.68828
        2.69798       0.999718       0.985716       0.562497       0.140351        2.68828
        2.71308       0.999718       0.985716       0.562497       0.140351        2.68828
        2.72818       0.999718       0.985716       0.562497       0.140351        2.68828
        2.74328       0.999718       0.985716       0.562497       0.140351        2.68828
        2.75838       0.999718       0.985716       0.562497       0.140351        2.68828
        2.77348       0.999718       0.985716       0.562497       0.140351        2.68828
        2.78859       0.999718       0.985716       0.562497       0.140351        2.68828
        2.80369       0.999718       0.985716       0.562497       0.140351        2.68828
        2.81879       0.999718       0.985716       0.562497       0.140351        2.68828
        2.83389       0.999718       0.985716       0.562497       0.140351        2.68828
        2.84899       0.999718       0.985716       0.562497       0.140351        2.68828
        2.86409       0.999718       0.985716       0.562497       0.140351        2.68828
        2.87919       0.999718       0.985716       0.562497       0.140351        2.68828
        2.89429       0.999718       0.985716       0.562497       0.140351        2.68828
        2.90939       0.999718       0.985716       0.562497       0.140351        2.68828
        2.92449       0.999718       0.985716       0.562497       0.140351        2.68828
         2.9396       0.999718       0.985716       0.562497       0.140351        2.68828
         2.9547       0.999718       0.985716       0.562497       0.140351        2.68828
         2.9698       0.999718       0.985716       0.562497       0.140351        2.68828
         2.9849       0.999718       0.985716       0.562497       0.140351        2.68828
            3.0       0.999718       0.985716       0.562497       0.140351        2.68828
