           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    1.45275e-14    7.13839e-53    7.76485e-14    7.53201e-50    9.21759e-14
       0.025101    1.09179e-07    1.04441e-29    2.17787e-09    7.55985e-34    1.11357e-07
       0.040202    4.72555e-05    1.47123e-19    2.00903e-07    4.05244e-26    4.74564e-05
       0.055303      0.0012603    1.43939e-13    3.36757e-06    6.00808e-21     0.00126367
       0.070404     0.00936084    9.93012e-10    2.51041e-05    4.21336e-17     0.00938595
      0.0855051      0.0342381     3.4356e-07    0.000116404    4.02357e-14      0.0343549
       0.100606      0.0811369    1.67911e-05      0.0003902     8.1993e-12      0.0815439
       0.115707       0.136503    9.49527e-05    0.000834302     8.6676e-11       0.137432
       0.130808       0.202146    0.000376025     0.00156772    6.26379e-10        0.20409
       0.145909       0.273335     0.00114545     0.00267391    3.38963e-09       0.277155
        0.16101        0.34594      0.0028597     0.00423105    1.46346e-08       0.353031
       0.176111       0.416762     0.00611705     0.00630554     5.2708e-08       0.429184
       0.191212       0.483438      0.0115804     0.00895393    1.63753e-07       0.503973
       0.206313       0.585117       0.034139      0.0163893    1.85449e-06       0.635647
       0.221414        0.69625       0.109876      0.0364636    5.21111e-05       0.842642
       0.236515        0.76496       0.210517      0.0656955     0.00051726        1.04169
       0.251616        0.80672       0.309023       0.102084     0.00257192         1.2204
       0.266717       0.831717       0.392624       0.142764     0.00811337        1.37522
       0.281818       0.847137       0.459209       0.184823      0.0187372        1.50991
       0.296919       0.855302        0.51083       0.226041      0.0349353        1.62711
        0.31202       0.872368       0.553303        0.25816      0.0483761        1.73221
       0.327121       0.887226       0.590723       0.287209      0.0615335        1.82669
       0.342222       0.899242       0.623332       0.314933      0.0758543        1.91336
       0.357323       0.909053       0.651836       0.341282       0.091107        1.99328
       0.372424       0.917136       0.676769       0.366207       0.107071        2.06718
       0.387525       0.923818       0.698615       0.389711        0.12354        2.13568
       0.402626       0.930759       0.719568       0.411986       0.139259        2.20157
       0.417727       0.942495       0.746915        0.43393       0.149989        2.27333
       0.432828        0.95259       0.772595       0.455371       0.160749        2.34131
       0.447929       0.961199       0.796672       0.476344       0.171552        2.40577
        0.46303       0.968511       0.819194       0.496878       0.182411        2.46699
       0.478131       0.974671       0.840201       0.517019       0.193345        2.52524
       0.493232       0.979834       0.859708       0.536749       0.204373        2.58066
       0.508333       0.981649       0.868348       0.548659       0.213996        2.61265
       0.523434       0.981261       0.868946       0.554248       0.222338        2.62679
       0.538535        0.98086       0.869462       0.559655       0.230571        2.64055
       0.553636       0.980446       0.869902       0.564863       0.238759        2.65397
       0.568737        0.98002        0.87027       0.569878       0.246749        2.66692
       0.583838       0.979581       0.870573       0.574708        0.25461        2.67947
       0.598939       0.979131       0.870813        0.57936       0.262267        2.69157
        0.61404       0.981058       0.876496       0.582178       0.260427        2.70016
       0.629141       0.983049       0.882629       0.584923       0.257719        2.70832
       0.644242       0.984918       0.888791       0.587728       0.254929        2.71637
       0.659343       0.986664        0.89497       0.590594       0.252055        2.72428
       0.674444       0.988283       0.901153       0.593522       0.249007        2.73197
       0.689545       0.989777       0.907326       0.596512       0.245953        2.73957
       0.704646       0.991251       0.914621        0.60288       0.246815        2.75557
       0.719747       0.992757       0.923998       0.616487        0.25672        2.78996
       0.734848       0.994036       0.932643       0.629846       0.266718        2.82324
       0.749949       0.995165       0.940633       0.642932       0.276928        2.85566
       0.765051       0.994548       0.947905       0.655747       0.287134        2.88533
       0.780152       0.996841       0.954532       0.668294        0.29745        2.91712
       0.795253       0.997476       0.960543       0.680574        0.30788        2.94647
       0.810354       0.997591       0.961315       0.679531       0.304142        2.94258
       0.825455       0.997496       0.959768       0.672274       0.293762         2.9233
       0.840556       0.997393         0.9581       0.664699       0.283123        2.90331
       0.855657        0.99728       0.956297       0.656836       0.272513        2.88293
       0.870758       0.997156       0.954348       0.648675       0.261806        2.86198
       0.885859        0.99702       0.952237       0.640204       0.251016        2.84048
        0.90096       0.996908       0.950341       0.632267       0.240902        2.82042
       0.916061       0.997305        0.95406       0.636794       0.241729        2.82989
       0.931162       0.997677        0.95764       0.641339       0.242565        2.83922
       0.946263        0.99797       0.961075         0.6459       0.243412        2.84836
       0.961364       0.998234       0.964361       0.650475       0.244271        2.85734
       0.976465        0.99847        1.08462       0.655063       0.245143         2.9833
       0.991566       0.998733       0.970473       0.659663       0.246029         2.8749
        1.00667       0.998796       0.971023       0.656095       0.238628        2.86454
        1.02177        0.99861       0.968275       0.641568       0.220633        2.82909
        1.03687       0.998457       0.965137       0.626148       0.202652        2.79239
        1.05197        0.99811       0.961323       0.609783       0.184781          2.754
        1.06707       0.997909       0.957067       0.592417        0.16712        2.71451
        1.08217       0.997823       0.952248       0.574001       0.149784        2.67386
        1.09727       0.997517       0.946375       0.554482       0.132886        2.63126
        1.11237       0.998021       0.950557       0.553781       0.126666        2.62902
        1.12747       0.998459       0.956796       0.557155       0.122708        2.63512
        1.14258       0.998785        0.96275       0.560818       0.118735        2.64109
        1.15768       0.999073       0.968108       0.564909       0.114758        2.64685
        1.17278       0.999418       0.973266       0.567954       0.110794        2.65143
        1.18788        0.99959       0.977937       0.572581       0.106857        2.65697
        1.20298       0.999735       0.982384       0.580868       0.106821        2.66981
        1.21808       0.999879        0.98469       0.606104       0.123112        2.71378
        1.23318       0.998349       0.990755       0.629076       0.140449        2.75863
        1.24828       0.999917       0.993425        0.65259       0.158722        2.80465
        1.26338        0.99995       0.995349       0.673914       0.177873        2.84709
        1.27848       0.999984       0.996739       0.694042        0.19782        2.88859
        1.29359       0.999982       0.997741       0.713019       0.218505        2.92925
        1.30869       0.999984       0.997972       0.721546       0.230396         2.9499
        1.32379       0.999984       0.997799       0.722909       0.235438        2.95613
        1.33889       0.999982       0.997615       0.724232       0.240477        2.96231
        1.35399        0.99998       0.997397       0.725515       0.245487        2.96838
        1.36909       0.999977       0.997186       0.726759       0.250467        2.97439
        1.38419       0.999973       0.996963       0.727965       0.253654        2.97856
        1.39929       0.999969       0.996728       0.729134       0.258648        2.98448
        1.41439       0.999982       0.997621       0.729846        0.25096        2.97841
        1.42949       0.999987       0.998336       0.730384        0.24071        2.96942
         1.4446       0.999988        0.99887       0.730749       0.230358        2.95997
         1.4597       0.999996       0.999265        0.73092       0.219877        2.95006
         1.4748        1.00015       0.999689       0.731037       0.209457        2.94033
         1.4899        1.00007       0.999788        0.73069       0.199197        2.92974
          1.505        1.00004       0.999841       0.721803       0.192378        2.91406
         1.5201        1.00004       0.999841       0.721803       0.192378        2.91406
         1.5352        1.00004       0.999841       0.721803       0.192378        2.91406
         1.5503        1.00004       0.999841       0.721803       0.192378        2.91406
         1.5654        1.00004       0.999841       0.721803       0.192378        2.91406
        1.58051        1.00004       0.999841       0.721803       0.192378        2.91406
        1.59561        1.00004       0.999841       0.721803       0.192378        2.91406
        1.61071        1.00004       0.999841       0.721803       0.192378        2.91406
        1.62581        1.00004       0.999841       0.721803       0.192378        2.91406
        1.64091        1.00004       0.999841       0.721803       0.192378        2.91406
        1.65601        1.00004       0.999841       0.721803       0.192378        2.91406
        1.67111        1.00004       0.999841       0.721803       0.192378        2.91406
        1.68621        1.00004       0.999841       0.721803       0.192378        2.91406
