           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01     1.5808e-10    8.23788e-15    1.23515e-23    4.30655e-30    1.58089e-10
       0.025101    4.76342e-06    3.21865e-09    3.54084e-16    1.75307e-21    4.76664e-06
       0.040202    0.000273117    7.15643e-07    8.19661e-13    1.78564e-17    0.000273833
       0.055303      0.0026395    1.78448e-05    1.12293e-10    7.48609e-15     0.00265734
       0.070404      0.0113208    0.000159454    3.97923e-09    6.73808e-13      0.0114803
      0.0855051      0.0308549    0.000788754    6.34163e-08    2.43087e-11      0.0316438
       0.100606      0.0630087     0.00262716    5.75024e-07    4.53314e-10      0.0656365
       0.115707      0.0958704     0.00530501    2.01435e-06    2.31878e-09       0.101177
       0.130808       0.134293     0.00951899    5.88442e-06    9.60625e-09       0.143818
       0.145909       0.176678      0.0155844    1.51245e-05    3.36254e-08       0.192278
        0.16101       0.221409      0.0237226    3.45139e-05     1.0257e-07       0.245166
       0.176111       0.267167      0.0340384    7.17332e-05    2.79089e-07       0.301277
       0.191212       0.312629      0.0465432    0.000137867    6.89438e-07       0.359311
       0.206313       0.400372      0.0814247    0.000527519    4.97858e-06       0.482329
       0.221414       0.521322       0.160376     0.00333516    8.52487e-05       0.685119
       0.236515       0.605257       0.245671      0.0119819    0.000658223       0.863569
       0.251616       0.661265       0.324099      0.0293974     0.00287541        1.01764
       0.266717         0.6983       0.390038      0.0557077     0.00841718        1.15246
       0.281818       0.722769       0.443179      0.0886047      0.0186139        1.27317
       0.296919       0.738996        0.48516       0.124931      0.0337795        1.38287
        0.31202       0.766018       0.525756       0.153385      0.0461793        1.49134
       0.327121       0.791679       0.562777       0.179525      0.0580576        1.59204
       0.342222       0.812847       0.595241       0.205284      0.0707507        1.68412
       0.357323       0.830476       0.623758       0.230394      0.0840659        1.76869
       0.372424       0.845282       0.648884        0.25469      0.0978552        1.84671
       0.387525       0.857815       0.671091       0.278081       0.111964        1.91895
       0.402626       0.869805       0.691979       0.300113       0.125481        1.98738
       0.417727       0.886147       0.716607       0.319725        0.13526        2.05774
       0.432828       0.900639       0.739574       0.338956       0.144914        2.12408
       0.447929       0.913538        0.76104       0.357848       0.154469         2.1869
        0.46303       0.925004       0.781124       0.376439       0.163938         2.2465
       0.478131       0.935178       0.799926       0.394765       0.173332         2.3032
       0.493232       0.944211       0.817524       0.412857       0.182667        2.35726
       0.508333       0.947152       0.824368       0.422737       0.189302        2.38356
       0.523434       0.945775       0.823149       0.426006       0.193743        2.38867
       0.538535        0.94439       0.821933       0.429193       0.198156        2.39367
       0.553636       0.942987        0.82072         0.4323       0.202512        2.39852
       0.568737        0.94159       0.819512        0.43533       0.206823        2.40326
       0.583838       0.940188       0.818307       0.438285       0.211089        2.40787
       0.598939       0.938054       0.817107       0.441166       0.215307        2.41163
        0.61404       0.938299       0.817035       0.439668       0.213574        2.40858
       0.629141       0.938673       0.817043       0.437822       0.211383        2.40492
       0.644242       0.939701       0.817045       0.435954       0.209182        2.40188
       0.659343       0.940047        0.81704       0.434064       0.206971        2.39812
       0.674444        0.94039        0.81703       0.432151       0.204751        2.39432
       0.689545       0.940732       0.817013       0.430217       0.202521        2.39048
       0.704646       0.943997       0.822788       0.434798       0.204035        2.40562
       0.719747       0.953052       0.840806       0.453984       0.213943        2.46178
       0.734848        0.96095        0.85764        0.47305       0.223801        2.51544
       0.749949        0.96782       0.873324       0.490995       0.233637        2.56578
       0.765051       0.973721       0.887911       0.510959       0.243478        2.61607
       0.780152       0.978767       0.901417       0.529857       0.253351        2.66339
       0.795253       0.983042       0.913869       0.548745       0.263283        2.70894
       0.810354       0.984747       0.918297        0.55122       0.260865        2.71513
       0.825455       0.985467       0.919332       0.545951       0.252617        2.70337
       0.840556       0.986161       0.920333       0.540413       0.244206        2.69111
       0.855657       0.986831       0.921296       0.534591       0.235611        2.67833
       0.870758       0.987474       0.922214       0.528471       0.226858        2.66502
       0.885859       0.988091       0.923077       0.522039       0.218009        2.65122
        0.90096       0.988762       0.924242       0.516086       0.209595        2.63869
       0.916061       0.990493       0.930419       0.521977       0.208528        2.65142
       0.931162       0.992022       0.936444       0.527933       0.207445        2.66384
       0.946263       0.993435       0.942169       0.534133       0.206351        2.67609
       0.961364       0.994614        0.94771       0.540528       0.205252         2.6881
       0.976465        0.99558        0.95288       0.547315       0.204156        2.69993
       0.991566        1.09446        0.95777       0.554146       0.203072        2.80945
        1.00667       0.996841       0.959719       0.551867         0.1969        2.70533
        1.02177       0.996666       0.957831       0.537323       0.184226        2.67605
        1.03687       0.996533       0.955809       0.522013        0.17159        2.64594
        1.05197       0.996257       0.953328       0.505912        0.15905        2.61455
        1.06707       0.996072       0.950765       0.488996       0.146635        2.58247
        1.08217       0.996085       0.948118       0.471257       0.134407        2.54987
        1.09727       0.995875       0.944877       0.452682       0.122426        2.51586
        1.11237       0.996257       0.946992        0.44979       0.117731        2.51077
        1.12747       0.996759       0.950232       0.450501       0.114645        2.51214
        1.14258       0.997208       0.953359       0.451251        0.11161        2.51343
        1.15768       0.997597       0.956337       0.452045       0.108635        2.51461
        1.17278       0.998066       0.959283       0.452246       0.105729        2.51532
        1.18788       0.998925       0.962579       0.453771         0.1029        2.51817
        1.20298       0.998613       0.965056       0.460189       0.103321        2.52718
        1.21808       0.997241       0.969942       0.488266       0.117029        2.57248
        1.23318       0.999057        0.97395       0.515156       0.131314        2.61948
        1.24828       0.999229       0.977414       0.540843       0.146096        2.66358
        1.26338       0.999367       0.980354       0.565312       0.161307        2.70634
        1.27848       0.999476       0.982857       0.588567       0.176871        2.74777
        1.29359       0.999565       0.985008       0.610629       0.192742        2.78794
        1.30869       0.999246       0.980607        0.60102       0.199023         2.7799
        1.32379       0.997968        0.96831       0.570376       0.199268        2.73592
        1.33889       0.995446       0.951778        0.54229        0.20031        2.68982
        1.35399       0.990903       0.931136       0.516819        0.20166        2.64052
        1.36909       0.983826       0.907373       0.493756        0.20292        2.58787
        1.38419       0.973795       0.881046       0.472869       0.203955        2.53167
        1.39929       0.960725       0.853069       0.453802       0.204633        2.47223
        1.41439       0.956624        0.84373        0.44222       0.198196        2.44077
        1.42949       0.952776       0.834932       0.430816       0.191411        2.40993
         1.4446       0.948612       0.825696       0.419255       0.184612        2.37818
         1.4597       0.944109          0.816       0.407532       0.177799        2.34544
         1.4748       0.939221       0.805821       0.395643       0.170972        2.31166
         1.4899       0.933946       0.795122       0.383584       0.164132        2.27678
          1.505       0.930174       0.787663        0.37542       0.159549         2.2528
         1.5201       0.930174       0.787663        0.37542       0.159549         2.2528
         1.5352       0.930174       0.787663        0.37542       0.159549         2.2528
         1.5503       0.930174       0.787663        0.37542       0.159549         2.2528
         1.5654       0.930174       0.787663        0.37542       0.159549         2.2528
        1.58051       0.930174       0.787663        0.37542       0.159549         2.2528
        1.59561       0.930174       0.787663        0.37542       0.159549         2.2528
        1.61071       0.930174       0.787663        0.37542       0.159549         2.2528
        1.62581       0.930174       0.787663        0.37542       0.159549         2.2528
        1.64091       0.930174       0.787663        0.37542       0.159549         2.2528
        1.65601       0.930174       0.787663        0.37542       0.159549         2.2528
        1.67111       0.930174       0.787663        0.37542       0.159549         2.2528
        1.68621       0.930174       0.787663        0.37542       0.159549         2.2528
        1.70131       0.930174       0.787663        0.37542       0.159549         2.2528
        1.71641       0.930174       0.787663        0.37542       0.159549         2.2528
        1.73152       0.930174       0.787663        0.37542       0.159549         2.2528
