           IM.1         mean_x        sd_ln_x
           0.01    2.76647e-15        6.63827
       0.025101    3.90803e-07           5.03
       0.040202    0.000906385        4.18981
       0.055303      0.0842471        3.60999
       0.070404        1.72364        3.16855
      0.0855051        14.7709        2.81936
       0.100606          70.47        2.54661
       0.115707        131.407        2.43104
       0.130808        225.786        2.32819
       0.145909        363.004        2.23618
        0.16101         552.49         2.1535
       0.176111        803.453        2.07883
       0.191212        1124.05        2.01117
       0.206313        1620.42        1.93836
       0.221414        2425.36        1.85939
       0.236515        3456.11        1.78965
       0.251616        4729.97        1.72713
       0.266717        6255.48        1.67026
       0.281818        8039.77        1.61817
       0.296919        10078.7        1.56982
        0.31202        11916.1        1.53232
       0.327121        13782.3        1.49883
       0.342222        15779.5        1.46677
       0.357323        17899.6        1.43609
       0.372424        20133.4        1.40658
       0.387525        22471.3        1.37823
       0.402626        24847.7        1.35128
       0.417727        27046.8        1.32662
       0.432828        29306.8        1.30281
       0.447929        31622.3         1.2798
        0.46303        33987.3        1.25755
       0.478131        36396.1        1.23602
       0.493232        38790.7        1.21629
       0.508333        40969.5        1.19749
       0.523434        42827.5        1.18233
       0.538535        44705.2        1.16748
       0.553636        46601.1        1.15292
       0.568737        48513.7        1.13873
       0.583838        50441.7        1.12473
       0.598939        52383.6          1.111
        0.61404        51424.2        1.11742
       0.629141        50246.8        1.12544
       0.644242        49071.6        1.13357
       0.659343        47899.0        1.14181
       0.674444        46729.4        1.15008
       0.689545        45563.4        1.15853
       0.704646        45062.6        1.16297
       0.719747        46335.7        1.15303
       0.734848        47619.9        1.14312
       0.749949        48915.0        1.13334
       0.765051        50220.6        1.12368
       0.780152        51536.4        1.11415
       0.795253        52862.0        1.10473
       0.810354        51802.8        1.10791
       0.825455        49587.4         1.1222
       0.840556        47046.5        1.14119
       0.855657        44683.6         1.1576
       0.870758        42337.0        1.17443
       0.885859        40009.6        1.19174
        0.90096        37867.3        1.20801
       0.916061        38051.8        1.20551
       0.931162        38239.3        1.20311
       0.946263        38430.0        1.20058
       0.961364        38623.9        1.19804
       0.976465        38824.6        1.19541
       0.991566        39025.4        1.19289
        1.00667        39017.2        1.19179
