           IM.1         mean_x        sd_ln_x
           0.01    1.95672e-08        5.41904
       0.025101    0.000562826        4.37025
       0.040202      0.0471533        3.83026
       0.055303       0.701048        3.46002
       0.070404        4.62434        3.17572
      0.0855051        19.1475        2.94353
       0.100606        57.2866        2.75108
       0.115707        86.9238        2.67423
       0.130808        126.403        2.60328
       0.145909        177.338        2.53741
        0.16101        241.309        2.47598
       0.176111        319.788        2.41844
       0.191212        414.252        2.36433
       0.206313        544.436        2.30581
       0.221414        741.062        2.23796
       0.236515        985.918        2.17324
       0.251616        1286.39        2.11114
       0.266717        1648.32        2.05159
       0.281818        2074.58        1.99475
       0.296919        2569.75        1.94035
        0.31202        2792.07        1.91885
       0.327121        2937.32        1.90559
       0.342222        3086.67        1.89253
       0.357323         3240.2        1.87967
       0.372424        3397.98        1.86698
       0.387525         3560.1        1.85445
       0.402626        3770.61         1.8389
       0.417727        4211.66        1.80857
       0.432828        4678.46        1.77927
       0.447929        5168.42        1.75106
        0.46303        5681.53        1.72382
       0.478131        6216.82         1.6975
       0.493232        6773.26        1.67206
       0.508333        6981.96        1.66296
       0.523434        6896.76        1.66665
       0.538535        6812.12        1.67035
       0.553636        6728.04        1.67406
       0.568737        6644.53        1.67779
       0.583838        6561.57        1.68153
       0.598939        6479.19        1.68528
        0.61404        6543.11        1.68237
       0.629141        6618.46        1.67896
       0.644242        6694.22        1.67557
       0.659343         6770.4        1.67219
       0.674444        6846.99        1.66882
       0.689545        6923.99        1.66547
       0.704646        7001.56        1.66212
       0.719747        7080.29        1.65875
       0.734848        7160.02        1.65537
       0.749949        7240.72        1.65199
       0.765051        7322.45        1.64858
       0.780152        7405.13        1.64518
       0.795253        7488.75        1.64176
       0.810354        7567.64        1.63856
       0.825455        7645.26        1.63545
       0.840556        7724.13        1.63231
       0.855657        7804.67        1.62913
       0.870758        7886.79        1.62591
       0.885859        7970.55        1.62266
        0.90096        8032.28        1.62028
       0.916061        7747.17        1.63139
       0.931162         7467.0        1.64265
       0.946263        7190.97        1.65407
       0.961364        6919.93        1.66564
       0.976465        6653.77        1.67738
       0.991566        6392.75        1.68926
        1.00667        6301.35        1.69352
        1.02177        6421.63        1.68793
        1.03687        6545.02        1.68228
        1.05197        6671.65        1.67658
        1.06707        6801.65        1.67081
        1.08217        6935.08        1.66499
        1.09727        7072.19         1.6591
        1.11237        7155.02        1.65558
        1.12747        7230.58        1.65241
        1.14258        7307.88        1.64919
        1.15768        7387.74        1.64589
        1.17278        7472.67        1.64241
        1.18788        7561.09        1.63883
        1.20298        7624.09         1.6363
        1.21808         7574.7        1.63828
        1.23318        7531.61        1.64002
        1.24828        7495.26        1.64149
        1.26338        7465.67         1.6427
        1.27848        7443.31        1.64361
        1.29359        7430.04        1.64415
        1.30869        7549.77        1.63929
        1.32379        7767.69        1.63058
        1.33889        7988.33        1.62197
        1.35399        8208.74        1.61356
        1.36909        8433.96        1.60515
        1.38419        8661.65        1.59683
        1.39929        8891.76         1.5886
        1.41439        8809.91        1.59151
        1.42949        8741.49        1.59396
         1.4446        8699.39        1.59547
         1.4597        8680.45        1.59615
         1.4748        8682.92        1.59606
         1.4899        8702.73        1.59535
          1.505        8724.82        1.59455
         1.5201        8724.82        1.59455
         1.5352        8724.82        1.59455
         1.5503        8724.82        1.59455
         1.5654        8724.82        1.59455
        1.58051        8724.82        1.59455
        1.59561        8724.82        1.59455
        1.61071        8724.82        1.59455
        1.62581        8724.82        1.59455
        1.64091        8724.82        1.59455
        1.65601        8724.82        1.59455
        1.67111        8724.82        1.59455
        1.68621        8724.82        1.59455
        1.70131        8724.82        1.59455
        1.71641        8724.82        1.59455
        1.73152        8724.82        1.59455
        1.74662        8724.82        1.59455
        1.76172        8724.82        1.59455
        1.77682        8724.82        1.59455
        1.79192        8724.82        1.59455
        1.80702        8724.82        1.59455
        1.82212        8724.82        1.59455
        1.83722        8724.82        1.59455
        1.85232        8724.82        1.59455
        1.86742        8724.82        1.59455
        1.88253        8724.82        1.59455
        1.89763        8724.82        1.59455
        1.91273        8724.82        1.59455
        1.92783        8724.82        1.59455
        1.94293        8724.82        1.59455
        1.95803        8724.82        1.59455
        1.97313        8724.82        1.59455
        1.98823        8724.82        1.59455
        2.00333        8724.82        1.59455
        2.01843        8724.82        1.59455
        2.03354        8724.82        1.59455
        2.04864        8724.82        1.59455
        2.06374        8724.82        1.59455
        2.07884        8724.82        1.59455
        2.09394        8724.82        1.59455
        2.10904        8724.82        1.59455
        2.12414        8724.82        1.59455
        2.13924        8724.82        1.59455
        2.15434        8724.82        1.59455
        2.16944        8724.82        1.59455
        2.18455        8724.82        1.59455
        2.19965        8724.82        1.59455
        2.21475        8724.82        1.59455
        2.22985        8724.82        1.59455
        2.24495        8724.82        1.59455
        2.26005        8724.82        1.59455
        2.27515        8724.82        1.59455
        2.29025        8724.82        1.59455
        2.30535        8724.82        1.59455
        2.32045        8724.82        1.59455
        2.33556        8724.82        1.59455
        2.35066        8724.82        1.59455
        2.36576        8724.82        1.59455
        2.38086        8724.82        1.59455
        2.39596        8724.82        1.59455
        2.41106        8724.82        1.59455
        2.42616        8724.82        1.59455
        2.44126        8724.82        1.59455
        2.45636        8724.82        1.59455
        2.47146        8724.82        1.59455
