           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    1.26069e-09    1.03626e-13    3.32264e-22    1.84875e-28    1.26079e-09
       0.025101    2.19484e-05    2.41325e-08    6.17551e-15    5.23294e-20    2.19726e-05
       0.040202    0.000957122    4.23741e-06    1.26711e-11    5.24558e-16     0.00096136
       0.055303     0.00762515     8.9987e-05    1.66776e-09    2.35609e-13     0.00771514
       0.070404      0.0279602    0.000702156    5.74263e-08    2.29478e-11      0.0286624
      0.0855051      0.0666202     0.00305538    8.73703e-07    8.67333e-10      0.0696765
       0.100606       0.121651     0.00904357    7.40373e-06    1.61454e-08       0.130702
       0.115707       0.186286      0.0184841    2.56351e-05    7.84401e-08       0.204796
       0.130808       0.256302      0.0323823    7.05088e-05    2.89025e-07       0.288755
       0.145909       0.327329       0.050829    0.000163972    8.69281e-07       0.378323
        0.16101       0.396405      0.0735818    0.000335803    2.23871e-06       0.470325
       0.176111       0.461451       0.100088    0.000622968    5.10593e-06       0.562167
       0.191212       0.521643       0.129711     0.00106766      1.056e-05       0.652432
       0.206313       0.615623       0.195147     0.00293834    4.66046e-05       0.813755
       0.221414       0.722484       0.309618      0.0111837    0.000374132        1.04366
       0.236515        0.78837       0.412136      0.0284938     0.00171565        1.23072
       0.251616       0.829115       0.495605      0.0557434     0.00533926         1.3858
       0.266717       0.854623       0.560553      0.0911385      0.0126142        1.51893
       0.281818       0.870872       0.610008       0.131521       0.024412        1.63681
       0.296919       0.881188        0.64763       0.173731      0.0408031        1.74335
        0.31202       0.895629       0.679067       0.201258      0.0516433         1.8276
       0.327121       0.909383       0.707311        0.22497      0.0609322         1.9026
       0.342222       0.920941       0.732569       0.248448      0.0707351        1.97269
       0.357323       0.930719       0.755174       0.271551      0.0809967        2.03844
       0.372424        0.93901       0.775441       0.294193      0.0916309        2.10027
       0.387525       0.946095       0.793621        0.31635       0.102589        2.15866
       0.402626       0.952591       0.810532       0.337286       0.113031        2.21344
       0.417727       0.960068       0.828497       0.354813       0.119851        2.26323
       0.432828       0.966568       0.845247       0.372322        0.12671        2.31085
       0.447929       0.972172       0.860833       0.389823       0.133616        2.35644
        0.46303       0.976986       0.875301       0.407325       0.140577        2.40019
       0.478131       0.981099       0.888696       0.423851         0.1476        2.44125
       0.493232       0.984546       0.900968       0.442355       0.154696        2.48257
       0.508333       0.985201       0.904472       0.452509       0.161672        2.50385
       0.523434       0.983833       0.901395        0.45654       0.168468        2.51024
       0.538535       0.982392       0.898286       0.460408       0.175221        2.51631
       0.553636        0.98088       0.895161       0.464095       0.181913        2.52205
       0.568737       0.979301       0.892035       0.467655       0.188495        2.52749
       0.583838       0.977655       0.888912        0.47107       0.195034        2.53267
       0.598939       0.975947       0.885797       0.474347       0.201485        2.53758
        0.61404       0.977244       0.888644       0.474625       0.199261        2.53977
       0.629141       0.978719       0.891939       0.474685       0.196355         2.5417
       0.644242       0.980142       0.895231       0.474749       0.193416        2.54354
       0.659343       0.981509       0.898515       0.474816       0.190486        2.54533
       0.674444       0.982821       0.901789       0.474888       0.187487        2.54698
       0.689545       0.984076        0.90505        0.47499       0.184459        2.54857
       0.704646       0.984304       0.905502       0.474026        0.18299        2.54682
       0.719747       0.982223       0.899601       0.470757       0.185057        2.53764
       0.734848       0.979978        0.89361       0.467614       0.187088        2.52829
       0.749949       0.977568       0.887544       0.464566       0.189043        2.51872
       0.765051       0.974995       0.881416        0.46161       0.190995        2.50902
       0.780152       0.972263       0.875237        0.45874       0.192905        2.49915
       0.795253       0.969375        0.86902       0.455952       0.194761        2.48911
       0.810354       0.973877       0.877966       0.462239       0.194547        2.50863
       0.825455       0.980731       0.896821       0.475898       0.193219        2.54667
       0.840556       0.986306       0.913323       0.489372       0.191778        2.58078
       0.855657       0.990656       0.928646       0.503749       0.190189        2.61324
       0.870758         0.9939       0.942807       0.518978       0.188557        2.64424
       0.885859       0.996222       0.955218       0.535609       0.186986        2.67403
        0.90096       0.997776       0.965287       0.552099       0.185893        2.70106
       0.916061       0.997529       0.963803       0.552948       0.189899        2.70418
       0.931162       0.997266       0.962281       0.553764       0.193896        2.70721
       0.946263       0.996987       0.960762       0.554547       0.197881        2.71018
       0.961364       0.996692       0.959176       0.555298       0.201829          2.713
       0.976465       0.996333       0.957487       0.556018       0.205777        2.71561
       0.991566       0.996009       0.955842       0.556708       0.209701        2.71826
        1.00667       0.995615       0.953213       0.549175       0.205717        2.70372
        1.02177       0.995106       0.949039       0.530652       0.191773        2.66657
        1.03687       0.994397        0.94425       0.511062       0.177895         2.6276
        1.05197       0.993703       0.938975       0.490781        0.16415        2.58761
        1.06707       0.992895       0.933022       0.469604       0.150545        2.54607
        1.08217        0.99205       0.926399         0.4477        0.13716        2.50331
        1.09727       0.990914       0.918748       0.424713       0.124054        2.45843
        1.11237       0.990676       0.916243       0.413841       0.117083        2.43784
        1.12747       0.990627       0.914922       0.405584       0.111482        2.42261
