              t           Rate
         0.0001      0.0357302
         0.0049      0.0254658
         0.0097      0.0238791
         0.0145      0.0229722
         0.0193      0.0223377
         0.0241      0.0218507
         0.0289       0.021456
         0.0337      0.0211246
         0.0385       0.020839
         0.0433      0.0205883
         0.0481      0.0203649
         0.0529      0.0201634
         0.0577      0.0199801
         0.0625      0.0198119
         0.0673      0.0196565
         0.0721      0.0195121
         0.0769      0.0193773
         0.0817      0.0192504
         0.0865      0.0191314
         0.0913      0.0190282
         0.0961      0.0189217
         0.1009      0.0188205
         0.1057      0.0187241
         0.1105      0.0186321
         0.1153      0.0185441
         0.1201      0.0184598
         0.1249      0.0183788
         0.1297      0.0184955
         0.1345      0.0182259
         0.1393      0.0181536
         0.1441      0.0180838
         0.1489      0.0180163
         0.1537       0.017951
         0.1585      0.0178877
         0.1633      0.0178263
         0.1681      0.0177667
         0.1729      0.0177088
         0.1777      0.0176526
         0.1825      0.0175978
         0.1873      0.0175445
         0.1921      0.0174926
         0.1969      0.0174419
         0.2017      0.0173925
         0.2065      0.0174012
         0.2113      0.0173469
         0.2161      0.0172452
         0.2209      0.0172002
         0.2257      0.0171562
         0.2305      0.0171131
         0.2353      0.0170709
         0.2401      0.0170296
         0.2449      0.0169899
         0.2497      0.0169502
         0.2545      0.0169112
         0.2593       0.016873
         0.2641      0.0168354
         0.2689      0.0167986
         0.2737      0.0167636
         0.2785       0.016728
         0.2833       0.016693
         0.2881      0.0166587
         0.2929      0.0166249
         0.2977      0.0165916
         0.3025      0.0165589
         0.3073      0.0165267
         0.3121       0.016495
         0.3169      0.0164638
         0.3217       0.016433
         0.3265      0.0164027
         0.3313      0.0163729
         0.3361      0.0163435
         0.3409      0.0163145
         0.3457      0.0162859
         0.3505      0.0162577
         0.3553      0.0162298
         0.3601      0.0162024
         0.3649      0.0161753
         0.3697      0.0161486
         0.3745      0.0161222
         0.3793      0.0160961
         0.3841      0.0160704
         0.3889       0.016045
         0.3937      0.0160199
         0.3985      0.0159951
         0.4033      0.0159706
         0.4081      0.0159464
         0.4129      0.0159225
         0.4177      0.0158987
         0.4225      0.0158753
         0.4273      0.0158522
         0.4321      0.0158294
         0.4369      0.0158068
         0.4417      0.0157844
         0.4465      0.0157623
         0.4513      0.0157404
         0.4561      0.0157188
         0.4609      0.0156973
         0.4657      0.0156761
         0.4705      0.0156551
         0.4753      0.0156344
         0.4801      0.0156138
         0.4849      0.0155934
         0.4897      0.0155733
         0.4945      0.0155533
         0.4993      0.0155335
         0.5041      0.0155139
         0.5089      0.0154945
         0.5137      0.0154753
         0.5185      0.0154563
         0.5233      0.0154374
         0.5281      0.0154187
         0.5329      0.0154002
         0.5377      0.0153818
         0.5425      0.0153636
         0.5473      0.0153456
         0.5521      0.0153277
         0.5569        0.01531
         0.5617      0.0152924
         0.5665       0.015275
         0.5713      0.0152577
         0.5761      0.0152405
         0.5809      0.0152235
         0.5857      0.0152067
         0.5905      0.0151899
         0.5953      0.0151734
         0.6001      0.0151569
         0.6049      0.0151406
         0.6097      0.0151244
