           IM.1         mean_x        sd_ln_x
           0.01    0.000202218      0.0291983
       0.025101    0.000508736      0.0732907
       0.040202    0.000818229       0.117383
       0.055303     0.00113252       0.161476
       0.070404     0.00145348       0.205568
      0.0855051     0.00178304        0.24966
       0.100606     0.00212402       0.292079
       0.115707     0.00248994       0.294476
       0.130808     0.00285639       0.296873
       0.145909     0.00322338        0.29927
        0.16101     0.00359091       0.301667
       0.176111     0.00395899       0.304064
       0.191212     0.00432763       0.306461
       0.206313     0.00504637       0.333723
       0.221414      0.0063019       0.395597
       0.236515      0.0076413       0.457472
       0.251616     0.00908254       0.519346
       0.266717      0.0106457       0.581221
       0.281818      0.0123534       0.643095
       0.296919      0.0142316       0.704969
        0.31202      0.0155539       0.718246
       0.327121      0.0167054       0.719068
       0.342222      0.0178583       0.719889
       0.357323      0.0190126        0.72071
       0.372424      0.0201682       0.721532
       0.387525      0.0213252       0.722353
       0.402626      0.0224217        0.72009
       0.417727      0.0232151       0.703173
       0.432828      0.0239931       0.686257
       0.447929      0.0247569       0.669341
        0.46303      0.0255075       0.652424
       0.478131      0.0262458       0.635508
       0.493232      0.0269728       0.618592
       0.508333      0.0275842       0.622378
       0.523434      0.0281241       0.642976
       0.538535      0.0286856       0.663575
       0.553636      0.0292696       0.684173
       0.568737      0.0298769       0.704772
       0.583838      0.0305086        0.72537
       0.598939      0.0311657       0.745968
        0.61404      0.0309296       0.733988
       0.629141      0.0306339       0.719547
       0.644242      0.0303474       0.705106
       0.659343      0.0300697       0.690665
       0.674444      0.0298009       0.676224
       0.689545      0.0295405       0.661783
       0.704646      0.0294123       0.657929
       0.719747      0.0295724       0.677894
       0.734848      0.0297434       0.697858
       0.749949      0.0299254       0.717823
       0.765051      0.0301185       0.737788
       0.780152       0.030323       0.757753
       0.795253      0.0305389       0.777718
       0.810354      0.0304795       0.749976
       0.825455       0.030329       0.700359
       0.840556      0.0302253       0.650741
       0.855657      0.0301697       0.601124
       0.870758      0.0301634       0.551507
       0.885859      0.0302078        0.50189
        0.90096      0.0303125       0.456222
       0.916061      0.0305675       0.468749
       0.931162      0.0308292       0.481277
       0.946263      0.0310979       0.493804
       0.961364      0.0313736       0.506331
       0.976465      0.0316565       0.518859
       0.991566      0.0319467       0.531386
        1.00667      0.0316128       0.536819
        1.02177      0.0304851       0.533278
        1.03687       0.029362       0.529737
        1.05197      0.0282433       0.526196
        1.06707       0.027129       0.522655
        1.08217      0.0260191       0.519114
        1.09727      0.0249135       0.515573
        1.11237      0.0243587       0.508435
        1.12747      0.0239288       0.500504
        1.14258      0.0235035       0.492573
        1.15768      0.0230826       0.484642
        1.17278      0.0226661       0.476711
        1.18788      0.0222538        0.46878
        1.20298      0.0221711       0.458025
        1.21808      0.0234045       0.435781
        1.23318      0.0246235       0.413537
        1.24828      0.0258303       0.391294
        1.26338       0.027027        0.36905
        1.27848      0.0282157       0.346806
        1.29359      0.0293983       0.324563
        1.30869       0.029754       0.333505
        1.32379      0.0295183       0.365474
        1.33889      0.0293036       0.397443
        1.35399      0.0291088       0.429412
        1.36909      0.0289333       0.461381
        1.38419      0.0287761        0.49335
        1.39929      0.0286365       0.525319
        1.41439       0.028258       0.493226
        1.42949      0.0279058       0.457986
         1.4446      0.0275918       0.422746
         1.4597      0.0273147       0.387506
         1.4748      0.0270735       0.352266
         1.4899      0.0268674       0.317026
          1.505      0.0267486       0.293455
         1.5201      0.0267486       0.293455
         1.5352      0.0267486       0.293455
         1.5503      0.0267486       0.293455
         1.5654      0.0267486       0.293455
        1.58051      0.0267486       0.293455
        1.59561      0.0267486       0.293455
        1.61071      0.0267486       0.293455
        1.62581      0.0267486       0.293455
        1.64091      0.0267486       0.293455
        1.65601      0.0267486       0.293455
        1.67111      0.0267486       0.293455
        1.68621      0.0267486       0.293455
        1.70131      0.0267486       0.293455
        1.71641      0.0267486       0.293455
        1.73152      0.0267486       0.293455
        1.74662      0.0267486       0.293455
        1.76172      0.0267486       0.293455
        1.77682      0.0267486       0.293455
        1.79192      0.0267486       0.293455
        1.80702      0.0267486       0.293455
        1.82212      0.0267486       0.293455
        1.83722      0.0267486       0.293455
        1.85232      0.0267486       0.293455
        1.86742      0.0267486       0.293455
        1.88253      0.0267486       0.293455
        1.89763      0.0267486       0.293455
        1.91273      0.0267486       0.293455
