           IM.1         mean_x        sd_ln_x
           0.01     0.00149518         3.8146
       0.025101        1.25652        2.83341
       0.040202        18.2206        2.38049
       0.055303        85.2363         2.1142
       0.070404        241.355        1.94132
      0.0855051        520.042        1.82319
       0.100606        943.075        1.74029
       0.115707        1349.53        1.67523
       0.130808        1820.63        1.62047
       0.145909        2346.34        1.57463
        0.16101        2921.92        1.53516
       0.176111        3541.91        1.50067
       0.191212        4201.48         1.4701
       0.206313        5282.72        1.43239
       0.221414        7035.68        1.38789
       0.236515        8937.73        1.34996
       0.251616        10950.3        1.31688
       0.266717        13063.4          1.286
       0.281818        15228.9        1.25804
       0.296919        17428.1        1.23206
        0.31202        19251.3        1.20807
       0.327121        20965.8        1.18583
       0.342222        22668.4          1.165
       0.357323        24353.8        1.14548
       0.372424        26020.4         1.1271
       0.387525        27666.4        1.10709
       0.402626        29130.6        1.09444
       0.417727        29827.5        1.08503
       0.432828        30526.5        1.07582
       0.447929        31228.8        1.06676
        0.46303        31933.5         1.0579
       0.478131        32641.1        1.04922
       0.493232        33352.3        1.04073
       0.508333        33876.9        1.03608
       0.523434        34246.3        1.03446
       0.538535        34613.6        1.03283
       0.553636        34978.5        1.03121
       0.568737        35341.0        1.02959
       0.583838        35701.0        1.02798
       0.598939        36058.1        1.02637
        0.61404        36886.7        1.01846
       0.629141        37748.3        1.01027
       0.644242        38607.0        1.00226
       0.659343        39463.1       0.994441
       0.674444        40316.6       0.986641
       0.689545        41167.7       0.979134
       0.704646        41970.3       0.972904
       0.719747        42662.6       0.968612
       0.734848        43345.3       0.964388
       0.749949        44017.7       0.960244
       0.765051        44679.9       0.956181
       0.780152        45331.2       0.952209
       0.795253        45972.5       0.948306
       0.810354        46287.6       0.944733
       0.825455        46469.5       0.941126
       0.840556        46676.7       0.937108
       0.855657        46876.5       0.933461
       0.870758        47086.9       0.929858
       0.885859        47303.5       0.926318
        0.90096        47531.8       0.923082
       0.916061        47799.4       0.923207
       0.931162        48064.8        0.92339
       0.946263        48324.5       0.923644
       0.961364        48583.6       0.923919
       0.976465        48837.8        0.92423
       0.991566        49084.7       0.924597
        1.00667        48566.2       0.928565
        1.02177        47038.4       0.937364
        1.03687        45426.8       0.947036
        1.05197        43764.8       0.956839
        1.06707        42040.4       0.967121
        1.08217        40292.6       0.976984
        1.09727        38461.7       0.987946
        1.11237        38645.3       0.988357
        1.12747        39274.7         0.9864
        1.14258        39897.5       0.984151
        1.15768        40512.4         0.9823
        1.17278        41116.9       0.980463
        1.18788        41710.5       0.978621
        1.20298        42344.6       0.975627
        1.21808        43186.2       0.968029
        1.23318        44027.1       0.960734
        1.24828        44867.4       0.953466
        1.26338        45693.5       0.946654
        1.27848        46546.1       0.939363
        1.29359        47384.3       0.932526
        1.30869        48529.0       0.924802
        1.32379        49867.6       0.916615
        1.33889        51165.8       0.908724
        1.35399        52423.4       0.901135
        1.36909        53641.0       0.893836
        1.38419        56108.5       0.860197
        1.39929        55826.2       0.882739
        1.41439        54868.1       0.886214
        1.42949        53620.1       0.893298
         1.4446        52320.6       0.900712
         1.4597        50968.3       0.908479
         1.4748        49563.5        0.91658
         1.4899        48108.2       0.925015
          1.505        47106.7       0.930879
         1.5201        47106.7       0.930879
         1.5352        47106.7       0.930879
         1.5503        47106.7       0.930879
         1.5654        47106.7       0.930879
        1.58051        47106.7       0.930879
        1.59561        47106.7       0.930879
        1.61071        47106.7       0.930879
        1.62581        47106.7       0.930879
        1.64091        47106.7       0.930879
        1.65601        47106.7       0.930879
        1.67111        47106.7       0.930879
        1.68621        47106.7       0.930879
        1.70131        47106.7       0.930879
        1.71641        47106.7       0.930879
        1.73152        47106.7       0.930879
        1.74662        47106.7       0.930879
        1.76172        47106.7       0.930879
        1.77682        47106.7       0.930879
        1.79192        47106.7       0.930879
        1.80702        47106.7       0.930879
        1.82212        47106.7       0.930879
        1.83722        47106.7       0.930879
        1.85232        47106.7       0.930879
        1.86742        47106.7       0.930879
        1.88253        47106.7       0.930879
        1.89763        47106.7       0.930879
        1.91273        47106.7       0.930879
        1.92783        47106.7       0.930879
        1.94293        47106.7       0.930879
        1.95803        47106.7       0.930879
        1.97313        47106.7       0.930879
        1.98823        47106.7       0.930879
        2.00333        47106.7       0.930879
        2.01843        47106.7       0.930879
        2.03354        47106.7       0.930879
        2.04864        47106.7       0.930879
        2.06374        47106.7       0.930879
        2.07884        47106.7       0.930879
        2.09394        47106.7       0.930879
        2.10904        47106.7       0.930879
        2.12414        47106.7       0.930879
        2.13924        47106.7       0.930879
        2.15434        47106.7       0.930879
        2.16944        47106.7       0.930879
        2.18455        47106.7       0.930879
        2.19965        47106.7       0.930879
        2.21475        47106.7       0.930879
        2.22985        47106.7       0.930879
        2.24495        47106.7       0.930879
        2.26005        47106.7       0.930879
        2.27515        47106.7       0.930879
        2.29025        47106.7       0.930879
        2.30535        47106.7       0.930879
        2.32045        47106.7       0.930879
        2.33556        47106.7       0.930879
        2.35066        47106.7       0.930879
        2.36576        47106.7       0.930879
        2.38086        47106.7       0.930879
        2.39596        47106.7       0.930879
        2.41106        47106.7       0.930879
        2.42616        47106.7       0.930879
        2.44126        47106.7       0.930879
        2.45636        47106.7       0.930879
        2.47146        47106.7       0.930879
        2.48657        47106.7       0.930879
        2.50167        47106.7       0.930879
        2.51677        47106.7       0.930879
        2.53187        47106.7       0.930879
        2.54697        47106.7       0.930879
        2.56207        47106.7       0.930879
        2.57717        47106.7       0.930879
        2.59227        47106.7       0.930879
        2.60737        47106.7       0.930879
        2.62247        47106.7       0.930879
        2.63758        47106.7       0.930879
        2.65268        47106.7       0.930879
        2.66778        47106.7       0.930879
        2.68288        47106.7       0.930879
        2.69798        47106.7       0.930879
        2.71308        47106.7       0.930879
        2.72818        47106.7       0.930879
        2.74328        47106.7       0.930879
        2.75838        47106.7       0.930879
        2.77348        47106.7       0.930879
        2.78859        47106.7       0.930879
        2.80369        47106.7       0.930879
        2.81879        47106.7       0.930879
        2.83389        47106.7       0.930879
        2.84899        47106.7       0.930879
        2.86409        47106.7       0.930879
        2.87919        47106.7       0.930879
        2.89429        47106.7       0.930879
        2.90939        47106.7       0.930879
        2.92449        47106.7       0.930879
         2.9396        47106.7       0.930879
         2.9547        47106.7       0.930879
         2.9698        47106.7       0.930879
         2.9849        47106.7       0.930879
            3.0        47106.7       0.930879
