              t           Rate
         0.0001      0.0389266
         0.0049      0.0288863
         0.0097      0.0272968
         0.0145      0.0263915
         0.0193      0.0257511
         0.0241      0.0252592
         0.0289      0.0248603
         0.0337      0.0245253
         0.0385      0.0242367
         0.0433      0.0239834
         0.0481      0.0237577
         0.0529      0.0235545
         0.0577      0.0233695
         0.0625      0.0231999
         0.0673      0.0230434
         0.0721      0.0229004
         0.0769      0.0227646
         0.0817      0.0226374
         0.0865      0.0225177
         0.0913      0.0224031
         0.0961      0.0222963
         0.1009      0.0221948
         0.1057      0.0220983
         0.1105      0.0220062
         0.1153      0.0219182
         0.1201      0.0218339
         0.1249      0.0217531
         0.1297      0.0216753
         0.1345      0.0216006
         0.1393      0.0215285
         0.1441       0.021459
         0.1489      0.0213918
         0.1537      0.0213268
         0.1585       0.021264
         0.1633       0.021203
         0.1681      0.0211439
         0.1729      0.0210865
         0.1777      0.0210307
         0.1825      0.0209765
         0.1873      0.0209237
         0.1921      0.0208723
         0.1969      0.0208222
         0.2017      0.0207734
         0.2065      0.0207258
         0.2113      0.0206792
         0.2161      0.0206338
         0.2209      0.0205894
         0.2257       0.020546
         0.2305      0.0205035
         0.2353      0.0204619
         0.2401      0.0204212
         0.2449      0.0203814
         0.2497      0.0203423
         0.2545       0.020304
         0.2593      0.0202664
         0.2641      0.0202296
         0.2689      0.0201934
         0.2737      0.0201579
         0.2785      0.0201231
         0.2833      0.0200888
         0.2881      0.0200551
         0.2929      0.0200221
         0.2977      0.0199895
         0.3025      0.0199575
         0.3073      0.0199261
         0.3121      0.0198951
         0.3169      0.0198646
         0.3217      0.0198346
         0.3265       0.019805
         0.3313      0.0197759
         0.3361      0.0197472
         0.3409       0.019719
         0.3457      0.0196911
         0.3505      0.0196637
         0.3553      0.0196366
         0.3601      0.0196099
         0.3649      0.0195836
         0.3697      0.0195576
         0.3745      0.0195319
         0.3793      0.0195066
         0.3841      0.0194817
         0.3889       0.019457
         0.3937      0.0194327
         0.3985      0.0194086
         0.4033      0.0193849
         0.4081      0.0193614
         0.4129      0.0193383
         0.4177      0.0193154
         0.4225      0.0192927
         0.4273      0.0192704
         0.4321      0.0192483
         0.4369      0.0192264
         0.4417      0.0192048
         0.4465       0.019183
         0.4513      0.0191619
         0.4561       0.019141
         0.4609      0.0191203
         0.4657      0.0190998
         0.4705      0.0190796
         0.4753      0.0190596
         0.4801      0.0190489
         0.4849      0.0190293
         0.4897      0.0190099
         0.4945      0.0189906
         0.4993      0.0189716
         0.5041      0.0189527
         0.5089      0.0189913
         0.5137      0.0189156
         0.5185      0.0188973
         0.5233      0.0188791
         0.5281      0.0188612
         0.5329      0.0188434
         0.5377      0.0188257
         0.5425      0.0187993
         0.5473       0.018782
         0.5521      0.0187649
         0.5569      0.0187479
         0.5617       0.018731
         0.5665      0.0187143
         0.5713      0.0186656
         0.5761      0.0186814
         0.5809      0.0186651
         0.5857       0.018649
         0.5905       0.018633
         0.5953      0.0186171
         0.6001      0.0186014
         0.6049      0.0185858
         0.6097      0.0185703
         0.6145       0.018555
         0.6193      0.0185398
         0.6241      0.0185247
         0.6289      0.0185097
         0.6337      0.0184948
         0.6385        0.01848
         0.6433      0.0184654
         0.6481      0.0184509
         0.6529      0.0184364
         0.6577      0.0184221
         0.6625      0.0184079
         0.6673      0.0183938
         0.6721      0.0183798
         0.6769      0.0183659
         0.6817      0.0183521
         0.6865      0.0183384
         0.6913      0.0183248
         0.6961      0.0183113
         0.7009      0.0182979
         0.7057      0.0182846
         0.7105      0.0182714
         0.7153      0.0182582
         0.7201      0.0182452
         0.7249      0.0182322
         0.7297      0.0182194
         0.7345      0.0182066
         0.7393      0.0181939
         0.7441      0.0181813
         0.7489      0.0181687
         0.7537      0.0181563
         0.7585      0.0181439
         0.7633      0.0181316
         0.7681      0.0181194
         0.7729      0.0181073
         0.7777      0.0180952
         0.7825      0.0180833
         0.7873      0.0180714
         0.7921      0.0180595
         0.7969      0.0180478
         0.8017      0.0180361
         0.8065      0.0180245
         0.8113      0.0180129
         0.8161      0.0180015
         0.8209      0.0179901
         0.8257      0.0179787
         0.8305      0.0179674
         0.8353      0.0179562
         0.8401      0.0179451
         0.8449       0.017934
         0.8497       0.017923
         0.8545      0.0179121
         0.8593      0.0179012
         0.8641      0.0178904
         0.8689      0.0178796
         0.8737      0.0178689
         0.8785      0.0178583
         0.8833      0.0178477
         0.8881      0.0178372
         0.8929      0.0178267
         0.8977      0.0178163
         0.9025      0.0178059
         0.9073      0.0177956
         0.9121      0.0177854
         0.9169      0.0177752
         0.9217      0.0177651
         0.9265       0.017755
         0.9313       0.017745
         0.9361       0.017735
         0.9409      0.0177251
         0.9457      0.0177152
         0.9505      0.0177054
         0.9553      0.0176956
         0.9601      0.0176859
         0.9649      0.0176763
         0.9697      0.0176666
         0.9745      0.0176571
         0.9793      0.0176475
         0.9841      0.0176381
         0.9889      0.0176286
         0.9937      0.0176193
         0.9985      0.0176099
         1.0033      0.0176006
         1.0081      0.0175914
         1.0129      0.0175822
         1.0177       0.017573
         1.0225      0.0175639
         1.0273      0.0175548
         1.0321      0.0175458
         1.0369      0.0175368
         1.0417      0.0175279
         1.0465       0.017519
         1.0513      0.0175101
         1.0561      0.0175013
         1.0609      0.0174925
         1.0657      0.0174838
         1.0705      0.0174751
         1.0753      0.0174665
         1.0801      0.0174578
         1.0849      0.0174493
         1.0897      0.0174407
         1.0945      0.0174322
         1.0993      0.0174238
         1.1041      0.0174153
         1.1089      0.0174069
         1.1137      0.0173986
         1.1185      0.0173903
         1.1233       0.017382
         1.1281      0.0173737
         1.1329      0.0173655
         1.1377      0.0173574
         1.1425      0.0173492
         1.1473      0.0173411
         1.1521      0.0173331
         1.1569       0.017325
         1.1617       0.017317
         1.1665       0.017309
         1.1713      0.0173011
         1.1761      0.0172932
         1.1809      0.0172853
         1.1857      0.0172775
         1.1905      0.0172697
         1.1953      0.0172619
         1.2001      0.0172542
