           IM.1            DS1          E(DS)
         1.4899       0.423448       0.423448
          1.505       0.425424       0.425424
         1.5201       0.425424       0.425424
         1.5352       0.425424       0.425424
         1.5503       0.425424       0.425424
         1.5654       0.425424       0.425424
        1.58051       0.425424       0.425424
        1.59561       0.425424       0.425424
        1.61071       0.425424       0.425424
        1.62581       0.425424       0.425424
        1.64091       0.425424       0.425424
        1.65601       0.425424       0.425424
        1.67111       0.425424       0.425424
        1.68621       0.425424       0.425424
        1.70131       0.425424       0.425424
        1.71641       0.425424       0.425424
        1.73152       0.425424       0.425424
        1.74662       0.425424       0.425424
        1.76172       0.425424       0.425424
        1.77682       0.425424       0.425424
        1.79192       0.425424       0.425424
        1.80702       0.425424       0.425424
        1.82212       0.425424       0.425424
        1.83722       0.425424       0.425424
        1.85232       0.425424       0.425424
        1.86742       0.425424       0.425424
        1.88253       0.425424       0.425424
        1.89763       0.425424       0.425424
        1.91273       0.425424       0.425424
        1.92783       0.425424       0.425424
        1.94293       0.425424       0.425424
        1.95803       0.425424       0.425424
        1.97313       0.425424       0.425424
        1.98823       0.425424       0.425424
        2.00333       0.425424       0.425424
        2.01843       0.425424       0.425424
        2.03354       0.425424       0.425424
        2.04864       0.425424       0.425424
        2.06374       0.425424       0.425424
        2.07884       0.425424       0.425424
        2.09394       0.425424       0.425424
        2.10904       0.425424       0.425424
        2.12414       0.425424       0.425424
        2.13924       0.425424       0.425424
        2.15434       0.425424       0.425424
        2.16944       0.425424       0.425424
        2.18455       0.425424       0.425424
        2.19965       0.425424       0.425424
        2.21475       0.425424       0.425424
        2.22985       0.425424       0.425424
        2.24495       0.425424       0.425424
        2.26005       0.425424       0.425424
        2.27515       0.425424       0.425424
        2.29025       0.425424       0.425424
        2.30535       0.425424       0.425424
        2.32045       0.425424       0.425424
        2.33556       0.425424       0.425424
        2.35066       0.425424       0.425424
        2.36576       0.425424       0.425424
        2.38086       0.425424       0.425424
        2.39596       0.425424       0.425424
        2.41106       0.425424       0.425424
        2.42616       0.425424       0.425424
        2.44126       0.425424       0.425424
        2.45636       0.425424       0.425424
        2.47146       0.425424       0.425424
        2.48657       0.425424       0.425424
        2.50167       0.425424       0.425424
        2.51677       0.425424       0.425424
        2.53187       0.425424       0.425424
        2.54697       0.425424       0.425424
        2.56207       0.425424       0.425424
        2.57717       0.425424       0.425424
        2.59227       0.425424       0.425424
        2.60737       0.425424       0.425424
        2.62247       0.425424       0.425424
        2.63758       0.425424       0.425424
        2.65268       0.425424       0.425424
        2.66778       0.425424       0.425424
        2.68288       0.425424       0.425424
        2.69798       0.425424       0.425424
        2.71308       0.425424       0.425424
        2.72818       0.425424       0.425424
        2.74328       0.425424       0.425424
        2.75838       0.425424       0.425424
        2.77348       0.425424       0.425424
        2.78859       0.425424       0.425424
        2.80369       0.425424       0.425424
        2.81879       0.425424       0.425424
        2.83389       0.425424       0.425424
        2.84899       0.425424       0.425424
        2.86409       0.425424       0.425424
        2.87919       0.425424       0.425424
        2.89429       0.425424       0.425424
        2.90939       0.425424       0.425424
        2.92449       0.425424       0.425424
         2.9396       0.425424       0.425424
         2.9547       0.425424       0.425424
         2.9698       0.425424       0.425424
         2.9849       0.425424       0.425424
            3.0       0.425424       0.425424
