              t           Rate
         0.0001     0.00383078
         0.0049     0.00321033
         0.0097     0.00312574
         0.0145     0.00307719
         0.0193     0.00304301
         0.0241     0.00301657
         0.0289       0.002995
         0.0337     0.00297675
         0.0385     0.00296094
         0.0433     0.00294698
         0.0481     0.00293447
         0.0529     0.00292314
         0.0577     0.00291279
         0.0625     0.00290324
         0.0673     0.00289439
         0.0721     0.00288614
         0.0769      0.0028784
         0.0817     0.00287113
         0.0865     0.00286426
         0.0913     0.00285775
         0.0961     0.00285156
         0.1009     0.00284567
         0.1057     0.00284004
         0.1105     0.00283466
         0.1153     0.00282949
         0.1201     0.00282453
         0.1249     0.00281976
         0.1297     0.00281516
         0.1345     0.00281073
         0.1393     0.00280644
         0.1441     0.00280229
         0.1489     0.00279828
         0.1537     0.00279438
         0.1585      0.0027906
         0.1633     0.00278693
         0.1681     0.00278336
         0.1729     0.00277989
         0.1777     0.00277651
         0.1825     0.00277367
         0.1873     0.00277046
         0.1921     0.00276731
         0.1969     0.00276425
         0.2017     0.00276125
         0.2065     0.00275832
         0.2113     0.00275546
         0.2161     0.00275266
         0.2209     0.00274991
         0.2257     0.00274722
         0.2305     0.00274459
         0.2353     0.00274201
         0.2401     0.00273947
         0.2449     0.00273699
         0.2497     0.00273455
         0.2545     0.00273215
         0.2593      0.0027298
         0.2641     0.00272749
         0.2689     0.00272521
         0.2737     0.00272298
         0.2785     0.00272043
         0.2833     0.00271828
         0.2881     0.00271615
         0.2929     0.00271406
         0.2977     0.00271201
         0.3025     0.00270998
         0.3073     0.00270799
         0.3121     0.00270602
         0.3169     0.00270408
         0.3217     0.00270217
         0.3265     0.00270029
         0.3313     0.00269843
         0.3361      0.0026966
         0.3409     0.00269479
         0.3457     0.00269301
         0.3505     0.00269125
         0.3553     0.00268951
         0.3601      0.0026878
         0.3649      0.0026861
         0.3697     0.00268443
         0.3745     0.00268278
         0.3793     0.00268115
         0.3841     0.00267953
         0.3889     0.00267794
         0.3937     0.00267636
         0.3985     0.00267481
         0.4033     0.00267327
         0.4081     0.00267174
         0.4129     0.00267024
         0.4177     0.00266875
         0.4225     0.00266727
         0.4273     0.00266581
         0.4321     0.00266437
         0.4369     0.00266294
         0.4417     0.00266153
         0.4465     0.00266013
         0.4513     0.00265875
         0.4561     0.00265738
         0.4609     0.00265602
         0.4657     0.00265468
         0.4705     0.00265335
         0.4753     0.00265203
         0.4801     0.00265072
         0.4849     0.00264943
         0.4897     0.00264815
         0.4945     0.00264688
         0.4993     0.00264562
         0.5041     0.00264437
         0.5089     0.00264314
         0.5137     0.00264191
         0.5185      0.0026407
         0.5233     0.00263949
         0.5281      0.0026383
