           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    4.02127e-18     2.0668e-20    6.38626e-26    2.63349e-23    4.04196e-18
       0.025101    2.10088e-10    6.60841e-13    4.94315e-18    4.75995e-17    2.10749e-10
       0.040202    2.86759e-07    1.13764e-09    2.01257e-14    3.87692e-14    2.87897e-07
       0.055303    1.82166e-05    1.06399e-07    4.22497e-12    3.06299e-12     1.8323e-05
       0.070404    0.000274999    2.48687e-06    2.13788e-10    7.95585e-11    0.000277486
      0.0855051     0.00181978     2.5731e-05    4.64412e-09    1.07623e-09     0.00184552
       0.100606     0.00698647    0.000151276    5.46253e-08    9.10338e-09     0.00713781
       0.115707      0.0137608    0.000365023    1.78255e-07    2.65081e-08       0.014126
       0.130808      0.0240297    0.000769813    4.96556e-07     6.7435e-08      0.0248001
       0.145909      0.0382387     0.00146031    1.21998e-06    1.54068e-07      0.0397004
        0.16101      0.0565543     0.00254638     2.7069e-06    3.22289e-07      0.0591037
       0.176111      0.0788781     0.00414279    5.52006e-06    6.26986e-07      0.0830271
       0.191212       0.104887     0.00636417    1.04919e-05    1.14699e-06       0.111263
       0.206313       0.153169      0.0123891    3.35466e-05    3.43123e-06       0.165595
       0.221414       0.233925      0.0294238    0.000184915    1.84289e-05       0.263553
       0.236515       0.312383      0.0563219    0.000746515     7.9058e-05        0.36953
       0.251616       0.381473      0.0918059     0.00229713    0.000273572        0.47585
       0.266717       0.438987       0.132533     0.00564236    0.000780425       0.577943
       0.281818       0.485879       0.175179      0.0115753     0.00187866       0.674512
       0.296919       0.523284         0.2171      0.0206099     0.00391731       0.764911
        0.31202       0.548421       0.239537      0.0254825     0.00509196       0.818532
       0.327121       0.570482       0.257162      0.0289878     0.00592439       0.862556
       0.342222       0.591269        0.27458      0.0327029     0.00683188       0.905383
       0.357323       0.610886       0.291743       0.036619       0.007814       0.947062
       0.372424       0.629376       0.308632      0.0407268     0.00887152       0.987606
       0.387525       0.646801       0.325161      0.0450167      0.0100045        1.02698
       0.402626       0.661974       0.341554      0.0500387       0.011419        1.06498
       0.417727       0.670242       0.357946      0.0580824      0.0140526        1.10032
       0.432828       0.677607       0.373475      0.0665721      0.0170393        1.13469
       0.447929       0.684169       0.388052       0.075473      0.0203811        1.16808
        0.46303       0.690019       0.401783      0.0846966       0.024073        1.20057
       0.478131       0.695235       0.414667      0.0941714      0.0281094        1.23218
       0.493232       0.699885       0.426763       0.103842      0.0324765        1.26297
       0.508333       0.702119       0.432863       0.109039      0.0349266        1.27895
       0.523434       0.702684       0.434526       0.110516      0.0356385        1.28336
       0.538535        0.70324       0.436172       0.111995      0.0363573        1.28776
       0.553636       0.703786       0.437786       0.113471       0.037083        1.29213
       0.568737       0.704322       0.439401       0.114954      0.0378153        1.29649
       0.583838       0.704849          0.441       0.116439      0.0385544        1.30084
       0.598939       0.705366       0.442584       0.117926         0.0393        1.30518
        0.61404       0.704024       0.441795       0.118052      0.0394514        1.30332
       0.629141       0.702542        0.44083       0.118074      0.0395571          1.301
       0.644242       0.701062       0.439867       0.118094      0.0396622        1.29869
       0.659343       0.699583       0.438907       0.118114      0.0397668        1.29637
       0.674444       0.698106       0.437948       0.118132      0.0398707        1.29406
       0.689545       0.696629       0.436991       0.118148       0.039974        1.29174
       0.704646       0.697669       0.439625       0.120528      0.0411835        1.29901
       0.719747        0.70406       0.450027       0.128253      0.0449768        1.32732
       0.734848       0.710013       0.459969       0.136004      0.0489029        1.35489
