           IM.1         mean_x        sd_ln_x
           0.01      0.0194662      0.0229643
       0.025101      0.0489304      0.0576427
       0.040202      0.0785715       0.092321
       0.055303       0.108497       0.126999
       0.070404       0.138816       0.161678
      0.0855051       0.169641       0.196356
       0.100606       0.200504       0.229632
       0.115707       0.217776       0.229356
       0.130808       0.235047        0.22908
       0.145909       0.252316       0.228803
        0.16101       0.269582       0.228527
       0.176111       0.286846       0.228251
       0.191212       0.304108       0.227975
       0.206313       0.320503        0.23061
       0.221414       0.335735       0.237298
       0.236515       0.351031       0.243985
       0.251616       0.366391       0.250672
       0.266717       0.381818        0.25736
       0.281818       0.397314       0.264047
       0.296919       0.412881       0.270735
        0.31202       0.422878       0.266415
       0.327121       0.431425       0.259273
       0.342222       0.439961       0.252132
       0.357323       0.448486        0.24499
       0.372424       0.457004       0.237849
       0.387525       0.465515       0.230708
       0.402626       0.474035       0.224896
       0.417727       0.482629         0.2254
       0.432828       0.491225       0.225903
       0.447929       0.499823       0.226407
        0.46303       0.508422       0.226911
       0.478131       0.517024       0.227415
       0.493232       0.525628       0.227918
       0.508333       0.532115       0.232541
       0.523434       0.536919        0.24051
       0.538535       0.541774       0.248478
       0.553636        0.54668       0.256446
       0.568737        0.55164       0.264415
       0.583838       0.556652       0.272383
       0.598939       0.561719       0.280351
        0.61404       0.559519       0.272551
       0.629141       0.556821        0.26356
       0.644242       0.554178       0.254568
       0.659343       0.551588       0.245577
       0.674444       0.549052       0.236586
       0.689545       0.546568       0.227594
       0.704646       0.544864       0.222243
       0.719747       0.544817       0.225084
       0.734848       0.544775       0.227924
       0.749949       0.544737       0.230764
       0.765051       0.544703       0.233605
       0.780152       0.544673       0.236445
       0.795253       0.544647       0.239285
       0.810354       0.548801       0.233445
       0.825455       0.554888       0.223625
       0.840556          0.561       0.213804
       0.855657       0.567137       0.203984
       0.870758       0.573302       0.194164
       0.885859       0.579497       0.184343
        0.90096       0.585203       0.174749
       0.916061       0.583266       0.168495
       0.931162       0.581355        0.16224
       0.946263        0.57947       0.155986
       0.961364       0.577611       0.149731
       0.976465       0.575777       0.143477
       0.991566       0.573969       0.137222
        1.00667       0.574429       0.134112
        1.02177       0.577736       0.134979
        1.03687       0.581043       0.135846
        1.05197       0.584352       0.136713
        1.06707       0.587662       0.137579
        1.08217       0.590973       0.138446
        1.09727       0.594285       0.139313
        1.11237       0.595465       0.139095
        1.12747       0.596176       0.138638
        1.14258       0.596886        0.13818
        1.15768       0.597596       0.137723
        1.17278       0.598306       0.137265
        1.18788       0.599017       0.136808
        1.20298       0.601818       0.135471
        1.21808       0.613124       0.130557
        1.23318       0.624431       0.125643
        1.24828       0.635739       0.120729
        1.26338       0.647048       0.115815
        1.27848        0.65836       0.110901
        1.29359       0.669675       0.105987
        1.30869        0.67256       0.102567
        1.32379       0.669222       0.100249
        1.33889        0.66589      0.0979324
        1.35399       0.662562      0.0956153
        1.36909        0.65924      0.0932982
        1.38419       0.655922      0.0909812
        1.39929        0.65261      0.0886641
        1.41439       0.650895      0.0918436
        1.42949       0.649265      0.0952931
         1.4446       0.647641      0.0987426
         1.4597       0.646024       0.102192
         1.4748       0.644413       0.105642
         1.4899       0.642809       0.109091
          1.505        0.64174       0.111399
         1.5201        0.64174       0.111399
         1.5352        0.64174       0.111399
         1.5503        0.64174       0.111399
         1.5654        0.64174       0.111399
        1.58051        0.64174       0.111399
        1.59561        0.64174       0.111399
        1.61071        0.64174       0.111399
        1.62581        0.64174       0.111399
        1.64091        0.64174       0.111399
        1.65601        0.64174       0.111399
        1.67111        0.64174       0.111399
        1.68621        0.64174       0.111399
        1.70131        0.64174       0.111399
        1.71641        0.64174       0.111399
        1.73152        0.64174       0.111399
        1.74662        0.64174       0.111399
        1.76172        0.64174       0.111399
        1.77682        0.64174       0.111399
        1.79192        0.64174       0.111399
        1.80702        0.64174       0.111399
        1.82212        0.64174       0.111399
        1.83722        0.64174       0.111399
        1.85232        0.64174       0.111399
        1.86742        0.64174       0.111399
        1.88253        0.64174       0.111399
        1.89763        0.64174       0.111399
        1.91273        0.64174       0.111399
        1.92783        0.64174       0.111399
        1.94293        0.64174       0.111399
        1.95803        0.64174       0.111399
        1.97313        0.64174       0.111399
        1.98823        0.64174       0.111399
        2.00333        0.64174       0.111399
        2.01843        0.64174       0.111399
        2.03354        0.64174       0.111399
        2.04864        0.64174       0.111399
        2.06374        0.64174       0.111399
        2.07884        0.64174       0.111399
        2.09394        0.64174       0.111399
        2.10904        0.64174       0.111399
        2.12414        0.64174       0.111399
        2.13924        0.64174       0.111399
        2.15434        0.64174       0.111399
        2.16944        0.64174       0.111399
        2.18455        0.64174       0.111399
        2.19965        0.64174       0.111399
        2.21475        0.64174       0.111399
        2.22985        0.64174       0.111399
        2.24495        0.64174       0.111399
        2.26005        0.64174       0.111399
        2.27515        0.64174       0.111399
        2.29025        0.64174       0.111399
        2.30535        0.64174       0.111399
        2.32045        0.64174       0.111399
        2.33556        0.64174       0.111399
        2.35066        0.64174       0.111399
        2.36576        0.64174       0.111399
        2.38086        0.64174       0.111399
        2.39596        0.64174       0.111399
        2.41106        0.64174       0.111399
        2.42616        0.64174       0.111399
        2.44126        0.64174       0.111399
        2.45636        0.64174       0.111399
        2.47146        0.64174       0.111399
        2.48657        0.64174       0.111399
        2.50167        0.64174       0.111399
        2.51677        0.64174       0.111399
        2.53187        0.64174       0.111399
        2.54697        0.64174       0.111399
        2.56207        0.64174       0.111399
        2.57717        0.64174       0.111399
        2.59227        0.64174       0.111399
        2.60737        0.64174       0.111399
        2.62247        0.64174       0.111399
        2.63758        0.64174       0.111399
        2.65268        0.64174       0.111399
        2.66778        0.64174       0.111399
        2.68288        0.64174       0.111399
        2.69798        0.64174       0.111399
        2.71308        0.64174       0.111399
        2.72818        0.64174       0.111399
        2.74328        0.64174       0.111399
        2.75838        0.64174       0.111399
        2.77348        0.64174       0.111399
        2.78859        0.64174       0.111399
        2.80369        0.64174       0.111399
        2.81879        0.64174       0.111399
        2.83389        0.64174       0.111399
        2.84899        0.64174       0.111399
        2.86409        0.64174       0.111399
        2.87919        0.64174       0.111399
        2.89429        0.64174       0.111399
        2.90939        0.64174       0.111399
        2.92449        0.64174       0.111399
         2.9396        0.64174       0.111399
         2.9547        0.64174       0.111399
         2.9698        0.64174       0.111399
         2.9849        0.64174       0.111399
            3.0        0.64174       0.111399
