           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    1.54108e-06    2.94719e-09    1.53823e-12    2.17055e-16    1.54403e-06
       0.025101    0.000900697    9.71176e-06    2.95033e-08    2.48072e-11    0.000910438
       0.040202      0.0100596    0.000263292    2.01748e-06    4.40112e-09       0.010325
       0.055303      0.0374336     0.00178875    2.61259e-05    1.12715e-07      0.0392486
       0.070404      0.0853264     0.00641769    0.000155219    1.15277e-06      0.0919005
      0.0855051       0.148886      0.0160602    0.000588058    6.93071e-06       0.165541
       0.100606       0.219464      0.0315617     0.00162957    2.83581e-05       0.252683
       0.115707       0.256591      0.0409551     0.00235962    4.58654e-05       0.299951
       0.130808       0.294037      0.0516042     0.00329034     7.0842e-05       0.349002
       0.145909        0.33117      0.0634437     0.00444438    0.000105233       0.399163
        0.16101       0.367665      0.0763889     0.00584235     0.00015119       0.450047
       0.176111       0.403237       0.090347     0.00750268     0.00021108       0.501298
       0.191212       0.437687       0.105239      0.0094432    0.000287252       0.552656
       0.206313       0.474977        0.12444      0.0124396     0.00042871       0.612286
       0.221414       0.514893       0.149931      0.0173959    0.000724093       0.682945
       0.236515       0.551119       0.176667      0.0235741     0.00117623       0.752537
       0.251616       0.583681       0.204112      0.0310544     0.00184173       0.820689
       0.266717       0.612813       0.231872      0.0398463     0.00278643       0.887318
       0.281818       0.638525       0.259371      0.0499564     0.00408234       0.951934
       0.296919       0.661271       0.286406      0.0613105     0.00580464        1.01479
        0.31202       0.675632       0.297834      0.0646463     0.00615471        1.04427
       0.327121       0.688186       0.305519      0.0658003     0.00608713        1.06559
       0.342222       0.700542       0.313379       0.067024     0.00603068        1.08698
       0.357323       0.712626       0.321405      0.0683267     0.00598564        1.10834
       0.372424       0.724639       0.329658      0.0697184     0.00595401        1.12997
       0.387525       0.736301       0.338043       0.071186     0.00593738        1.15147
       0.402626       0.747177       0.347157      0.0732928     0.00603551        1.17366
       0.417727       0.756076       0.358055      0.0777736     0.00662939        1.19853
       0.432828       0.764568       0.369001      0.0823645     0.00726191         1.2232
       0.447929       0.772379       0.379718      0.0870604     0.00793406        1.24709
        0.46303       0.780162       0.390351       0.091857     0.00864679        1.27102
       0.478131       0.787564       0.400845      0.0967494     0.00940111        1.29456
       0.493232       0.794691       0.411074       0.101733      0.0101977         1.3177
       0.508333       0.799747       0.418191       0.105081      0.0107236        1.33374
       0.523434       0.803252       0.422756       0.107061      0.0110079        1.34408
       0.538535       0.806699       0.427439       0.109055      0.0112968        1.35449
       0.553636        0.81009       0.431975       0.111062      0.0115902        1.36472
       0.568737       0.813424       0.436492       0.113082      0.0118882        1.37489
       0.583838       0.816703       0.440991       0.115116      0.0121908          1.385
       0.598939       0.819927        0.44547       0.117162      0.0124979        1.39506
        0.61404        0.82153       0.448452       0.118932      0.0128369        1.40175
       0.629141       0.822993       0.451305       0.120688      0.0131845        1.40817
       0.644242       0.824433       0.454139       0.122454      0.0135389        1.41456
       0.659343       0.825851       0.456954       0.124228      0.0138995        1.42093
       0.674444       0.827247       0.459751        0.12601      0.0142674        1.42728
       0.689545       0.828621        0.46253       0.127801      0.0146423        1.43359
       0.704646       0.829581       0.464356       0.128936      0.0148749        1.43775
       0.719747       0.829652       0.464077       0.128582      0.0147748        1.43709
       0.734848       0.829723       0.463798       0.128229      0.0146754        1.43642
       0.749949       0.829792       0.463518       0.127876      0.0145768        1.43576
       0.765051       0.829861       0.463237       0.127525      0.0144788         1.4351
       0.780152       0.829747       0.462956       0.127174      0.0143815        1.43426
       0.795253       0.829803       0.462675       0.126824      0.0142849        1.43359
       0.810354       0.836975       0.472252       0.130856      0.0148119        1.45489
       0.825455       0.847288       0.486248       0.137026      0.0156528        1.48622
       0.840556       0.856816       0.500111       0.143315      0.0165301        1.51677
       0.855657       0.865825       0.513832       0.149757      0.0174458        1.54686
       0.870758       0.874326       0.527397       0.156341      0.0184033        1.57647
       0.885859       0.882348       0.540791       0.163067       0.019403        1.60561
        0.90096       0.889079       0.552352       0.168931      0.0202635        1.63063
       0.916061       0.883201       0.539293       0.160153      0.0184774        1.60112
       0.931162       0.877154       0.526072       0.151486      0.0167939        1.57151
