           IM.1            DS1            DS2          E(DS)
           0.01    8.02296e-69    5.38118e-85    8.02296e-69
       0.025101    5.41417e-50    7.12864e-62    5.41417e-50
       0.040202    8.12119e-41    2.09332e-50    8.12119e-41
       0.055303    1.45864e-34    1.79227e-42    1.45864e-34
       0.070404    9.68552e-30    2.66219e-36    9.68552e-30
      0.0855051    8.28115e-26    2.97312e-31    8.28118e-26
       0.100606    1.30634e-22    3.69557e-27    1.30638e-22
       0.115707    5.87575e-22    2.06043e-26    5.87595e-22
       0.130808    2.31618e-21    9.86889e-26    2.31628e-21
       0.145909    8.15502e-21    4.15058e-25    8.15544e-21
        0.16101    2.60419e-20    1.56007e-24    2.60434e-20
       0.176111    7.63751e-20    5.31674e-24    7.63804e-20
       0.191212    2.07856e-19    1.66264e-23    2.07873e-19
       0.206313    8.69077e-19     1.0076e-22    8.69178e-19
       0.221414    6.85687e-18    1.54781e-21    6.85841e-18
       0.236515    5.00212e-17    2.12049e-20    5.00424e-17
       0.251616     3.3684e-16    2.57438e-19    3.37097e-16
       0.266717    2.08786e-15    2.73726e-18     2.0906e-15
       0.281818    1.18742e-14    2.61039e-17    1.19003e-14
       0.296919    6.19951e-14     2.1789e-16     6.2213e-14
        0.31202    2.97194e-13    1.60272e-15    2.98797e-13
       0.327121    1.30803e-12      1.045e-14    1.31848e-12
       0.342222    5.30107e-12    6.06933e-14    5.36177e-12
       0.357323    1.98285e-11    3.15715e-13    2.01443e-11
       0.372424     6.8699e-11    1.47946e-12    7.01785e-11
       0.387525    2.21215e-10    6.28052e-12    2.27496e-10
       0.402626    6.41366e-10    2.32663e-11    6.64632e-10
       0.417727    1.48975e-09    6.54581e-11    1.55521e-09
       0.432828    3.32176e-09    1.74455e-10    3.49622e-09
       0.447929    7.12244e-09    4.41526e-10    7.56397e-09
        0.46303    1.47113e-08     1.0639e-09    1.57752e-08
       0.478131    2.93258e-08    2.44803e-09    3.17738e-08
       0.493232    5.65162e-08     5.3917e-09    6.19079e-08
       0.508333     7.1862e-08    7.16111e-09    7.90231e-08
       0.523434    6.64324e-08    6.45801e-09    7.28904e-08
       0.538535    6.13506e-08    5.81671e-09    6.71673e-08
       0.553636    5.66087e-08    5.23253e-09    6.18413e-08
       0.568737    5.21883e-08    4.70108e-09    5.68894e-08
       0.583838    4.80715e-08    4.21826e-09    5.22897e-08
       0.598939    4.42385e-08    3.78018e-09    4.80187e-08
        0.61404    2.35143e-07    2.89431e-08    2.64086e-07
       0.629141    1.12294e-06    1.90061e-07      1.313e-06
       0.644242    4.32512e-06    9.47206e-07    5.27233e-06
       0.659343    1.38685e-05    3.73534e-06    1.76038e-05
       0.674444      3.804e-05    1.21292e-05    5.01692e-05
       0.689545    9.13997e-05    3.35828e-05    0.000124983
       0.704646    0.000153647    6.11515e-05    0.000214798
       0.719747    0.000144104    5.65301e-05    0.000200634
       0.734848    0.000135129    5.21581e-05    0.000187287
       0.749949    0.000126351    4.80304e-05    0.000174382
       0.765051    0.000117958    4.41411e-05    0.000162099
       0.780152    0.000109946     4.0484e-05     0.00015043
       0.795253    0.000102311    3.70527e-05    0.000139364
       0.810354    9.75994e-05    3.49058e-05    0.000132505
       0.825455    9.41551e-05    3.33151e-05     0.00012747
       0.840556    9.07605e-05    3.17649e-05    0.000122525
       0.855657    8.74186e-05    3.02561e-05    0.000117675
       0.870758     8.4191e-05    2.87894e-05     0.00011298
       0.885859    8.09624e-05    2.73655e-05    0.000108328
        0.90096    7.78249e-05    2.59979e-05    0.000103823
       0.916061    7.51423e-05    2.48609e-05    0.000100003
       0.931162    7.25549e-05    2.37546e-05    9.63096e-05
       0.946263    7.00138e-05    2.26798e-05    9.26937e-05
       0.961364    6.75201e-05    2.16059e-05     8.9126e-05
       0.976465    6.50747e-05    2.05951e-05    8.56699e-05
       0.991566    6.26788e-05    1.96432e-05     8.2322e-05
        1.00667    7.80666e-05    2.53403e-05    0.000103407
