           IM.1         mean_x        sd_ln_x
           0.01    2.47013e-15         6.6468
       0.025101     5.9707e-07        4.98771
       0.040202     0.00214113        4.08622
       0.055303       0.261323          3.452
       0.070404        6.02939         2.9755
      0.0855051        52.3465        2.61869
       0.100606        242.111        2.35908
       0.115707        531.719        2.21439
       0.130808        1008.64        2.09314
       0.145909        1715.97        1.98983
        0.16101        2689.63         1.8997
       0.176111        3953.83         1.8198
       0.191212        5521.47        1.74804
       0.206313        7671.41        1.67354
       0.221414        10652.6        1.59462
       0.236515        14105.6         1.5238
       0.251616        17978.9        1.45963
       0.266717        22199.7        1.40147
       0.281818        26743.4        1.34728
       0.296919        31507.4        1.29768
        0.31202        34859.2        1.26359
       0.327121        37902.6        1.23385
       0.342222        41036.7        1.20509
       0.357323        44260.1         1.1772
       0.372424        47571.5        1.15012
       0.387525        50969.4        1.12384
       0.402626        54116.9        1.10062
       0.417727        55714.3        1.08944
       0.432828        57324.0        1.07839
       0.447929        58945.5        1.06749
        0.46303        60588.5        1.05654
       0.478131        62231.3        1.04592
       0.493232        63884.6        1.03542
       0.508333        65628.7        1.02539
       0.523434        67424.9        1.01584
       0.538535        69199.2        1.00651
       0.553636        70950.0         0.9974
       0.568737        72675.8        0.98851
       0.583838        74374.4       0.979858
       0.598939        76046.2       0.971407
        0.61404        78832.1       0.956266
       0.629141        81680.7       0.940954
       0.644242        84498.0       0.926104
       0.659343        87283.8       0.911652
       0.674444        90032.7       0.897576
       0.689545        92739.6       0.884006
       0.704646        94465.1       0.875101
       0.719747        94033.8       0.876235
       0.734848        93581.7       0.877459
       0.749949        93117.3       0.878773
       0.765051        92638.2       0.880139
       0.780152        92152.2       0.881497
       0.795253        91651.3       0.882953
       0.810354        92591.5       0.878028
       0.825455        94186.7       0.870252
       0.840556        95770.8       0.862584
       0.855657        97343.3       0.855022
       0.870758        98904.0       0.847564
       0.885859    1.00452e+05       0.840209
        0.90096    1.01999e+05       0.832897
       0.916061    1.03695e+05       0.824892
       0.931162    1.05383e+05       0.816886
       0.946263    1.07076e+05       0.808729
       0.961364    1.08742e+05       0.800954
       0.976465    1.10384e+05       0.793405
       0.991566    1.12031e+05       0.785769
        1.00667    1.11938e+05       0.786249
        1.02177    1.09646e+05       0.797003
        1.03687    1.07356e+05       0.807758
        1.05197    1.05047e+05       0.818787
        1.06707     1.0273e+05       0.830015
        1.08217    1.00398e+05       0.841457
        1.09727        98072.3        0.85293
        1.11237        97064.2       0.857251
        1.12747        96331.6       0.860105
        1.14258        95582.5       0.863038
        1.15768        94817.2        0.86605
        1.17278        94035.7       0.869143
        1.18788        93239.4       0.872307
        1.20298        93107.7       0.872394
        1.21808        95721.1       0.859819
        1.23318        98309.5         0.8475
        1.24828    1.00871e+05       0.835433
        1.26338    1.03404e+05       0.823607
        1.27848    1.05907e+05       0.812052
        1.29359    1.08383e+05       0.800641
        1.30869     1.1013e+05       0.792383
        1.32379    1.11363e+05       0.786344
        1.33889    1.12606e+05       0.780325
        1.35399    1.13856e+05       0.774347
        1.36909    1.15115e+05       0.768384
        1.38419    1.16365e+05       0.762533
        1.39929    1.17626e+05       0.756674
        1.41439    1.18312e+05       0.753772
        1.42949    1.18948e+05       0.751245
         1.4446    1.19569e+05       0.748728
         1.4597    1.20176e+05       0.746276
         1.4748    1.20766e+05       0.743901
         1.4899    1.21341e+05       0.741604
          1.505    1.21716e+05       0.740111
         1.5201    1.21716e+05       0.740111
         1.5352    1.21716e+05       0.740111
         1.5503    1.21716e+05       0.740111
         1.5654    1.21716e+05       0.740111
        1.58051    1.21716e+05       0.740111
        1.59561    1.21716e+05       0.740111
        1.61071    1.21716e+05       0.740111
        1.62581    1.21716e+05       0.740111
        1.64091    1.21716e+05       0.740111
        1.65601    1.21716e+05       0.740111
        1.67111    1.21716e+05       0.740111
        1.68621    1.21716e+05       0.740111
        1.70131    1.21716e+05       0.740111
        1.71641    1.21716e+05       0.740111
        1.73152    1.21716e+05       0.740111
        1.74662    1.21716e+05       0.740111
        1.76172    1.21716e+05       0.740111
        1.77682    1.21716e+05       0.740111
        1.79192    1.21716e+05       0.740111
        1.80702    1.21716e+05       0.740111
        1.82212    1.21716e+05       0.740111
        1.83722    1.21716e+05       0.740111
        1.85232    1.21716e+05       0.740111
        1.86742    1.21716e+05       0.740111
        1.88253    1.21716e+05       0.740111
        1.89763    1.21716e+05       0.740111
        1.91273    1.21716e+05       0.740111
        1.92783    1.21716e+05       0.740111
        1.94293    1.21716e+05       0.740111
        1.95803    1.21716e+05       0.740111
        1.97313    1.21716e+05       0.740111
        1.98823    1.21716e+05       0.740111
        2.00333    1.21716e+05       0.740111
        2.01843    1.21716e+05       0.740111
        2.03354    1.21716e+05       0.740111
        2.04864    1.21716e+05       0.740111
