              t           Rate
         0.0001      0.0281949
         0.0049      0.0195193
         0.0097      0.0181692
         0.0145      0.0173839
         0.0193      0.0168256
         0.0241       0.016399
         0.0289      0.0160536
         0.0337      0.0157604
         0.0385       0.015507
         0.0433      0.0152838
         0.0481      0.0150844
         0.0529      0.0149119
         0.0577      0.0147475
         0.0625      0.0145965
         0.0673      0.0144567
         0.0721      0.0143336
         0.0769      0.0142036
         0.0817      0.0140895
         0.0865      0.0139821
         0.0913      0.0138804
         0.0961      0.0137841
         0.1009      0.0136925
         0.1057      0.0136052
         0.1105      0.0135219
         0.1153      0.0134421
         0.1201      0.0133656
         0.1249      0.0132921
         0.1297      0.0132215
         0.1345      0.0131534
         0.1393      0.0130878
         0.1441      0.0130244
         0.1489      0.0129631
         0.1537      0.0129126
         0.1585      0.0128551
         0.1633      0.0127994
         0.1681      0.0127453
         0.1729      0.0126927
         0.1777      0.0126416
         0.1825      0.0125919
         0.1873      0.0125435
         0.1921      0.0124963
         0.1969      0.0124503
         0.2017      0.0124055
         0.2065      0.0123617
         0.2113      0.0123189
         0.2161      0.0122771
         0.2209      0.0122363
         0.2257      0.0121963
         0.2305      0.0121572
         0.2353      0.0121189
         0.2401      0.0120814
         0.2449      0.0120447
         0.2497      0.0120087
         0.2545      0.0119733
         0.2593      0.0119387
         0.2641      0.0119047
         0.2689      0.0118713
         0.2737      0.0118385
         0.2785      0.0118064
         0.2833      0.0117747
         0.2881      0.0117436
         0.2929      0.0117131
         0.2977       0.011683
         0.3025      0.0116534
         0.3073      0.0116244
         0.3121      0.0115957
         0.3169      0.0115675
         0.3217      0.0115398
         0.3265      0.0115127
         0.3313      0.0114857
         0.3361      0.0114592
         0.3409      0.0114331
         0.3457      0.0114073
         0.3505      0.0113819
         0.3553      0.0113568
         0.3601      0.0113321
         0.3649      0.0113077
         0.3697      0.0112837
         0.3745        0.01126
         0.3793      0.0112365
         0.3841      0.0112134
         0.3889      0.0111906
         0.3937      0.0111681
         0.3985      0.0111458
         0.4033      0.0111238
         0.4081      0.0111021
         0.4129      0.0110807
         0.4177      0.0110595
         0.4225      0.0110385
         0.4273      0.0110178
         0.4321      0.0109974
         0.4369      0.0109771
         0.4417      0.0109571
         0.4465      0.0109373
         0.4513      0.0109178
         0.4561      0.0108984
         0.4609      0.0108793
         0.4657      0.0108603
         0.4705      0.0108416
         0.4753      0.0108231
         0.4801      0.0108047
         0.4849      0.0107865
         0.4897      0.0107686
         0.4945      0.0107508
