           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    7.41497e-07    1.21723e-09    5.47212e-13    6.67777e-17    7.42715e-07
       0.025101     0.00059794    6.02036e-06    1.75646e-08    1.45875e-11    0.000603978
       0.040202      0.0080043    0.000216835    1.84042e-06    4.77363e-09     0.00822298
       0.055303      0.0331703     0.00180801    3.39411e-05    2.12599e-07      0.0350125
       0.070404      0.0801626      0.0074446    0.000264022    3.44294e-06      0.0878747
      0.0855051       0.143487      0.0202179     0.00120721     2.9291e-05       0.164941
       0.100606       0.213489      0.0415609     0.00377838    0.000153221       0.258982
       0.115707       0.274501      0.0621347      0.0066612    0.000321337       0.343618
       0.130808       0.334037      0.0859591      0.0106259    0.000595978       0.431218
       0.145909       0.390685       0.112297      0.0157318     0.00100793       0.519722
        0.16101       0.443718        0.14052       0.021996     0.00158721        0.60782
       0.176111       0.492607       0.170003      0.0293982     0.00236174       0.694371
       0.191212       0.537565       0.200245      0.0378884     0.00335652       0.779055
       0.206313       0.595593       0.246267      0.0532068     0.00549866       0.900566
       0.221414       0.663856       0.312131       0.080345      0.0102876        1.06662
       0.236515       0.717557       0.373697       0.111275      0.0171103        1.21964
       0.251616       0.759723       0.429714       0.144668      0.0260582        1.36016
       0.266717       0.793094       0.479948       0.179334      0.0370867        1.48946
       0.281818        0.81965       0.524415       0.214289      0.0500435         1.6084
       0.296919       0.839607       0.563535       0.248786      0.0646911        1.71662
        0.31202       0.861179       0.597723       0.277328      0.0764997        1.81273
       0.327121       0.879245       0.629068       0.304126      0.0877892        1.90023
       0.342222       0.894839       0.657983       0.330437      0.0995094        1.98277
       0.357323        0.90827       0.684645       0.356186       0.111602         2.0607
       0.372424       0.919888       0.709226       0.381338       0.124015        2.13447
       0.387525       0.929957       0.731885       0.405795         0.1367        2.20434
       0.402626       0.938457       0.751618        0.42757       0.148059         2.2657
       0.417727       0.944984       0.765138       0.439553       0.152151        2.30183
       0.432828       0.950986       0.778283       0.451608       0.156311        2.33719
       0.447929       0.956484       0.791062       0.463751       0.160547        2.37184
        0.46303       0.961496       0.803457       0.475983       0.164871        2.40581
       0.478131       0.966054        0.81545       0.488295       0.169292        2.43909
       0.493232       0.970168       0.827109       0.500682        0.17382        2.47178
       0.508333       0.971717         0.8325       0.508345       0.178252        2.49081
       0.523434       0.971412       0.833079       0.512067       0.182546         2.4991
       0.538535       0.971091       0.833605       0.515705       0.186847        2.50725
       0.553636       0.970758       0.834016       0.519261       0.191153        2.51519
       0.568737       0.970407        0.83451       0.522735       0.195459        2.52311
       0.583838       0.970048       0.834837        0.52613       0.199765        2.53078
       0.598939       0.969661       0.835177       0.529442       0.204065        2.53835
        0.61404       0.972671       0.844576       0.541766       0.210781        2.56979
       0.629141       0.975643       0.854173       0.554664       0.217801        2.60228
       0.644242       0.978336       0.863331       0.567444       0.224978        2.63409
       0.659343       0.980826        0.87206       0.580097        0.23217        2.66515
       0.674444       0.983016       0.880362       0.592618       0.239445        2.69544
       0.689545       0.972308       0.888257       0.604994       0.246805        2.71236
       0.704646       0.986325       0.894339       0.615779       0.254311        2.75075
       0.719747       0.986688       0.897017       0.623104       0.261955        2.76876
       0.734848       0.987021       0.899561       0.630193       0.269545        2.78632
       0.749949       0.987331       0.901971       0.637057       0.277087        2.80345
       0.765051       0.987619       0.904259       0.643703       0.284572        2.82015
       0.780152       0.987888       0.906431       0.650137       0.291994        2.83645
       0.795253       0.988138       0.908495       0.656365        0.29935        2.85235
       0.810354       0.989385       0.913325       0.662835       0.301196        2.86674
       0.825455       0.990912       0.919232       0.669212       0.300634        2.87999
       0.840556       0.992234       0.924839       0.676276       0.300198        2.89355
       0.855657       0.993373       0.930153       0.683028       0.299916        2.90647
       0.870758       0.994366       0.935173         0.6898       0.299842        2.91918
       0.885859       0.995235       0.939827        0.69649       0.299951         2.9315
        0.90096       0.995858       0.943703       0.702622       0.300578        2.94276
       0.916061        0.99543       0.941558       0.701794       0.305425        2.94421
       0.931162       0.994913       0.939217       0.700783       0.310347        2.94526
       0.946263       0.994298       0.936648       0.699591       0.315285        2.94582
       0.961364       0.993654       0.933954       0.698284        0.32027        2.94616
       0.976465       0.992914       0.931081       0.696861       0.325244         2.9461
       0.991566       0.992087       0.928061       0.695332       0.330182        2.94566
        1.00667       0.991468       0.924829       0.688516       0.325069        2.92988
        1.02177       0.991154        0.92111       0.674756       0.306918        2.89394
        1.03687       0.990758       0.916819        0.65975       0.288301        2.85563
        1.05197       0.990264       0.911893       0.643378       0.269294        2.81483
        1.06707        0.98967       0.906225       0.626154       0.249995        2.77204
        1.08217       0.988945       0.899693       0.606921       0.230499        2.72606
        1.09727       0.988054       0.892153       0.586058       0.210919        2.67718
        1.11237       0.987379       0.890175       0.586121       0.214096        2.67777
        1.12747       0.986713       0.889824       0.590749       0.222333        2.68962
        1.14258       0.985984        0.88843        0.59509       0.230613        2.70012
        1.15768        0.98517       0.887313       0.599157       0.238891        2.71053
        1.17278       0.984284       0.886036       0.602968       0.247143        2.72043
        1.18788       0.983312       0.884625        0.60651       0.255337        2.72978
        1.20298       0.982927       0.885047       0.611627       0.263265        2.74287
        1.21808       0.985073       0.893161       0.623978       0.270448        2.77266
        1.23318       0.986981       0.900862       0.636219       0.277732        2.80179
        1.24828       0.988671       0.908156       0.648338       0.285125        2.83029
        1.26338       0.990165        0.91505       0.660025       0.292627        2.85787
        1.27848       0.991481        0.92155        0.67216       0.300242        2.88543
        1.29359       0.992638       0.927663       0.683838       0.307966        2.91211
        1.30869       0.993397       0.932719       0.696604       0.320253        2.94297
        1.32379        0.99389       0.936863       0.709623       0.335628          2.976
        1.33889        0.99433       0.940267       0.721861       0.350723        3.00718
        1.35399       0.994734        0.94374        0.73335       0.365515        3.03734
        1.36909       0.995073       0.946883       0.744158       0.379989         3.0661
        1.38419       0.995193       0.950015        0.75432        0.39413        3.09366
        1.39929       0.995484       0.952606       0.763876       0.407926        3.11989
        1.41439       0.995312       0.950749       0.755527       0.394327        3.09592
        1.42949       0.995088       0.948431       0.745596        0.37892        3.06804
         1.4446       0.994794       0.945825       0.734875       0.363048        3.03854
         1.4597       0.994438       0.942883       0.723306       0.346732        3.00736
         1.4748       0.994041       0.939598       0.710811        0.32999        2.97444
         1.4899       0.994203       0.935884        0.69734       0.312877         2.9403
          1.505       0.993943       0.933151        0.68777       0.301267        2.91613
         1.5201       0.993943       0.933151        0.68777       0.301267        2.91613
         1.5352       0.993943       0.933151        0.68777       0.301267        2.91613
         1.5503       0.993943       0.933151        0.68777       0.301267        2.91613
         1.5654       0.993943       0.933151        0.68777       0.301267        2.91613
        1.58051       0.993943       0.933151        0.68777       0.301267        2.91613
        1.59561       0.993943       0.933151        0.68777       0.301267        2.91613
        1.61071       0.993943       0.933151        0.68777       0.301267        2.91613
        1.62581       0.993943       0.933151        0.68777       0.301267        2.91613
        1.64091       0.993943       0.933151        0.68777       0.301267        2.91613
        1.65601       0.993943       0.933151        0.68777       0.301267        2.91613
        1.67111       0.993943       0.933151        0.68777       0.301267        2.91613
        1.68621       0.993943       0.933151        0.68777       0.301267        2.91613
        1.70131       0.993943       0.933151        0.68777       0.301267        2.91613
        1.71641       0.993943       0.933151        0.68777       0.301267        2.91613
        1.73152       0.993943       0.933151        0.68777       0.301267        2.91613
        1.74662       0.993943       0.933151        0.68777       0.301267        2.91613
        1.76172       0.993943       0.933151        0.68777       0.301267        2.91613
        1.77682       0.993943       0.933151        0.68777       0.301267        2.91613
        1.79192       0.993943       0.933151        0.68777       0.301267        2.91613
        1.80702       0.993943       0.933151        0.68777       0.301267        2.91613
        1.82212       0.993943       0.933151        0.68777       0.301267        2.91613
        1.83722       0.993943       0.933151        0.68777       0.301267        2.91613
        1.85232       0.993943       0.933151        0.68777       0.301267        2.91613
        1.86742       0.993943       0.933151        0.68777       0.301267        2.91613
        1.88253       0.993943       0.933151        0.68777       0.301267        2.91613
        1.89763       0.993943       0.933151        0.68777       0.301267        2.91613
        1.91273       0.993943       0.933151        0.68777       0.301267        2.91613
        1.92783       0.993943       0.933151        0.68777       0.301267        2.91613
        1.94293       0.993943       0.933151        0.68777       0.301267        2.91613
        1.95803       0.993943       0.933151        0.68777       0.301267        2.91613
        1.97313       0.993943       0.933151        0.68777       0.301267        2.91613
        1.98823       0.993943       0.933151        0.68777       0.301267        2.91613
        2.00333       0.993943       0.933151        0.68777       0.301267        2.91613
        2.01843       0.993943       0.933151        0.68777       0.301267        2.91613
        2.03354       0.993943       0.933151        0.68777       0.301267        2.91613
        2.04864       0.993943       0.933151        0.68777       0.301267        2.91613
        2.06374       0.993943       0.933151        0.68777       0.301267        2.91613
        2.07884       0.993943       0.933151        0.68777       0.301267        2.91613
