           IM.1            DS1            DS2          E(DS)
           0.01    6.75239e-52    2.17275e-64    6.75239e-52
       0.025101    8.99943e-36    1.67532e-44    8.99943e-36
       0.040202    4.18459e-28    7.20829e-35    4.18459e-28
       0.055303    5.20276e-23    2.23306e-28    5.20278e-23
       0.070404    3.36934e-19      1.735e-23    3.36951e-19
      0.0855051    3.39158e-16    1.24361e-19    3.39282e-16
       0.100606    8.27696e-14    1.39674e-16    8.29093e-14
       0.115707      1.319e-12     4.2283e-15    1.32322e-12
       0.130808    1.43485e-11    8.00074e-14    1.44285e-11
       0.145909    1.14952e-10    1.03843e-12     1.1599e-10
        0.16101    7.17586e-10     9.8876e-12    7.27473e-10
       0.176111    3.63748e-09    7.27632e-11    3.71024e-09
       0.191212    1.54647e-08    4.30707e-10    1.58954e-08
       0.206313    3.93044e-07    2.47407e-08    4.17785e-07
       0.221414    2.94142e-05    5.14814e-06    3.45624e-05
       0.236515     0.00047106      0.0001474     0.00061846
       0.251616     0.00291196     0.00128655     0.00419851
       0.266717     0.00997573     0.00546603      0.0154418
       0.281818      0.0235235      0.0148389      0.0383624
       0.296919      0.0435191      0.0302256      0.0737447
        0.31202      0.0596136      0.0429416       0.102555
       0.327121      0.0749194        0.05522       0.130139
       0.342222      0.0911352      0.0685605       0.159696
       0.357323       0.107992      0.0826675       0.190659
       0.372424       0.125257      0.0974155       0.222673
       0.387525       0.142734        0.11256       0.255294
       0.402626       0.159395       0.127105         0.2865
       0.417727       0.171873       0.137377       0.309249
       0.432828       0.184243       0.147563       0.331806
       0.447929       0.196526       0.157531       0.354057
        0.46303        0.20874       0.167569       0.376309
       0.478131       0.220903        0.17756       0.398463
       0.493232       0.233036       0.187708       0.420743
       0.508333       0.241214       0.195038       0.436252
       0.523434       0.246126       0.200056       0.446183
       0.538535       0.250955        0.20501       0.455966
       0.553636       0.255702       0.209898       0.465601
       0.568737       0.260366       0.214719       0.475086
       0.583838       0.264903       0.219472       0.484376
       0.598939       0.269403       0.224156        0.49356
        0.61404       0.267497       0.222242       0.489739
       0.629141       0.265093       0.219819       0.484911
       0.644242       0.262715       0.217381       0.480096
       0.659343       0.260274        0.21493       0.475204
       0.674444       0.257815       0.212465        0.47028
       0.689545       0.255338       0.209986       0.465324
       0.704646        0.25761       0.211552       0.469162
       0.719747       0.270601       0.222217       0.492819
       0.734848       0.283619       0.232873       0.516492
       0.749949       0.296704       0.243552       0.540256
       0.765051       0.309897       0.254289       0.564186
       0.780152       0.323238       0.265119       0.588357
       0.795253       0.336768        0.27608       0.612848
       0.810354       0.335102       0.273223       0.608326
       0.825455       0.326144       0.263766       0.589911
       0.840556       0.316878        0.25394       0.570818
       0.855657       0.307302       0.243982       0.551284
       0.870758       0.297414       0.233894       0.531308
       0.885859       0.287215       0.223465       0.510681
        0.90096       0.277379       0.213391        0.49077
       0.916061       0.277243        0.21274       0.489983
       0.931162        0.27709        0.20958        0.48667
       0.946263       0.276924       0.207531       0.484455
       0.961364       0.276749       0.205387       0.482136
       0.976465       0.276573       0.203149       0.479722
       0.991566       0.276424       0.200819       0.477244
        1.00667       0.268955       0.192924       0.461879
        1.02177       0.252059       0.177403       0.429462
        1.03687       0.234956       0.162184        0.39714
        1.05197       0.217718       0.146573       0.364291
        1.06707       0.200417       0.132414       0.332831
        1.08217       0.183163       0.118055       0.301218
        1.09727       0.166049       0.104186       0.270235
        1.11237       0.159335      0.0978869       0.257222
        1.12747       0.154852      0.0932023       0.248055
        1.14258       0.150347      0.0885435       0.238891
        1.15768       0.145863      0.0839229       0.229786
        1.17278       0.141361      0.0793707       0.220732
        1.18788       0.136876      0.0748984       0.211774
        1.20298        0.13726      0.0740514       0.211312
        1.21808       0.157936      0.0883488       0.246285
        1.23318       0.179527        0.10384       0.283367
        1.24828       0.201815       0.120434       0.322249
        1.26338       0.224651       0.137981       0.362632
        1.27848       0.247874       0.156397       0.404272
        1.29359       0.271354       0.175542       0.446896
        1.30869       0.278274        0.18724       0.465514
        1.32379       0.274365       0.193196       0.467562
        1.33889       0.271471       0.198639       0.470111
        1.35399       0.269038       0.203263       0.472301
        1.36909       0.266704       0.206939       0.473643
        1.38419       0.264263       0.209573       0.473836
        1.39929        0.26159       0.211456       0.473047
        1.41439       0.253255        0.20448       0.457735
        1.42949       0.244632       0.197025       0.441657
         1.4446        0.23599       0.189648       0.425638
         1.4597        0.22733       0.182086       0.409416
         1.4748       0.218651       0.174723       0.393374
         1.4899       0.209953       0.167363       0.377316
          1.505       0.204125       0.162442       0.366567
         1.5201       0.204125       0.162442       0.366567
         1.5352       0.204125       0.162442       0.366567
         1.5503       0.204125       0.162442       0.366567
         1.5654       0.204125       0.162442       0.366567
        1.58051       0.204125       0.162442       0.366567
        1.59561       0.204125       0.162442       0.366567
        1.61071       0.204125       0.162442       0.366567
        1.62581       0.204125       0.162442       0.366567
        1.64091       0.204125       0.162442       0.366567
        1.65601       0.204125       0.162442       0.366567
        1.67111       0.204125       0.162442       0.366567
        1.68621       0.204125       0.162442       0.366567
        1.70131       0.204125       0.162442       0.366567
        1.71641       0.204125       0.162442       0.366567
        1.73152       0.204125       0.162442       0.366567
        1.74662       0.204125       0.162442       0.366567
        1.76172       0.204125       0.162442       0.366567
        1.77682       0.204125       0.162442       0.366567
