           IM.1            DS1          E(DS)
           0.01    1.52735e-15    1.52735e-15
       0.025101    8.51406e-10    8.51406e-10
       0.040202    2.24232e-07    2.24232e-07
       0.055303    6.26229e-06    6.26229e-06
       0.070404    6.11551e-05    6.11551e-05
      0.0855051    0.000327007    0.000327007
       0.100606     0.00115391     0.00115391
       0.115707     0.00183176     0.00183176
       0.130808     0.00276615     0.00276615
       0.145909     0.00400513     0.00400513
        0.16101     0.00559585     0.00559585
       0.176111     0.00758365     0.00758365
       0.191212      0.0100051      0.0100051
       0.206313        0.01343        0.01343
       0.221414      0.0185569      0.0185569
       0.236515      0.0249362      0.0249362
       0.251616      0.0326481      0.0326481
       0.266717      0.0417358      0.0417358
       0.281818      0.0521598      0.0521598
       0.296919       0.063879       0.063879
        0.31202       0.069237       0.069237
       0.327121      0.0728665      0.0728665
       0.342222      0.0765985      0.0765985
       0.357323      0.0804343      0.0804343
       0.372424      0.0843755      0.0843755
       0.387525      0.0884009      0.0884009
       0.402626      0.0935513      0.0935513
       0.417727       0.103774       0.103774
       0.432828       0.114359       0.114359
       0.447929       0.125294       0.125294
        0.46303       0.136539       0.136539
       0.478131       0.148055       0.148055
       0.493232       0.159801       0.159801
       0.508333       0.164208       0.164208
       0.523434       0.162539       0.162539
       0.538535       0.160874       0.160874
       0.553636       0.159213       0.159213
       0.568737       0.157555       0.157555
       0.583838       0.155902       0.155902
       0.598939       0.154252       0.154252
        0.61404        0.15574        0.15574
       0.629141       0.157472       0.157472
       0.644242       0.159212       0.159212
       0.659343        0.16096        0.16096
       0.674444       0.162717       0.162717
       0.689545       0.164481       0.164481
       0.704646       0.166125       0.166125
       0.719747        0.16749        0.16749
       0.734848       0.168862       0.168862
       0.749949       0.170243       0.170243
       0.765051        0.17163        0.17163
       0.780152       0.173024       0.173024
       0.795253       0.174424       0.174424
       0.810354       0.176304       0.176304
       0.825455       0.178431       0.178431
       0.840556       0.180592       0.180592
       0.855657       0.182791       0.182791
       0.870758       0.185029       0.185029
       0.885859       0.187305       0.187305
        0.90096       0.189097       0.189097
       0.916061       0.183366       0.183366
       0.931162       0.177653       0.177653
       0.946263       0.171977       0.171977
       0.961364       0.166337       0.166337
       0.976465       0.160739       0.160739
       0.991566       0.155186       0.155186
        1.00667       0.153466       0.153466
        1.02177       0.156598       0.156598
        1.03687       0.159802       0.159802
        1.05197        0.16308        0.16308
        1.06707       0.166435       0.166435
        1.08217       0.169866       0.169866
        1.09727       0.173378       0.173378
        1.11237       0.174885       0.174885
        1.12747        0.17599        0.17599
        1.14258       0.177144       0.177144
        1.15768       0.178347       0.178347
        1.17278       0.179595       0.179595
        1.18788       0.180888       0.180888
        1.20298       0.181912       0.181912
        1.21808       0.181742       0.181742
        1.23318       0.181697       0.181697
        1.24828       0.181752       0.181752
        1.26338       0.181855       0.181855
        1.27848       0.182123       0.182123
        1.29359       0.182548       0.182548
        1.30869       0.185562       0.185562
        1.32379       0.190282       0.190282
        1.33889       0.195101       0.195101
        1.35399       0.199946       0.199946
        1.36909       0.204744       0.204744
        1.38419       0.209618       0.209618
        1.39929       0.214511       0.214511
        1.41439       0.211052       0.211052
        1.42949       0.207694       0.207694
         1.4446       0.204803       0.204803
         1.4597        0.20232        0.20232
         1.4748       0.200206       0.200206
         1.4899       0.198406       0.198406
          1.505        0.19736        0.19736
         1.5201        0.19736        0.19736
         1.5352        0.19736        0.19736
         1.5503        0.19736        0.19736
         1.5654        0.19736        0.19736
        1.58051        0.19736        0.19736
        1.59561        0.19736        0.19736
        1.61071        0.19736        0.19736
        1.62581        0.19736        0.19736
        1.64091        0.19736        0.19736
        1.65601        0.19736        0.19736
        1.67111        0.19736        0.19736
        1.68621        0.19736        0.19736
        1.70131        0.19736        0.19736
        1.71641        0.19736        0.19736
        1.73152        0.19736        0.19736
        1.74662        0.19736        0.19736
        1.76172        0.19736        0.19736
        1.77682        0.19736        0.19736
        1.79192        0.19736        0.19736
        1.80702        0.19736        0.19736
        1.82212        0.19736        0.19736
        1.83722        0.19736        0.19736
        1.85232        0.19736        0.19736
        1.86742        0.19736        0.19736
        1.88253        0.19736        0.19736
        1.89763        0.19736        0.19736
        1.91273        0.19736        0.19736
        1.92783        0.19736        0.19736
        1.94293        0.19736        0.19736
        1.95803        0.19736        0.19736
        1.97313        0.19736        0.19736
        1.98823        0.19736        0.19736
        2.00333        0.19736        0.19736
        2.01843        0.19736        0.19736
        2.03354        0.19736        0.19736
        2.04864        0.19736        0.19736
        2.06374        0.19736        0.19736
        2.07884        0.19736        0.19736
        2.09394        0.19736        0.19736
        2.10904        0.19736        0.19736
        2.12414        0.19736        0.19736
        2.13924        0.19736        0.19736
        2.15434        0.19736        0.19736
        2.16944        0.19736        0.19736
        2.18455        0.19736        0.19736
        2.19965        0.19736        0.19736
        2.21475        0.19736        0.19736
        2.22985        0.19736        0.19736
        2.24495        0.19736        0.19736
        2.26005        0.19736        0.19736
        2.27515        0.19736        0.19736
        2.29025        0.19736        0.19736
        2.30535        0.19736        0.19736
        2.32045        0.19736        0.19736
