              t           Rate
         0.0001       0.055828
         0.0049      0.0374408
         0.0097      0.0347702
         0.0145       0.033244
         0.0193      0.0321997
         0.0241      0.0314046
         0.0289      0.0307645
         0.0337      0.0302481
         0.0385      0.0297899
         0.0433      0.0293896
         0.0481      0.0290345
         0.0529      0.0287157
         0.0577      0.0284303
         0.0625      0.0281661
         0.0673      0.0279229
         0.0721      0.0276762
         0.0769      0.0274668
         0.0817      0.0272711
         0.0865      0.0270874
         0.0913      0.0269144
         0.0961       0.026751
         0.1009      0.0265961
         0.1057      0.0264506
         0.1105      0.0263105
         0.1153      0.0261767
         0.1201      0.0260687
         0.1249      0.0259461
         0.1297      0.0258284
         0.1345      0.0257153
         0.1393      0.0256065
         0.1441      0.0255016
         0.1489      0.0254005
         0.1537      0.0253027
         0.1585      0.0252083
         0.1633      0.0251168
         0.1681      0.0250282
         0.1729      0.0249422
         0.1777      0.0248588
         0.1825      0.0247777
         0.1873       0.024699
         0.1921      0.0246223
         0.1969      0.0245481
         0.2017      0.0244754
         0.2065      0.0244046
         0.2113      0.0243355
         0.2161       0.024268
         0.2209      0.0242022
         0.2257      0.0241378
         0.2305      0.0240749
         0.2353      0.0240134
         0.2401      0.0239532
         0.2449      0.0238944
         0.2497      0.0238402
         0.2545      0.0237837
         0.2593      0.0237284
         0.2641      0.0236741
         0.2689      0.0236209
         0.2737      0.0235687
         0.2785      0.0235174
         0.2833      0.0234671
         0.2881      0.0234177
         0.2929      0.0233692
         0.2977      0.0233215
         0.3025      0.0232747
         0.3073      0.0232286
         0.3121      0.0231833
         0.3169      0.0231387
         0.3217      0.0230949
         0.3265      0.0230517
         0.3313      0.0230092
         0.3361      0.0229674
         0.3409      0.0229262
         0.3457      0.0228856
         0.3505      0.0228456
         0.3553      0.0228062
         0.3601      0.0227674
         0.3649      0.0227291
         0.3697      0.0226913
         0.3745      0.0226541
         0.3793      0.0226174
         0.3841      0.0225811
         0.3889      0.0225454
         0.3937      0.0225101
         0.3985      0.0224752
         0.4033      0.0224409
         0.4081      0.0224069
         0.4129      0.0223734
         0.4177      0.0223403
         0.4225      0.0223075
         0.4273      0.0222752
         0.4321      0.0222433
         0.4369      0.0222117
         0.4417      0.0221805
         0.4465      0.0221497
         0.4513      0.0221192
         0.4561      0.0220891
         0.4609      0.0220593
         0.4657      0.0220298
         0.4705      0.0220007
         0.4753      0.0219719
         0.4801      0.0219433
         0.4849      0.0219151
         0.4897      0.0218872
         0.4945      0.0218595
         0.4993      0.0218322
         0.5041      0.0218051
         0.5089      0.0217783
         0.5137      0.0217518
         0.5185      0.0217255
         0.5233      0.0216995
         0.5281      0.0216737
         0.5329      0.0216482
         0.5377       0.021623
         0.5425      0.0215979
         0.5473      0.0215731
         0.5521      0.0215486
         0.5569      0.0215242
         0.5617      0.0215001
         0.5665      0.0214762
         0.5713      0.0214526
         0.5761      0.0214291
         0.5809      0.0214058
         0.5857      0.0213828
         0.5905      0.0213599
         0.5953      0.0213372
         0.6001      0.0213148
         0.6049      0.0212925
         0.6097      0.0212704
         0.6145      0.0212485
         0.6193      0.0212267
         0.6241      0.0212052
         0.6289      0.0211838
         0.6337      0.0211626
         0.6385      0.0211416
         0.6433      0.0211207
         0.6481         0.0211
         0.6529      0.0210795
         0.6577      0.0210591
         0.6625      0.0210389
         0.6673      0.0210188
         0.6721      0.0209989
         0.6769      0.0209792
         0.6817      0.0209595
         0.6865      0.0209401
         0.6913      0.0209207
         0.6961      0.0209016
         0.7009      0.0208825
         0.7057      0.0208636
         0.7105      0.0208448
         0.7153      0.0208262
         0.7201      0.0208077
         0.7249      0.0207893
         0.7297      0.0207711
         0.7345       0.020753
         0.7393       0.020735
         0.7441      0.0207171
         0.7489      0.0206994
         0.7537      0.0206818
         0.7585      0.0206642
         0.7633      0.0206469
         0.7681      0.0206296
         0.7729      0.0206124
         0.7777      0.0205954
         0.7825      0.0205784
         0.7873      0.0205616
         0.7921      0.0205449
         0.7969      0.0205283
         0.8017      0.0205118
         0.8065      0.0204954
         0.8113      0.0204791
         0.8161      0.0204629
         0.8209      0.0204468
         0.8257      0.0204308
         0.8305      0.0204149
         0.8353      0.0203991
         0.8401      0.0203834
         0.8449      0.0203678
         0.8497      0.0203523
         0.8545      0.0203368
