           IM.1            DS1          E(DS)
           0.01   7.43619e-120   7.43619e-120
       0.025101    5.01456e-67    5.01456e-67
       0.040202    2.24855e-43    2.24855e-43
       0.055303     2.4484e-29     2.4484e-29
       0.070404    2.14045e-20    2.14045e-20
      0.0855051    1.50458e-14    1.50458e-14
       0.100606    9.28131e-11    9.28131e-11
       0.115707    4.36756e-10    4.36756e-10
       0.130808    1.75908e-09    1.75908e-09
       0.145909    6.20804e-09    6.20804e-09
        0.16101      1.957e-08      1.957e-08
       0.176111    5.59527e-08    5.59527e-08
       0.191212    1.46935e-07    1.46935e-07
       0.206313    5.31577e-07    5.31577e-07
       0.221414    2.73561e-06    2.73561e-06
       0.236515    1.12553e-05    1.12553e-05
       0.251616    3.82216e-05    3.82216e-05
       0.266717    0.000110059    0.000110059
       0.281818    0.000275245    0.000275245
       0.296919    0.000610268    0.000610268
        0.31202     0.00122765     0.00122765
       0.327121      0.0022627      0.0022627
       0.342222     0.00386391     0.00386391
       0.357323     0.00618168     0.00618168
       0.372424     0.00935118     0.00935118
       0.387525        0.01348        0.01348
       0.402626      0.0184336      0.0184336
       0.417727      0.0232283      0.0232283
       0.432828      0.0286808      0.0286808
       0.447929      0.0347706      0.0347706
        0.46303       0.041469       0.041469
       0.478131      0.0487369      0.0487369
       0.493232      0.0565277      0.0565277
       0.508333      0.0602698      0.0602698
       0.523434      0.0604378      0.0604378
       0.538535      0.0606017      0.0606017
       0.553636      0.0607615      0.0607615
       0.568737      0.0609171      0.0609171
       0.583838      0.0610685      0.0610685
       0.598939      0.0612157      0.0612157
        0.61404      0.0816062      0.0816062
       0.629141        0.10467        0.10467
       0.644242       0.128082       0.128082
       0.659343       0.151203       0.151203
       0.674444       0.173602       0.173602
       0.689545       0.194996       0.194996
       0.704646       0.209634       0.209634
       0.719747       0.211205       0.211205
       0.734848       0.212778       0.212778
       0.749949       0.214353       0.214353
       0.765051        0.21593        0.21593
       0.780152        0.21751        0.21751
       0.795253       0.219094       0.219094
       0.810354       0.221214       0.221214
       0.825455        0.22359        0.22359
       0.840556       0.225977       0.225977
       0.855657       0.228376       0.228376
       0.870758       0.230788       0.230788
       0.885859       0.233213       0.233213
        0.90096       0.235632       0.235632
       0.916061       0.237772       0.237772
       0.931162       0.239924       0.239924
       0.946263       0.242102       0.242102
       0.961364       0.244277       0.244277
       0.976465       0.246463       0.246463
       0.991566       0.248663       0.248663
        1.00667       0.256633       0.256633
        1.02177       0.271396       0.271396
        1.03687       0.285427       0.285427
        1.05197       0.298743       0.298743
        1.06707       0.311364       0.311364
        1.08217       0.323318       0.323318
        1.09727       0.334634       0.334634
        1.11237       0.359023       0.359023
        1.12747       0.385258       0.385258
        1.14258        0.41023        0.41023
        1.15768       0.433929       0.433929
        1.17278       0.456366       0.456366
        1.18788       0.477621       0.477621
        1.20298       0.493102       0.493102
        1.21808       0.489667       0.489667
        1.23318       0.486191       0.486191
        1.24828       0.482675       0.482675
        1.26338       0.479119       0.479119
        1.27848       0.475471       0.475471
        1.29359       0.471831       0.471831
        1.30869       0.479276       0.479276
        1.32379       0.494412       0.494412
        1.33889       0.509014       0.509014
        1.35399       0.523096       0.523096
        1.36909       0.536672       0.536672
        1.38419       0.549755       0.549755
        1.39929       0.562362       0.562362
        1.41439        0.55143        0.55143
        1.42949         0.5361         0.5361
         1.4446       0.516262       0.516262
         1.4597       0.490076       0.490076
         1.4748       0.455143       0.455143
         1.4899       0.407537       0.407537
          1.505       0.366192       0.366192
         1.5201       0.366192       0.366192
         1.5352       0.366192       0.366192
         1.5503       0.366192       0.366192
         1.5654       0.366192       0.366192
        1.58051       0.366192       0.366192
        1.59561       0.366192       0.366192
        1.61071       0.366192       0.366192
        1.62581       0.366192       0.366192
        1.64091       0.366192       0.366192
        1.65601       0.366192       0.366192
        1.67111       0.366192       0.366192
        1.68621       0.366192       0.366192
        1.70131       0.366192       0.366192
        1.71641       0.366192       0.366192
        1.73152       0.366192       0.366192
        1.74662       0.366192       0.366192
        1.76172       0.366192       0.366192
        1.77682       0.366192       0.366192
        1.79192       0.366192       0.366192
        1.80702       0.366192       0.366192
        1.82212       0.366192       0.366192
        1.83722       0.366192       0.366192
        1.85232       0.366192       0.366192
        1.86742       0.366192       0.366192
        1.88253       0.366192       0.366192
        1.89763       0.366192       0.366192
        1.91273       0.366192       0.366192
        1.92783       0.366192       0.366192
