           IM.1            DS1            DS2          E(DS)
           0.01   7.43619e-120    1.08059e-94    1.08059e-94
       0.025101    5.01456e-67    4.68449e-60    4.68449e-60
       0.040202    2.24855e-43    9.94456e-44    3.24301e-43
       0.055303     2.4484e-29    3.62099e-33    2.44876e-29
       0.070404    2.14045e-20    1.18808e-25    2.14046e-20
      0.0855051    1.50458e-14    4.09609e-20    1.50459e-14
       0.100606    9.28131e-11    4.34667e-16    9.28135e-11
       0.115707    4.36756e-10     2.2685e-15    4.36759e-10
       0.130808    1.75908e-09     1.0139e-14    1.75909e-09
       0.145909    6.20804e-09    3.97182e-14    6.20808e-09
        0.16101      1.957e-08    1.38925e-13    1.95701e-08
       0.176111    5.59527e-08    4.40289e-13    5.59531e-08
       0.191212    1.46935e-07    1.28096e-12    1.46936e-07
       0.206313    5.31577e-07    6.13329e-12    5.31584e-07
       0.221414    2.73561e-06    5.50988e-11    2.73567e-06
       0.236515    1.12553e-05    4.04742e-10    1.12557e-05
       0.251616    3.82216e-05    2.46171e-09     3.8224e-05
       0.266717    0.000110059     1.2601e-08    0.000110071
       0.281818    0.000275245    5.49772e-08      0.0002753
       0.296919    0.000610268    2.07632e-07    0.000610476
        0.31202     0.00122765    6.90041e-07     0.00122834
       0.327121      0.0022627    2.03943e-06     0.00226474
       0.342222     0.00386391    5.42218e-06     0.00386933
       0.357323     0.00618168    1.31067e-05     0.00619478
       0.372424     0.00935118    2.91241e-05     0.00938031
       0.387525        0.01348    5.99757e-05        0.01354
       0.402626      0.0184336    0.000112969      0.0185466
       0.417727      0.0232283    0.000183023      0.0234113
       0.432828      0.0286808    0.000286074      0.0289668
       0.447929      0.0347706    0.000432632      0.0352032
        0.46303       0.041469    0.000635222      0.0421043
       0.478131      0.0487369    0.000907213      0.0496442
       0.493232      0.0565277     0.00126349      0.0577911
       0.508333      0.0602698     0.00143757      0.0617074
       0.523434      0.0604378     0.00140674      0.0618446
       0.538535      0.0606017     0.00137599      0.0619777
       0.553636      0.0607615     0.00134536      0.0621068
       0.568737      0.0609171     0.00131484      0.0622319
       0.583838      0.0610685     0.00128447      0.0623529
       0.598939      0.0612157     0.00125427        0.06247
        0.61404      0.0816062     0.00267442      0.0842806
       0.629141        0.10467     0.00522296       0.109893
       0.644242       0.128082     0.00905289       0.137134
       0.659343       0.151203      0.0142915       0.165495
       0.674444       0.173602      0.0209451       0.194547
       0.689545       0.194996      0.0289316       0.223928
       0.704646       0.209634      0.0350826       0.244717
       0.719747       0.211205      0.0348118       0.246017
       0.734848       0.212778      0.0345296       0.247308
       0.749949       0.214353      0.0342362       0.248589
       0.765051        0.21593      0.0339317       0.249862
       0.780152        0.21751      0.0336162       0.251126
       0.795253       0.219094      0.0332898       0.252383
       0.810354       0.221214      0.0332377       0.254452
       0.825455        0.22359      0.0333087       0.256899
       0.840556       0.225977      0.0333725        0.25935
       0.855657       0.228376      0.0334294       0.261806
       0.870758       0.230788      0.0334791       0.264267
       0.885859       0.233213      0.0335217       0.266735
        0.90096       0.235632      0.0335576        0.26919
       0.916061       0.237772      0.0335917       0.271364
       0.931162       0.239924      0.0336206       0.273545
       0.946263       0.242102      0.0336442       0.275746
       0.961364       0.244277      0.0336627       0.277939
       0.976465       0.246463      0.0336759       0.280139
       0.991566       0.248663      0.0336839       0.282347
        1.00667       0.256633      0.0366282       0.293261
        1.02177       0.271396      0.0436822       0.315078
        1.03687       0.285427      0.0512221       0.336649
        1.05197       0.298743      0.0591783       0.357921
        1.06707       0.311364      0.0674815       0.378846
        1.08217       0.323318      0.0760641       0.399382
