           IM.1            DS1          E(DS)
           0.01     5.8996e-16     5.8996e-16
       0.025101    4.54721e-10    4.54721e-10
       0.040202    1.50062e-07    1.50062e-07
       0.055303    5.00688e-06    5.00688e-06
       0.070404    5.62464e-05    5.62464e-05
      0.0855051    0.000333995    0.000333995
       0.100606     0.00127546     0.00127546
       0.115707     0.00237279     0.00237279
       0.130808     0.00403899     0.00403899
       0.145909     0.00640424     0.00640424
        0.16101     0.00958517     0.00958517
       0.176111      0.0136803      0.0136803
       0.191212      0.0187581      0.0187581
       0.206313      0.0257104      0.0257104
       0.221414      0.0354106      0.0354106
       0.236515      0.0468847      0.0468847
       0.251616      0.0600288      0.0600288
       0.266717      0.0747653      0.0747653
       0.281818       0.090923       0.090923
       0.296919       0.108363       0.108363
        0.31202       0.124182       0.124182
       0.327121       0.139968       0.139968
       0.342222       0.156325       0.156325
       0.357323       0.173168       0.173168
       0.372424       0.190418       0.190418
       0.387525       0.207979       0.207979
       0.402626       0.225268       0.225268
       0.417727       0.240289       0.240289
       0.432828       0.255471       0.255471
       0.447929       0.270836       0.270836
        0.46303       0.286339       0.286339
       0.478131        0.30196        0.30196
       0.493232       0.317661       0.317661
       0.508333       0.324173       0.324173
       0.523434       0.323194       0.323194
       0.538535       0.322227       0.322227
       0.553636       0.321283       0.321283
       0.568737        0.32034        0.32034
       0.583838       0.319408       0.319408
       0.598939       0.318489       0.318489
        0.61404       0.333509       0.333509
       0.629141       0.349584       0.349584
       0.644242       0.365477       0.365477
       0.659343       0.381166       0.381166
       0.674444       0.396627       0.396627
       0.689545       0.411843       0.411843
       0.704646       0.420795       0.420795
       0.719747       0.416171       0.416171
       0.734848       0.411392       0.411392
       0.749949       0.406537       0.406537
       0.765051       0.401609       0.401609
       0.780152       0.396611       0.396611
       0.795253       0.391546       0.391546
       0.810354       0.394033       0.394033
       0.825455        0.40001        0.40001
       0.840556       0.405994       0.405994
       0.855657       0.411984       0.411984
       0.870758       0.417979       0.417979
       0.885859       0.423976       0.423976
        0.90096        0.43086        0.43086
       0.916061       0.450441       0.450441
       0.931162       0.469784       0.469784
       0.946263       0.488549       0.488549
       0.961364        0.50682        0.50682
       0.976465       0.524585       0.524585
       0.991566       0.541833       0.541833
        1.00667       0.544547       0.544547
        1.02177       0.528967       0.528967
        1.03687       0.512803       0.512803
        1.05197       0.496059       0.496059
        1.06707       0.478745       0.478745
        1.08217       0.460878       0.460878
        1.09727       0.442478       0.442478
        1.11237       0.435011       0.435011
        1.12747       0.430009       0.430009
        1.14258       0.424992       0.424992
        1.15768       0.419962       0.419962
        1.17278        0.41492        0.41492
        1.18788       0.409637       0.409637
        1.20298       0.410429       0.410429
        1.21808       0.434426       0.434426
        1.23318       0.457437       0.457437
        1.24828       0.479395       0.479395
        1.26338       0.500263       0.500263
        1.27848       0.520029       0.520029
        1.29359       0.538697       0.538697
        1.30869       0.542762       0.542762
        1.32379       0.536152       0.536152
        1.33889        0.52898        0.52898
        1.35399       0.521236       0.521236
        1.36909        0.51298        0.51298
        1.38419       0.504277       0.504277
        1.39929       0.495269       0.495269
        1.41439       0.497759       0.497759
        1.42949       0.500883       0.500883
         1.4446       0.503915       0.503915
         1.4597        0.50695        0.50695
         1.4748       0.509938       0.509938
