           IM.1         mean_x        sd_ln_x
           0.01    3.38238e-16        6.65268
       0.025101    4.60926e-08        5.05096
       0.040202    0.000102564        4.21974
       0.055303     0.00922975        3.64855
       0.070404       0.185508        3.21253
      0.0855051         1.5782        2.86238
       0.100606         7.5255        2.57885
       0.115707        14.4837        2.45063
       0.130808        25.5065        2.33461
       0.145909         41.768        2.22905
        0.16101        64.4194        2.13254
       0.176111        94.5159        2.04388
       0.191212         132.92        1.96448
       0.206313        190.377        1.87439
       0.221414        280.441        1.77861
       0.236515        393.741        1.69307
       0.251616        529.682        1.61758
       0.266717        687.036        1.55098
       0.281818         863.63        1.49231
       0.296919        1056.81        1.44055
        0.31202        1187.11        1.40876
       0.327121        1302.03        1.38255
       0.342222        1420.04        1.35777
       0.357323        1540.55         1.3344
       0.372424        1663.47        1.31232
       0.387525        1788.36        1.29099
       0.402626         1922.3        1.27084
       0.417727        2093.46        1.25032
       0.432828        2266.29        1.23128
       0.447929        2440.63        1.21337
        0.46303        2614.34        1.19699
       0.478131        2788.23        1.18157
       0.493232        2961.34        1.16714
       0.508333        3056.14        1.15903
       0.523434        3087.99         1.1555
       0.538535        3119.81          1.152
       0.553636        3151.61        1.14853
       0.568737        3183.37        1.14509
       0.583838         3215.1        1.14169
       0.598939        3246.81        1.13832
        0.61404        3470.61        1.12202
       0.629141         3705.2        1.10613
       0.644242        3935.19        1.09157
       0.659343        4160.14        1.07819
       0.674444        4379.71        1.06585
       0.689545        4593.62        1.05441
       0.704646        4768.78        1.04429
       0.719747        4867.32        1.03564
       0.734848        4965.11        1.02717
       0.749949        5054.27        1.02038
       0.765051        5158.45         1.0107
       0.780152        5254.04         1.0027
       0.795253        5348.92       0.994837
       0.810354        5794.02       0.965693
       0.825455         6361.5       0.931777
       0.840556        6885.13       0.902769
       0.855657        7367.51       0.877704
       0.870758        7812.15        0.85583
       0.885859        8221.85       0.836608
        0.90096        8562.62       0.821113
       0.916061        8336.99       0.829112
       0.931162        8097.33       0.837861
       0.946263        7842.74       0.847467
       0.961364        7572.39       0.858033
       0.976465        7285.66       0.902441
       0.991566        6981.22        0.88265
        1.00667        6840.61       0.888116
        1.02177        6924.45       0.882878
        1.03687        7007.64       0.877675
        1.05197        7090.04       0.872562
        1.06707        7171.67       0.867538
        1.08217        7252.52       0.862598
        1.09727        7332.61       0.893675
        1.11237        7423.29        0.84734
        1.12747        7519.43       0.835361
        1.14258        7619.18       0.822995
        1.15768        7722.81       0.810268
        1.17278        7830.58       0.797125
        1.18788        7943.66       0.783451
        1.20298        8036.41       0.773882
        1.21808        8035.03       0.781253
        1.23318        8035.03       0.788432
        1.24828        8037.95       0.795099
        1.26338        8042.67       0.801466
        1.27848        8048.97       0.807504
        1.29359        8056.34       0.813268
        1.30869        8551.28       0.787127
        1.32379        9342.64       0.743303
        1.33889        10064.5       0.705181
        1.35399        10725.5       0.671678
        1.36909        11333.1       0.642008
        1.38419        11893.1       0.615598
        1.39929        12410.7       0.591979
        1.41439        12119.0       0.604703
        1.42949        11770.5       0.620255
         1.4446        11401.9       0.637109
         1.4597        11011.6       0.655375
         1.4748        10597.8       0.675224
         1.4899        10158.5       0.696883
          1.505        9849.12       0.712498
         1.5201        9849.12       0.712498
         1.5352        9849.12       0.712498
         1.5503        9849.12       0.712498
         1.5654        9849.12       0.712498
        1.58051        9849.12       0.712498
        1.59561        9849.12       0.712498
        1.61071        9849.12       0.712498
        1.62581        9849.12       0.712498
        1.64091        9849.12       0.712498
        1.65601        9849.12       0.712498
        1.67111        9849.12       0.712498
        1.68621        9849.12       0.712498
        1.70131        9849.12       0.712498
        1.71641        9849.12       0.712498
        1.73152        9849.12       0.712498
        1.74662        9849.12       0.712498
        1.76172        9849.12       0.712498
        1.77682        9849.12       0.712498
        1.79192        9849.12       0.712498
        1.80702        9849.12       0.712498
        1.82212        9849.12       0.712498
        1.83722        9849.12       0.712498
        1.85232        9849.12       0.712498
        1.86742        9849.12       0.712498
        1.88253        9849.12       0.712498
        1.89763        9849.12       0.712498
        1.91273        9849.12       0.712498
        1.92783        9849.12       0.712498
        1.94293        9849.12       0.712498
        1.95803        9849.12       0.712498
        1.97313        9849.12       0.712498
        1.98823        9849.12       0.712498
        2.00333        9849.12       0.712498
        2.01843        9849.12       0.712498
        2.03354        9849.12       0.712498
        2.04864        9849.12       0.712498
        2.06374        9849.12       0.712498
        2.07884        9849.12       0.712498
        2.09394        9849.12       0.712498
        2.10904        9849.12       0.712498
        2.12414        9849.12       0.712498
        2.13924        9849.12       0.712498
        2.15434        9849.12       0.712498
        2.16944        9849.12       0.712498
        2.18455        9849.12       0.712498
        2.19965        9849.12       0.712498
        2.21475        9849.12       0.712498
        2.22985        9849.12       0.712498
        2.24495        9849.12       0.712498
        2.26005        9849.12       0.712498
        2.27515        9849.12       0.712498
        2.29025        9849.12       0.712498
        2.30535        9849.12       0.712498
        2.32045        9849.12       0.712498
        2.33556        9849.12       0.712498
        2.35066        9849.12       0.712498
        2.36576        9849.12       0.712498
        2.38086        9849.12       0.712498
        2.39596        9849.12       0.712498
        2.41106        9849.12       0.712498
        2.42616        9849.12       0.712498
        2.44126        9849.12       0.712498
        2.45636        9849.12       0.712498
        2.47146        9849.12       0.712498
        2.48657        9849.12       0.712498
        2.50167        9849.12       0.712498
        2.51677        9849.12       0.712498
        2.53187        9849.12       0.712498
        2.54697        9849.12       0.712498
        2.56207        9849.12       0.712498
        2.57717        9849.12       0.712498
        2.59227        9849.12       0.712498
        2.60737        9849.12       0.712498
        2.62247        9849.12       0.712498
        2.63758        9849.12       0.712498
        2.65268        9849.12       0.712498
        2.66778        9849.12       0.712498
        2.68288        9849.12       0.712498
        2.69798        9849.12       0.712498
        2.71308        9849.12       0.712498
        2.72818        9849.12       0.712498
        2.74328        9849.12       0.712498
        2.75838        9849.12       0.712498
        2.77348        9849.12       0.712498
        2.78859        9849.12       0.712498
        2.80369        9849.12       0.712498
        2.81879        9849.12       0.712498
        2.83389        9849.12       0.712498
        2.84899        9849.12       0.712498
        2.86409        9849.12       0.712498
        2.87919        9849.12       0.712498
        2.89429        9849.12       0.712498
        2.90939        9849.12       0.712498
        2.92449        9849.12       0.712498
         2.9396        9849.12       0.712498
         2.9547        9849.12       0.712498
         2.9698        9849.12       0.712498
         2.9849        9849.12       0.712498
            3.0        9849.12       0.712498
