              t           Rate
         0.0001      0.0266896
         0.0049      0.0187777
         0.0097      0.0174989
         0.0145      0.0167592
         0.0193      0.0162328
         0.0241      0.0158242
         0.0289      0.0154903
         0.0337      0.0152077
         0.0385      0.0149689
         0.0433      0.0147522
         0.0481      0.0145605
         0.0529      0.0143923
         0.0577      0.0142322
         0.0625      0.0140742
         0.0673      0.0139377
         0.0721      0.0138105
         0.0769      0.0136915
         0.0817      0.0135797
         0.0865      0.0134742
         0.0913      0.0133744
         0.0961      0.0132796
         0.1009      0.0131895
         0.1057      0.0131036
         0.1105      0.0130329
         0.1153      0.0129542
         0.1201      0.0128787
         0.1249      0.0128061
         0.1297      0.0127363
         0.1345       0.012669
         0.1393      0.0126041
         0.1441      0.0125414
         0.1489      0.0124807
         0.1537       0.012422
         0.1585       0.012365
         0.1633      0.0123098
         0.1681      0.0122562
         0.1729       0.012204
         0.1777      0.0121533
         0.1825       0.012104
         0.1873       0.012056
         0.1921      0.0120091
         0.1969      0.0119634
         0.2017      0.0119189
         0.2065      0.0118754
         0.2113      0.0118328
         0.2161      0.0117913
         0.2209      0.0117507
         0.2257      0.0117109
         0.2305       0.011672
         0.2353      0.0116339
         0.2401      0.0115966
         0.2449        0.01156
         0.2497      0.0115241
         0.2545      0.0114889
         0.2593      0.0114544
         0.2641      0.0114205
         0.2689      0.0113873
         0.2737      0.0113546
         0.2785      0.0113225
         0.2833       0.011291
         0.2881        0.01126
         0.2929      0.0112295
         0.2977      0.0111995
         0.3025        0.01117
         0.3073       0.011141
         0.3121      0.0111124
         0.3169      0.0110843
         0.3217      0.0110566
         0.3265      0.0110293
         0.3313      0.0110024
         0.3361       0.010976
         0.3409      0.0109499
         0.3457      0.0109241
         0.3505      0.0108988
         0.3553      0.0108737
         0.3601      0.0108491
         0.3649      0.0108247
         0.3697      0.0108007
         0.3745       0.010777
         0.3793      0.0107536
         0.3841      0.0107305
         0.3889      0.0107077
         0.3937      0.0106852
         0.3985      0.0106629
         0.4033      0.0106409
         0.4081      0.0106192
         0.4129      0.0105978
         0.4177      0.0105766
         0.4225      0.0105557
         0.4273       0.010535
         0.4321      0.0105145
         0.4369      0.0104942
         0.4417      0.0104742
         0.4465      0.0104545
         0.4513      0.0104349
         0.4561      0.0104155
         0.4609      0.0103964
         0.4657      0.0103774
         0.4705      0.0103587
         0.4753      0.0103401
         0.4801      0.0103217
         0.4849      0.0103036
         0.4897      0.0102856
         0.4945      0.0102678
         0.4993      0.0102501
         0.5041      0.0102327
         0.5089      0.0102154
         0.5137      0.0101983
         0.5185      0.0101813
         0.5233      0.0101645
         0.5281      0.0101478
         0.5329      0.0101314
         0.5377       0.010115
         0.5425      0.0100988
         0.5473      0.0100828
         0.5521      0.0100669
         0.5569      0.0100511
         0.5617      0.0100355
         0.5665      0.0100201
         0.5713      0.0100047
         0.5761      0.0099895
         0.5809     0.00997442
         0.5857     0.00995947
         0.5905     0.00994464
         0.5953     0.00992994
         0.6001     0.00991536
         0.6049      0.0099009
         0.6097     0.00988656
         0.6145     0.00987233
         0.6193     0.00985822
         0.6241     0.00984422
         0.6289     0.00983034
         0.6337     0.00981656
         0.6385     0.00980289
         0.6433     0.00978932
         0.6481     0.00977586
         0.6529      0.0097625
         0.6577     0.00974925
         0.6625     0.00973609
         0.6673     0.00972303
         0.6721     0.00971007
         0.6769      0.0096972
         0.6817     0.00968443
         0.6865     0.00967175
         0.6913     0.00965917
         0.6961     0.00964667
         0.7009     0.00963426
         0.7057     0.00962194
         0.7105     0.00960971
         0.7153     0.00959757
         0.7201      0.0095855
         0.7249     0.00957352
         0.7297     0.00956163
         0.7345     0.00954981
         0.7393     0.00953807
         0.7441     0.00952642
         0.7489     0.00951484
         0.7537     0.00950334
         0.7585     0.00949191
         0.7633     0.00948056
         0.7681     0.00946928
         0.7729     0.00945808
         0.7777     0.00944695
         0.7825     0.00943589
         0.7873      0.0094249
         0.7921     0.00941398
         0.7969     0.00940313
         0.8017     0.00939234
         0.8065     0.00938163
         0.8113     0.00937098
         0.8161     0.00936039
         0.8209     0.00934987
         0.8257     0.00933942
         0.8305     0.00932902
         0.8353     0.00931869
         0.8401     0.00930843
         0.8449     0.00929822
         0.8497     0.00928807
         0.8545     0.00927799
         0.8593     0.00926796
         0.8641     0.00925799
         0.8689     0.00924808
         0.8737     0.00923822
         0.8785     0.00922843
         0.8833     0.00921868
         0.8881       0.009209
         0.8929     0.00919936
         0.8977     0.00918979
         0.9025     0.00918026
         0.9073     0.00917079
         0.9121     0.00916137
         0.9169       0.009152
         0.9217     0.00914269
         0.9265     0.00913342
         0.9313     0.00912421
         0.9361     0.00911504
         0.9409     0.00910592
         0.9457     0.00909686
         0.9505     0.00908784
         0.9553     0.00907886
         0.9601     0.00906994
         0.9649     0.00906106
         0.9697     0.00905223
         0.9745     0.00904344
         0.9793      0.0090347
         0.9841       0.009026
         0.9889     0.00901735
         0.9937     0.00900875
         0.9985     0.00900018
         1.0033     0.00899166
         1.0081     0.00898318
         1.0129     0.00897475
         1.0177     0.00896635
         1.0225       0.008958
         1.0273     0.00894969
         1.0321     0.00894142
         1.0369     0.00893319
         1.0417       0.008925
         1.0465     0.00891685
         1.0513     0.00890874
         1.0561     0.00890067
         1.0609     0.00889263
         1.0657     0.00888464
         1.0705     0.00887668
         1.0753     0.00886876
         1.0801     0.00886088
         1.0849     0.00885303
         1.0897     0.00884522
         1.0945     0.00883745
         1.0993     0.00882971
         1.1041     0.00882201
         1.1089     0.00881434
         1.1137     0.00880671
         1.1185     0.00879911
         1.1233     0.00879155
         1.1281     0.00878402
         1.1329     0.00877652
         1.1377     0.00876906
         1.1425     0.00876163
         1.1473     0.00875424
         1.1521     0.00874688
         1.1569     0.00873954
         1.1617     0.00873225
         1.1665     0.00872498
         1.1713     0.00871774
         1.1761     0.00871054
         1.1809     0.00870337
         1.1857     0.00869622
         1.1905     0.00868911
         1.1953     0.00868203
         1.2001     0.00867498
