           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    1.46461e-09    1.24196e-13    4.18251e-22    2.39525e-28    1.46473e-09
       0.025101    2.38906e-05    2.66535e-08    6.90826e-15    5.85761e-20    2.39173e-05
       0.040202     0.00100317    4.41697e-06    1.27297e-11    5.06342e-16     0.00100759
       0.055303     0.00780579    8.98759e-05     1.5229e-09    1.97575e-13     0.00789567
       0.070404      0.0282324    0.000680965    4.85152e-08     1.7059e-11      0.0289135
      0.0855051      0.0668776     0.00291069    6.96839e-07    5.85714e-10       0.069789
       0.100606       0.121637     0.00851864    5.67239e-06    1.01808e-08       0.130162
       0.115707       0.179622      0.0165446     1.8382e-05    4.61777e-08       0.196185
       0.130808       0.242345      0.0281888    4.88978e-05    1.65111e-07       0.270583
       0.145909       0.305556      0.0436085    0.000112075    4.92694e-07       0.349277
        0.16101       0.369495      0.0626872    0.000228834    1.27662e-06       0.432412
       0.176111       0.429695       0.085093     0.00042607    2.95256e-06       0.515217
       0.191212       0.485991       0.110358    0.000736294    6.22439e-06       0.597092
       0.206313       0.572755        0.16516     0.00201989    2.76775e-05       0.739963
       0.221414       0.674505        0.26325     0.00782894    0.000230845       0.945815
       0.236515       0.740315       0.355466       0.020725     0.00112937        1.11763
       0.251616       0.783024       0.433926      0.0421792     0.00374003        1.26287
       0.266717         0.8107       0.497287      0.0714116     0.00931934        1.38872
       0.281818       0.828793       0.547096        0.10611      0.0188357        1.50083
       0.296919       0.840575       0.585897       0.143592       0.032596        1.60266
        0.31202       0.857304       0.620509        0.17235      0.0439771        1.69414
       0.327121       0.872865        0.65128       0.198739      0.0550899        1.77797
       0.342222       0.885621       0.678035       0.224776      0.0671322        1.85556
       0.357323       0.896169       0.701426       0.250192      0.0799444        1.92773
       0.372424       0.903861       0.721861       0.274823      0.0933707        1.99392
       0.387525       0.912311       0.739788       0.298531       0.107264        2.05789
       0.402626       0.919833       0.757118       0.320921       0.120552        2.11842
       0.417727       0.932021       0.780021       0.341093        0.12957         2.1827
       0.432828        0.94264       0.801284       0.361074       0.138576        2.24357
       0.447929       0.951848       0.821016       0.380877       0.147588        2.30133
        0.46303       0.959783       0.839293       0.400526         0.1566         2.3562
       0.478131       0.966618       0.856213       0.420041        0.16563         2.4085
       0.493232       0.972477       0.870328        0.43944       0.174691        2.45694
       0.508333       0.974663       0.878908       0.452123       0.182712        2.48841
       0.523434        0.97437       0.879649       0.458153       0.189835        2.50201
       0.538535        0.97406        0.87889       0.466091       0.196911        2.51595
       0.553636       0.973734       0.880895       0.472728       0.203924        2.53128
       0.568737       0.973392        0.88141       0.479142       0.210923        2.54487
       0.583838       0.973035        0.88186        0.48534       0.217818        2.55805
       0.598939       0.972662       0.882247       0.491328       0.224658         2.5709
        0.61404       0.974734       0.886707       0.493164       0.222705        2.57731
       0.629141       0.976894       0.891466        0.49474       0.220023        2.58312
       0.644242       0.978949       0.896207       0.496365       0.217311        2.58883
       0.659343       0.980898       0.900921       0.498042       0.214519        2.59438
       0.674444       0.982739       0.905601       0.499773        0.21171        2.59982
       0.689545        0.98447       0.910238       0.501559       0.208853        2.60512
       0.704646       0.986263       0.915872       0.507334        0.20931        2.61878
       0.719747       0.988232       0.923463        0.52188       0.217336        2.65091
       0.734848       0.989953       0.930515       0.536283       0.225411        2.68216
       0.749949         0.9915        0.93711       0.550484       0.233536        2.71263
       0.765051       0.992806        0.94317       0.564581       0.241715        2.74227
       0.780152       0.993936       0.948771       0.578535       0.249952        2.77119
       0.795253       0.994911       0.953927       0.592343       0.258286        2.79947
       0.810354       0.995064       0.954393       0.590607       0.254977        2.79504
       0.825455        0.99487       0.952743       0.581533       0.246419        2.77557
       0.840556        0.99466       0.950979       0.572153       0.237724        2.75552
       0.855657       0.994432       0.949106       0.562491        0.22898        2.73501
       0.870758       0.994185        0.94709       0.552465       0.220198        2.71394
       0.885859       0.993916       0.944931       0.542104       0.211386        2.69234
        0.90096       0.993684       0.942958       0.532371       0.203151        2.67216
       0.916061       0.994308       0.945975       0.536785       0.203706        2.68077
