              t           Rate
         0.0001      0.0415582
         0.0049      0.0288766
         0.0097      0.0269314
         0.0145      0.0258252
         0.0193      0.0250511
         0.0241      0.0244589
         0.0289      0.0238177
         0.0337      0.0235785
         0.0385      0.0232351
         0.0433      0.0229334
         0.0481      0.0226652
         0.0529      0.0224239
         0.0577      0.0222048
         0.0625      0.0220041
         0.0673      0.0218191
         0.0721      0.0216476
         0.0769      0.0214877
         0.0817       0.021338
         0.0865      0.0211973
         0.0913      0.0210647
         0.0961      0.0209392
         0.1009      0.0208201
         0.1057      0.0207069
         0.1105      0.0205989
         0.1153      0.0204958
         0.1201      0.0203972
         0.1249      0.0203026
         0.1297      0.0202117
         0.1345      0.0201243
         0.1393      0.0200402
         0.1441       0.019959
         0.1489      0.0198807
         0.1537      0.0198049
         0.1585      0.0197316
         0.1633      0.0196606
         0.1681      0.0195918
         0.1729      0.0195242
         0.1777      0.0194593
         0.1825      0.0193963
         0.1873      0.0193349
         0.1921      0.0192752
         0.1969       0.019217
         0.2017      0.0191604
         0.2065      0.0191051
         0.2113      0.0190603
         0.2161      0.0190076
         0.2209      0.0189561
         0.2257      0.0189058
         0.2305      0.0188566
         0.2353      0.0188084
         0.2401      0.0187613
         0.2449      0.0187151
         0.2497      0.0186699
         0.2545      0.0186256
         0.2593      0.0185822
         0.2641      0.0185396
         0.2689      0.0184977
         0.2737      0.0184567
         0.2785      0.0184164
         0.2833      0.0185528
         0.2881       0.018338
         0.2929      0.0182998
         0.2977      0.0182622
         0.3025      0.0182253
         0.3073       0.018189
         0.3121      0.0181533
         0.3169      0.0181181
         0.3217      0.0180835
         0.3265      0.0180494
         0.3313      0.0180159
         0.3361      0.0179828
         0.3409      0.0179503
         0.3457      0.0179182
         0.3505      0.0178866
         0.3553      0.0178554
         0.3601      0.0178246
         0.3649      0.0177943
         0.3697      0.0177644
         0.3745      0.0177349
         0.3793      0.0177058
         0.3841      0.0177304
         0.3889      0.0177014
         0.3937      0.0176729
         0.3985      0.0176446
         0.4033      0.0176168
         0.4081      0.0175389
         0.4129      0.0175123
         0.4177       0.017486
         0.4225        0.01746
         0.4273      0.0174343
         0.4321      0.0174089
         0.4369      0.0173838
         0.4417       0.017359
         0.4465      0.0173345
         0.4513      0.0173102
         0.4561      0.0172862
         0.4609      0.0172625
         0.4657       0.017239
         0.4705      0.0172158
         0.4753      0.0171928
         0.4801      0.0171701
         0.4849      0.0171476
         0.4897      0.0171253
         0.4945      0.0171033
         0.4993      0.0170815
         0.5041      0.0170599
         0.5089      0.0170385
         0.5137      0.0170173
         0.5185      0.0169963
         0.5233      0.0169756
         0.5281       0.016955
         0.5329      0.0169346
         0.5377      0.0169144
         0.5425      0.0168944
         0.5473      0.0168746
         0.5521      0.0168499
         0.5569      0.0168304
         0.5617      0.0168111
         0.5665       0.016792
         0.5713      0.0167731
         0.5761      0.0167543
         0.5809      0.0167357
         0.5857      0.0167173
         0.5905       0.016699
         0.5953      0.0166808
         0.6001      0.0166629
         0.6049       0.016645
         0.6097      0.0166273
         0.6145      0.0166098
         0.6193      0.0165924
         0.6241      0.0165751
         0.6289       0.016558
         0.6337       0.016541
         0.6385      0.0165241
         0.6433      0.0165074
         0.6481      0.0164908
         0.6529      0.0164743
         0.6577       0.016458
         0.6625      0.0164417
         0.6673      0.0164256
         0.6721      0.0164096
         0.6769      0.0163938
         0.6817       0.016378
         0.6865      0.0163624
         0.6913      0.0163469
         0.6961      0.0163315
         0.7009      0.0163162
         0.7057       0.016301
         0.7105      0.0162859
         0.7153      0.0162709
         0.7201       0.016256
         0.7249      0.0162412
         0.7297      0.0162266
         0.7345       0.016212
         0.7393      0.0161975
         0.7441      0.0161831
         0.7489      0.0161689
         0.7537      0.0161547
         0.7585      0.0161406
         0.7633      0.0161266
         0.7681      0.0161127
         0.7729      0.0160988
         0.7777      0.0160851
         0.7825      0.0160715
         0.7873      0.0160579
         0.7921      0.0160444
         0.7969       0.016031
         0.8017      0.0160177
         0.8065      0.0160045
         0.8113      0.0159914
         0.8161      0.0159783
         0.8209      0.0159653
         0.8257      0.0159524
         0.8305      0.0159396
         0.8353      0.0159268
         0.8401      0.0159142
         0.8449      0.0159016
         0.8497       0.015889
         0.8545      0.0158766
         0.8593      0.0158642
         0.8641      0.0158519
         0.8689      0.0158396
         0.8737      0.0158275
         0.8785      0.0158154
         0.8833      0.0158033
         0.8881      0.0157914
         0.8929      0.0157795
         0.8977      0.0157677
         0.9025      0.0157559
         0.9073      0.0157442
         0.9121      0.0157325
         0.9169       0.015721
         0.9217      0.0157095
         0.9265       0.015698
         0.9313      0.0156866
         0.9361      0.0156753
         0.9409       0.015664
         0.9457      0.0156528
         0.9505      0.0156417
         0.9553      0.0156306
         0.9601      0.0156195
         0.9649      0.0156086
         0.9697      0.0155976
         0.9745      0.0155868
         0.9793       0.015576
         0.9841      0.0155652
         0.9889      0.0155545
         0.9937      0.0155438
         0.9985      0.0155332
         1.0033      0.0155227
         1.0081      0.0155122
         1.0129      0.0155018
         1.0177      0.0154914
         1.0225       0.015481
         1.0273      0.0154708
         1.0321      0.0154605
         1.0369      0.0154503
         1.0417      0.0154402
         1.0465      0.0154301
         1.0513      0.0154201
         1.0561      0.0154101
         1.0609      0.0154001
         1.0657      0.0153902
         1.0705      0.0153803
         1.0753      0.0153705
         1.0801      0.0153608
         1.0849       0.015351
         1.0897      0.0153414
         1.0945      0.0153317
         1.0993      0.0153221
