           IM.1            DS1            DS2          E(DS)
           0.01    1.34458e-50    8.74632e-63    1.34458e-50
       0.025101    1.89505e-34    8.44873e-43    1.89505e-34
       0.040202    1.25866e-26    6.52725e-33    1.25867e-26
       0.055303     2.2188e-21     3.3976e-26    2.21883e-21
       0.070404    1.80319e-17    3.55984e-21    1.80354e-17
      0.0855051    1.95386e-14    2.69439e-17    1.95656e-14
       0.100606    4.42297e-12    2.57233e-14    4.44869e-12
       0.115707    4.92234e-11    4.44058e-13    4.96675e-11
       0.130808    3.70363e-10     4.8435e-12    3.75207e-10
       0.145909    2.07022e-09    3.73285e-11    2.10755e-09
        0.16101    9.18816e-09    2.19168e-10    9.40732e-09
       0.176111    3.38735e-08     1.0353e-09    3.49088e-08
       0.191212    1.07399e-07     4.0936e-09    1.11492e-07
       0.206313    1.40118e-06    9.94294e-08    1.50061e-06
       0.221414    4.81642e-05    8.03042e-06    5.61946e-05
       0.236515    0.000527781    0.000149401    0.000677181
       0.251616     0.00275177     0.00109239     0.00384417
       0.266717     0.00881467     0.00437618      0.0131909
       0.281818      0.0204075      0.0118068      0.0322143
       0.296919       0.037895      0.0244281      0.0623232
        0.31202      0.0525965      0.0352239      0.0878205
       0.327121      0.0669143        0.04583       0.112744
       0.342222      0.0823206      0.0575083       0.139829
       0.357323      0.0986056      0.0701128       0.168718
       0.372424       0.115579      0.0835053       0.199084
       0.387525       0.133091      0.0976079       0.230699
       0.402626       0.148737       0.110345       0.259081
       0.417727       0.153797       0.114446       0.268243
       0.432828       0.158878       0.118525       0.277404
       0.447929        0.16398       0.122688       0.286667
        0.46303       0.169098       0.126879       0.295977
       0.478131       0.174233       0.131097        0.30533
       0.493232       0.179382        0.13534       0.314723
       0.508333       0.182976       0.138739       0.321714
       0.523434       0.185258       0.141398       0.326656
       0.538535       0.187489       0.144008       0.331497
       0.553636       0.189669       0.146569       0.336238
       0.568737         0.1918       0.149079        0.34088
       0.583838       0.193882       0.151541       0.345423
       0.598939       0.195915       0.153898       0.349813
        0.61404       0.192733       0.151272       0.344006
       0.629141       0.189156       0.148213       0.337369
       0.644242       0.185578       0.145159       0.330737
       0.659343          0.182        0.14211        0.32411
       0.674444       0.178421       0.139068       0.317489
       0.689545       0.174842       0.136032       0.310875
       0.704646       0.173196       0.134812       0.308008
       0.719747       0.175867       0.137639       0.313506
       0.734848       0.178497       0.140382       0.318879
       0.749949       0.181086       0.143139       0.324224
       0.765051       0.183633        0.14586       0.329494
       0.780152       0.186138       0.148546       0.334685
       0.795253       0.188605        0.15106       0.339665
       0.810354       0.195644       0.156873       0.352516
       0.825455       0.204741       0.164075       0.368816
       0.840556       0.213797       0.171207       0.385004
       0.855657       0.222833       0.178284       0.401117
       0.870758       0.231869       0.185517       0.417386
       0.885859       0.240925       0.192543       0.433469
        0.90096       0.248863       0.198583       0.447446
       0.916061       0.239673       0.190182       0.429855
       0.931162       0.230398       0.181546       0.411944
       0.946263       0.221051       0.173188       0.394239
       0.961364        0.21164       0.164763       0.376403
       0.976465       0.202178       0.156546       0.358724
       0.991566       0.192678       0.148158       0.340836
        1.00667       0.187275       0.142737       0.330012
        1.02177       0.186968       0.140858       0.327826
        1.03687       0.186503       0.138743       0.325246
        1.05197       0.185881       0.136468        0.32235
        1.06707       0.185109       0.133796       0.318904
        1.08217       0.184191       0.130963       0.315154
        1.09727       0.183152       0.127894       0.311045
        1.11237       0.177337       0.122514       0.299852
        1.12747       0.170499       0.116696       0.287195
        1.14258       0.163676       0.110947       0.274623
        1.15768       0.156878       0.105275       0.262153
        1.17278       0.150113       0.099688       0.249801
        1.18788       0.143391      0.0941948       0.237585
        1.20298       0.139999      0.0911317        0.23113
        1.21808       0.150179      0.0976915        0.24787
        1.23318       0.160699       0.104451       0.265151
        1.24828       0.171589       0.111429       0.283018
        1.26338       0.182887       0.118651       0.301538
        1.27848       0.194607       0.126145       0.320752
        1.29359       0.206823       0.133943       0.340766
        1.30869       0.206572       0.132396       0.338969
        1.32379       0.196836       0.123858       0.320693
        1.33889       0.187094       0.115447       0.302541
        1.35399       0.177354       0.107197       0.284551
        1.36909       0.167641      0.0991245       0.266765
        1.38419       0.157981      0.0912524       0.249234
        1.39929       0.148375      0.0836256       0.232001
        1.41439       0.151676      0.0847841        0.23646
        1.42949       0.155783      0.0864282       0.242211
         1.4446       0.160028       0.088145       0.248173
         1.4597        0.16448      0.0899459       0.254426
         1.4748       0.169106      0.0918481       0.260954
         1.4899       0.173944      0.0938573       0.267801
          1.505       0.177309      0.0952724       0.272581
         1.5201       0.177309      0.0952724       0.272581
         1.5352       0.177309      0.0952724       0.272581
         1.5503       0.177309      0.0952724       0.272581
         1.5654       0.177309      0.0952724       0.272581
        1.58051       0.177309      0.0952724       0.272581
        1.59561       0.177309      0.0952724       0.272581
        1.61071       0.177309      0.0952724       0.272581
        1.62581       0.177309      0.0952724       0.272581
        1.64091       0.177309      0.0952724       0.272581
        1.65601       0.177309      0.0952724       0.272581
        1.67111       0.177309      0.0952724       0.272581
        1.68621       0.177309      0.0952724       0.272581
        1.70131       0.177309      0.0952724       0.272581
        1.71641       0.177309      0.0952724       0.272581
        1.73152       0.177309      0.0952724       0.272581
        1.74662       0.177309      0.0952724       0.272581
        1.76172       0.177309      0.0952724       0.272581
        1.77682       0.177309      0.0952724       0.272581
