              t           Rate
         0.0001      0.0520038
         0.0049        0.03287
         0.0097      0.0301933
         0.0145      0.0286945
         0.0193      0.0276579
         0.0241      0.0268647
         0.0289      0.0262411
         0.0337      0.0257182
         0.0385      0.0252714
         0.0433      0.0248854
         0.0481      0.0245408
         0.0529      0.0242319
         0.0577      0.0239654
         0.0625      0.0237102
         0.0673      0.0234755
         0.0721      0.0232586
         0.0769      0.0230568
         0.0817      0.0228684
         0.0865      0.0226918
         0.0913      0.0225256
         0.0961      0.0223687
         0.1009      0.0222201
         0.1057      0.0220791
         0.1105      0.0219449
         0.1153      0.0218169
         0.1201      0.0216946
         0.1249      0.0215776
         0.1297      0.0214654
         0.1345      0.0213576
         0.1393      0.0212539
         0.1441       0.021154
         0.1489      0.0210578
         0.1537      0.0209648
         0.1585       0.020875
         0.1633       0.020788
         0.1681      0.0207039
         0.1729      0.0206223
         0.1777      0.0205431
         0.1825      0.0204663
         0.1873      0.0203916
         0.1921      0.0203189
         0.1969      0.0202482
         0.2017      0.0201794
         0.2065      0.0201124
         0.2113       0.020047
         0.2161      0.0199832
         0.2209      0.0199209
         0.2257      0.0198601
         0.2305      0.0198007
         0.2353      0.0197426
         0.2401      0.0196858
         0.2449      0.0196302
         0.2497      0.0195758
         0.2545      0.0195225
         0.2593      0.0194703
         0.2641      0.0194191
         0.2689      0.0193689
         0.2737      0.0193197
         0.2785      0.0192714
         0.2833      0.0192241
         0.2881      0.0191776
         0.2929      0.0191319
         0.2977       0.019087
         0.3025      0.0190521
         0.3073      0.0190088
         0.3121      0.0189662
         0.3169      0.0189242
         0.3217       0.018883
         0.3265      0.0188425
         0.3313      0.0188026
         0.3361      0.0187829
         0.3409       0.018744
         0.3457      0.0187056
         0.3505      0.0186678
         0.3553      0.0186305
         0.3601      0.0185929
         0.3649      0.0185567
         0.3697      0.0185033
         0.3745      0.0184684
         0.3793       0.018434
         0.3841         0.0184
         0.3889      0.0183665
         0.3937      0.0183335
         0.3985      0.0183009
         0.4033      0.0182687
         0.4081      0.0182369
         0.4129      0.0182055
         0.4177      0.0181745
         0.4225      0.0181439
         0.4273      0.0181137
         0.4321      0.0180839
         0.4369      0.0180544
         0.4417      0.0180252
         0.4465      0.0179964
         0.4513      0.0179679
         0.4561      0.0179398
         0.4609      0.0179119
         0.4657      0.0178844
         0.4705      0.0178572
         0.4753      0.0178303
         0.4801      0.0178037
         0.4849      0.0177773
         0.4897      0.0177513
         0.4945      0.0177255
         0.4993         0.0177
         0.5041      0.0176747
         0.5089      0.0176498
         0.5137       0.017625
         0.5185      0.0176005
         0.5233      0.0175763
         0.5281      0.0175523
         0.5329      0.0175285
