           IM.1            DS1          E(DS)
           0.01    1.71378e-08    1.71378e-08
       0.025101    6.14669e-07    6.14669e-07
       0.040202     3.4344e-06     3.4344e-06
       0.055303    1.08099e-05    1.08099e-05
       0.070404    2.58902e-05    2.58902e-05
      0.0855051    5.29522e-05    5.29522e-05
       0.100606    9.72219e-05    9.72219e-05
       0.115707    0.000144533    0.000144533
       0.130808    0.000203412    0.000203412
       0.145909     0.00027373     0.00027373
        0.16101    0.000356069    0.000356069
       0.176111    0.000450638    0.000450638
       0.191212     0.00055755     0.00055755
       0.206313    0.000710919    0.000710919
       0.221414    0.000939539    0.000939539
       0.236515     0.00120101     0.00120101
       0.251616      0.0015002      0.0015002
       0.266717     0.00183229     0.00183229
       0.281818     0.00219869     0.00219869
       0.296919     0.00259911     0.00259911
        0.31202     0.00279189     0.00279189
       0.327121     0.00292749     0.00292749
       0.342222     0.00306452     0.00306452
       0.357323     0.00320335     0.00320335
       0.372424     0.00334426     0.00334426
       0.387525     0.00348756     0.00348756
       0.402626     0.00366224     0.00366224
       0.417727     0.00398219     0.00398219
       0.432828     0.00431497     0.00431497
       0.447929     0.00466052     0.00466052
        0.46303     0.00501806     0.00501806
       0.478131     0.00538907     0.00538907
       0.493232     0.00577194     0.00577194
       0.508333     0.00604793     0.00604793
       0.523434     0.00623113     0.00623113
       0.538535     0.00641588     0.00641588
       0.553636     0.00660217     0.00660217
       0.568737     0.00679133     0.00679133
       0.583838     0.00697915     0.00697915
       0.598939     0.00716987     0.00716987
        0.61404     0.00727018     0.00727018
       0.629141     0.00736541     0.00736541
       0.644242     0.00746265     0.00746265
       0.659343     0.00756202     0.00756202
       0.674444     0.00766365     0.00766365
       0.689545     0.00776766     0.00776766
       0.704646     0.00790452     0.00790452
       0.719747     0.00811567     0.00811567
       0.734848     0.00833486     0.00833486
       0.749949     0.00856232     0.00856232
       0.765051     0.00879828     0.00879828
       0.780152     0.00904298     0.00904298
       0.795253     0.00929665     0.00929665
       0.810354     0.00929688     0.00929688
       0.825455     0.00919493     0.00919493
       0.840556     0.00911304     0.00911304
       0.855657     0.00905132     0.00905132
       0.870758     0.00901087     0.00901087
       0.885859     0.00898745     0.00898745
        0.90096     0.00899998     0.00899998
       0.916061     0.00917313     0.00917313
       0.931162     0.00935005     0.00935005
       0.946263      0.0095309      0.0095309
       0.961364     0.00971577     0.00971577
       0.976465     0.00990479     0.00990479
       0.991566      0.0100981      0.0100981
        1.00667      0.0100611      0.0100611
        1.02177     0.00973194     0.00973194
        1.03687     0.00940754     0.00940754
        1.05197     0.00908787     0.00908787
        1.06707     0.00877296     0.00877296
        1.08217     0.00846152     0.00846152
        1.09727     0.00815751     0.00815751
        1.11237     0.00822609     0.00822609
        1.12747     0.00838291     0.00838291
        1.14258     0.00854312     0.00854312
        1.15768     0.00867875     0.00867875
        1.17278     0.00885126     0.00885126
        1.18788     0.00906677     0.00906677
        1.20298     0.00923388     0.00923388
        1.21808     0.00945203     0.00945203
        1.23318     0.00967167     0.00967167
        1.24828     0.00989281     0.00989281
        1.26338      0.0101154      0.0101154
        1.27848      0.0103395      0.0103395
        1.29359       0.010565       0.010565
        1.30869      0.0109733      0.0109733
        1.32379       0.011524       0.011524
        1.33889      0.0120857      0.0120857
        1.35399      0.0126579      0.0126579
        1.36909      0.0132412      0.0132412
        1.38419      0.0138332      0.0138332
        1.39929      0.0144359      0.0144359
        1.41439      0.0147145      0.0147145
        1.42949      0.0149787      0.0149787
         1.4446      0.0152471      0.0152471
         1.4597      0.0155187      0.0155187
         1.4748      0.0157934      0.0157934
         1.4899      0.0160713      0.0160713
          1.505      0.0162589      0.0162589
         1.5201      0.0162589      0.0162589
         1.5352      0.0162589      0.0162589
         1.5503      0.0162589      0.0162589
         1.5654      0.0162589      0.0162589
        1.58051      0.0162589      0.0162589
        1.59561      0.0162589      0.0162589
        1.61071      0.0162589      0.0162589
        1.62581      0.0162589      0.0162589
        1.64091      0.0162589      0.0162589
        1.65601      0.0162589      0.0162589
        1.67111      0.0162589      0.0162589
        1.68621      0.0162589      0.0162589
        1.70131      0.0162589      0.0162589
        1.71641      0.0162589      0.0162589
        1.73152      0.0162589      0.0162589
        1.74662      0.0162589      0.0162589
        1.76172      0.0162589      0.0162589
        1.77682      0.0162589      0.0162589
        1.79192      0.0162589      0.0162589
        1.80702      0.0162589      0.0162589
        1.82212      0.0162589      0.0162589
        1.83722      0.0162589      0.0162589
        1.85232      0.0162589      0.0162589
        1.86742      0.0162589      0.0162589
        1.88253      0.0162589      0.0162589
        1.89763      0.0162589      0.0162589
        1.91273      0.0162589      0.0162589
        1.92783      0.0162589      0.0162589
        1.94293      0.0162589      0.0162589
        1.95803      0.0162589      0.0162589
        1.97313      0.0162589      0.0162589
        1.98823      0.0162589      0.0162589
        2.00333      0.0162589      0.0162589
        2.01843      0.0162589      0.0162589
        2.03354      0.0162589      0.0162589
        2.04864      0.0162589      0.0162589
        2.06374      0.0162589      0.0162589
        2.07884      0.0162589      0.0162589
        2.09394      0.0162589      0.0162589
        2.10904      0.0162589      0.0162589
        2.12414      0.0162589      0.0162589
        2.13924      0.0162589      0.0162589
        2.15434      0.0162589      0.0162589
        2.16944      0.0162589      0.0162589
        2.18455      0.0162589      0.0162589
        2.19965      0.0162589      0.0162589
        2.21475      0.0162589      0.0162589
        2.22985      0.0162589      0.0162589
        2.24495      0.0162589      0.0162589
        2.26005      0.0162589      0.0162589
        2.27515      0.0162589      0.0162589
        2.29025      0.0162589      0.0162589
        2.30535      0.0162589      0.0162589
        2.32045      0.0162589      0.0162589
        2.33556      0.0162589      0.0162589
        2.35066      0.0162589      0.0162589
        2.36576      0.0162589      0.0162589
        2.38086      0.0162589      0.0162589
        2.39596      0.0162589      0.0162589
        2.41106      0.0162589      0.0162589
        2.42616      0.0162589      0.0162589
        2.44126      0.0162589      0.0162589
        2.45636      0.0162589      0.0162589
        2.47146      0.0162589      0.0162589
        2.48657      0.0162589      0.0162589
        2.50167      0.0162589      0.0162589
        2.51677      0.0162589      0.0162589
        2.53187      0.0162589      0.0162589
        2.54697      0.0162589      0.0162589
        2.56207      0.0162589      0.0162589
        2.57717      0.0162589      0.0162589
        2.59227      0.0162589      0.0162589
        2.60737      0.0162589      0.0162589
        2.62247      0.0162589      0.0162589
        2.63758      0.0162589      0.0162589
        2.65268      0.0162589      0.0162589
        2.66778      0.0162589      0.0162589
        2.68288      0.0162589      0.0162589
        2.69798      0.0162589      0.0162589
        2.71308      0.0162589      0.0162589
        2.72818      0.0162589      0.0162589
        2.74328      0.0162589      0.0162589
        2.75838      0.0162589      0.0162589
        2.77348      0.0162589      0.0162589
        2.78859      0.0162589      0.0162589
        2.80369      0.0162589      0.0162589
        2.81879      0.0162589      0.0162589
        2.83389      0.0162589      0.0162589
        2.84899      0.0162589      0.0162589
        2.86409      0.0162589      0.0162589
        2.87919      0.0162589      0.0162589
        2.89429      0.0162589      0.0162589
        2.90939      0.0162589      0.0162589
        2.92449      0.0162589      0.0162589
         2.9396      0.0162589      0.0162589
         2.9547      0.0162589      0.0162589
         2.9698      0.0162589      0.0162589
         2.9849      0.0162589      0.0162589
            3.0      0.0162589      0.0162589
